isoform_id	DTU_Stage_1_vs_Stage_2	DTU_Stage_1_vs_Stage_3	DTU_Stage_2_vs_Stage_3
ENST00000413643	TRUE	TRUE	TRUE
ENST00000413648	FALSE	FALSE	FALSE
ENST00000413654	FALSE	FALSE	FALSE
ENST00000413658	FALSE	FALSE	FALSE
ENST00000413668	FALSE	FALSE	FALSE
ENST00000413683	FALSE	FALSE	FALSE
ENST00000413688	FALSE	FALSE	FALSE
ENST00000413689	FALSE	FALSE	FALSE
ENST00000413692	FALSE	FALSE	FALSE
ENST00000413697	FALSE	FALSE	FALSE
ENST00000413699	FALSE	FALSE	FALSE
ENST00000413710	FALSE	FALSE	FALSE
ENST00000413712	FALSE	FALSE	FALSE
ENST00000413716	FALSE	FALSE	FALSE
ENST00000413724	FALSE	FALSE	FALSE
ENST00000413737	FALSE	FALSE	FALSE
ENST00000413748	FALSE	TRUE	FALSE
ENST00000413756	FALSE	FALSE	FALSE
ENST00000413761	FALSE	FALSE	FALSE
ENST00000413764	FALSE	FALSE	FALSE
ENST00000413765	FALSE	FALSE	FALSE
ENST00000413800	FALSE	FALSE	FALSE
ENST00000413817	FALSE	FALSE	FALSE
ENST00000413823	TRUE	FALSE	FALSE
ENST00000413852	FALSE	FALSE	FALSE
ENST00000413890	FALSE	FALSE	FALSE
ENST00000413894	FALSE	FALSE	FALSE
ENST00000413916	TRUE	FALSE	FALSE
ENST00000413917	FALSE	FALSE	FALSE
ENST00000413919	FALSE	FALSE	FALSE
ENST00000413936	FALSE	FALSE	FALSE
ENST00000413951	FALSE	FALSE	FALSE
ENST00000413971	FALSE	FALSE	FALSE
ENST00000413984	FALSE	FALSE	FALSE
ENST00000413988	FALSE	FALSE	FALSE
ENST00000413995	FALSE	FALSE	FALSE
ENST00000413996	FALSE	FALSE	FALSE
ENST00000414009	FALSE	FALSE	FALSE
ENST00000414011	FALSE	FALSE	FALSE
ENST00000414013	FALSE	FALSE	FALSE
ENST00000414029	FALSE	FALSE	FALSE
ENST00000414031	FALSE	FALSE	FALSE
ENST00000414040	FALSE	FALSE	FALSE
ENST00000414043	FALSE	FALSE	FALSE
ENST00000414057	FALSE	FALSE	FALSE
ENST00000414063	FALSE	FALSE	FALSE
ENST00000414069	FALSE	FALSE	FALSE
ENST00000414097	FALSE	FALSE	FALSE
ENST00000414118	FALSE	FALSE	FALSE
ENST00000414138	FALSE	FALSE	FALSE
ENST00000414139	FALSE	FALSE	FALSE
ENST00000414144	FALSE	FALSE	FALSE
ENST00000414150	FALSE	TRUE	FALSE
ENST00000414154	FALSE	FALSE	FALSE
ENST00000414163	FALSE	FALSE	FALSE
ENST00000414165	FALSE	FALSE	FALSE
ENST00000414183	FALSE	FALSE	FALSE
ENST00000414202	FALSE	FALSE	FALSE
ENST00000414212	FALSE	FALSE	FALSE
ENST00000414241	FALSE	FALSE	FALSE
ENST00000414250	FALSE	FALSE	FALSE
ENST00000414253	FALSE	FALSE	FALSE
ENST00000414255	FALSE	FALSE	FALSE
ENST00000414262	FALSE	FALSE	FALSE
ENST00000414264	FALSE	FALSE	FALSE
ENST00000414274	FALSE	FALSE	FALSE
ENST00000414294	FALSE	FALSE	FALSE
ENST00000414307	FALSE	FALSE	FALSE
ENST00000414324	FALSE	FALSE	FALSE
ENST00000414371	FALSE	FALSE	FALSE
ENST00000414373	FALSE	FALSE	FALSE
ENST00000414381	FALSE	FALSE	FALSE
ENST00000414411	FALSE	FALSE	FALSE
ENST00000414417	FALSE	FALSE	FALSE
ENST00000414423	FALSE	FALSE	FALSE
ENST00000414429	FALSE	FALSE	FALSE
ENST00000414443	FALSE	FALSE	FALSE
ENST00000414461	FALSE	FALSE	FALSE
ENST00000414468	FALSE	FALSE	FALSE
ENST00000414478	FALSE	FALSE	FALSE
ENST00000414487	FALSE	FALSE	FALSE
ENST00000414510	FALSE	FALSE	FALSE
ENST00000414542	FALSE	FALSE	FALSE
ENST00000414546	FALSE	FALSE	FALSE
ENST00000414563	FALSE	FALSE	FALSE
ENST00000414580	FALSE	FALSE	FALSE
ENST00000414590	FALSE	FALSE	FALSE
ENST00000414593	FALSE	TRUE	TRUE
ENST00000414606	FALSE	FALSE	FALSE
ENST00000414610	FALSE	FALSE	TRUE
ENST00000414626	FALSE	FALSE	FALSE
ENST00000414645	FALSE	FALSE	FALSE
ENST00000414658	FALSE	FALSE	FALSE
ENST00000414675	FALSE	FALSE	FALSE
ENST00000414689	FALSE	FALSE	FALSE
ENST00000414691	FALSE	FALSE	FALSE
ENST00000414700	FALSE	FALSE	FALSE
ENST00000414706	FALSE	FALSE	FALSE
ENST00000414711	FALSE	FALSE	FALSE
ENST00000414716	FALSE	FALSE	FALSE
ENST00000414720	FALSE	FALSE	FALSE
ENST00000414723	FALSE	FALSE	FALSE
ENST00000414762	FALSE	FALSE	FALSE
ENST00000414770	FALSE	FALSE	FALSE
ENST00000414773	FALSE	FALSE	FALSE
ENST00000414802	FALSE	FALSE	FALSE
ENST00000414809	FALSE	FALSE	FALSE
ENST00000414820	FALSE	FALSE	FALSE
ENST00000414832	FALSE	FALSE	FALSE
ENST00000414835	FALSE	FALSE	FALSE
ENST00000414836	FALSE	FALSE	FALSE
ENST00000414849	FALSE	FALSE	FALSE
ENST00000414851	TRUE	FALSE	FALSE
ENST00000414866	FALSE	FALSE	FALSE
ENST00000414869	FALSE	FALSE	FALSE
ENST00000414879	FALSE	FALSE	FALSE
ENST00000414892	FALSE	FALSE	FALSE
ENST00000414939	FALSE	FALSE	FALSE
ENST00000414948	FALSE	FALSE	FALSE
ENST00000414952	FALSE	FALSE	FALSE
ENST00000414955	FALSE	FALSE	FALSE
ENST00000414985	FALSE	FALSE	FALSE
ENST00000414993	FALSE	FALSE	FALSE
ENST00000414996	FALSE	FALSE	FALSE
ENST00000415005	FALSE	FALSE	FALSE
ENST00000415009	FALSE	FALSE	FALSE
ENST00000415030	FALSE	FALSE	FALSE
ENST00000415035	FALSE	FALSE	FALSE
ENST00000415040	FALSE	FALSE	FALSE
ENST00000415050	FALSE	FALSE	FALSE
ENST00000415061	TRUE	FALSE	FALSE
ENST00000415076	FALSE	FALSE	FALSE
ENST00000415077	FALSE	FALSE	FALSE
ENST00000415083	TRUE	FALSE	FALSE
ENST00000415095	FALSE	FALSE	FALSE
ENST00000415130	FALSE	FALSE	FALSE
ENST00000415136	FALSE	FALSE	FALSE
ENST00000415139	FALSE	FALSE	FALSE
ENST00000415149	FALSE	FALSE	FALSE
ENST00000415164	FALSE	FALSE	FALSE
ENST00000415188	FALSE	FALSE	FALSE
ENST00000415191	FALSE	FALSE	FALSE
ENST00000415204	FALSE	FALSE	FALSE
ENST00000415220	FALSE	FALSE	FALSE
ENST00000415229	FALSE	FALSE	FALSE
ENST00000415248	FALSE	FALSE	FALSE
ENST00000415251	FALSE	FALSE	FALSE
ENST00000415259	FALSE	FALSE	FALSE
ENST00000415293	FALSE	FALSE	FALSE
ENST00000415314	FALSE	FALSE	FALSE
ENST00000415352	FALSE	FALSE	FALSE
ENST00000415379	FALSE	FALSE	FALSE
ENST00000415380	FALSE	FALSE	FALSE
ENST00000415383	FALSE	FALSE	FALSE
ENST00000415385	FALSE	FALSE	FALSE
ENST00000415397	FALSE	FALSE	FALSE
ENST00000415421	FALSE	FALSE	FALSE
ENST00000415440	FALSE	FALSE	FALSE
ENST00000415460	FALSE	FALSE	FALSE
ENST00000415485	FALSE	FALSE	FALSE
ENST00000415493	FALSE	FALSE	FALSE
ENST00000415496	FALSE	FALSE	FALSE
ENST00000415497	FALSE	FALSE	FALSE
ENST00000415516	FALSE	FALSE	FALSE
ENST00000415557	FALSE	FALSE	FALSE
ENST00000415568	FALSE	FALSE	FALSE
ENST00000415570	FALSE	FALSE	FALSE
ENST00000415585	TRUE	TRUE	FALSE
ENST00000415598	FALSE	FALSE	FALSE
ENST00000415602	FALSE	FALSE	FALSE
ENST00000415609	FALSE	FALSE	FALSE
ENST00000415617	FALSE	FALSE	FALSE
ENST00000415654	FALSE	FALSE	FALSE
ENST00000415659	FALSE	FALSE	FALSE
ENST00000415674	FALSE	FALSE	FALSE
ENST00000415680	FALSE	FALSE	FALSE
ENST00000415684	FALSE	FALSE	FALSE
ENST00000415705	FALSE	FALSE	FALSE
ENST00000415738	FALSE	FALSE	FALSE
ENST00000415740	FALSE	FALSE	FALSE
ENST00000415757	FALSE	FALSE	FALSE
ENST00000415759	FALSE	FALSE	FALSE
ENST00000415760	FALSE	TRUE	FALSE
ENST00000415762	FALSE	FALSE	FALSE
ENST00000415783	FALSE	FALSE	FALSE
ENST00000415803	FALSE	FALSE	FALSE
ENST00000415807	FALSE	FALSE	FALSE
ENST00000415816	FALSE	FALSE	FALSE
ENST00000415822	FALSE	FALSE	FALSE
ENST00000415826	FALSE	FALSE	FALSE
ENST00000415827	FALSE	FALSE	FALSE
ENST00000415832	FALSE	FALSE	FALSE
ENST00000415861	FALSE	FALSE	FALSE
ENST00000415862	FALSE	FALSE	FALSE
ENST00000415868	FALSE	FALSE	FALSE
ENST00000415876	FALSE	FALSE	FALSE
ENST00000415895	FALSE	FALSE	FALSE
ENST00000415897	FALSE	FALSE	FALSE
ENST00000415905	FALSE	FALSE	FALSE
ENST00000415912	TRUE	FALSE	TRUE
ENST00000415913	FALSE	FALSE	FALSE
ENST00000415914	FALSE	FALSE	FALSE
ENST00000415922	FALSE	FALSE	FALSE
ENST00000415924	FALSE	FALSE	FALSE
ENST00000415930	FALSE	FALSE	FALSE
ENST00000415933	FALSE	FALSE	FALSE
ENST00000415942	FALSE	TRUE	FALSE
ENST00000415947	FALSE	FALSE	FALSE
ENST00000415949	FALSE	FALSE	FALSE
ENST00000415950	FALSE	FALSE	FALSE
ENST00000415954	FALSE	FALSE	FALSE
ENST00000415955	FALSE	FALSE	FALSE
ENST00000415967	FALSE	FALSE	FALSE
ENST00000415968	FALSE	FALSE	TRUE
ENST00000415986	FALSE	FALSE	FALSE
ENST00000416005	FALSE	FALSE	FALSE
ENST00000416007	FALSE	FALSE	FALSE
ENST00000416016	FALSE	FALSE	FALSE
ENST00000416026	FALSE	FALSE	FALSE
ENST00000416109	FALSE	FALSE	FALSE
ENST00000416121	FALSE	FALSE	FALSE
ENST00000416144	FALSE	FALSE	FALSE
ENST00000416160	FALSE	FALSE	FALSE
ENST00000416162	FALSE	FALSE	FALSE
ENST00000416165	FALSE	FALSE	FALSE
ENST00000416167	FALSE	FALSE	FALSE
ENST00000416169	FALSE	FALSE	FALSE
ENST00000416172	FALSE	FALSE	FALSE
ENST00000416181	FALSE	FALSE	FALSE
ENST00000416195	FALSE	FALSE	FALSE
ENST00000416240	FALSE	FALSE	FALSE
ENST00000416246	FALSE	FALSE	FALSE
ENST00000416247	FALSE	FALSE	FALSE
ENST00000416274	FALSE	FALSE	FALSE
ENST00000416281	FALSE	FALSE	FALSE
ENST00000416283	FALSE	FALSE	FALSE
ENST00000416284	FALSE	FALSE	FALSE
ENST00000416285	FALSE	FALSE	FALSE
ENST00000416286	FALSE	FALSE	FALSE
ENST00000416305	FALSE	FALSE	FALSE
ENST00000416307	FALSE	FALSE	FALSE
ENST00000416372	FALSE	FALSE	FALSE
ENST00000416373	FALSE	FALSE	FALSE
ENST00000416379	FALSE	FALSE	FALSE
ENST00000416382	FALSE	FALSE	FALSE
ENST00000416400	FALSE	FALSE	FALSE
ENST00000416410	FALSE	FALSE	FALSE
ENST00000416426	FALSE	FALSE	FALSE
ENST00000416441	FALSE	FALSE	FALSE
ENST00000416454	FALSE	FALSE	FALSE
ENST00000416464	FALSE	TRUE	FALSE
ENST00000416469	FALSE	FALSE	FALSE
ENST00000416496	FALSE	FALSE	FALSE
ENST00000416503	FALSE	FALSE	FALSE
ENST00000416512	FALSE	FALSE	FALSE
ENST00000416518	FALSE	FALSE	FALSE
ENST00000416538	FALSE	FALSE	FALSE
ENST00000416541	FALSE	FALSE	FALSE
ENST00000416547	FALSE	FALSE	FALSE
ENST00000416569	FALSE	FALSE	FALSE
ENST00000416571	FALSE	FALSE	FALSE
ENST00000416596	FALSE	FALSE	FALSE
ENST00000416600	FALSE	FALSE	FALSE
ENST00000416605	FALSE	FALSE	FALSE
ENST00000416611	FALSE	FALSE	FALSE
ENST00000416614	FALSE	FALSE	FALSE
ENST00000416617	FALSE	FALSE	FALSE
ENST00000416623	FALSE	FALSE	FALSE
ENST00000416629	FALSE	FALSE	FALSE
ENST00000416649	FALSE	FALSE	FALSE
ENST00000416668	FALSE	FALSE	FALSE
ENST00000416671	FALSE	FALSE	FALSE
ENST00000416691	FALSE	FALSE	FALSE
ENST00000416695	TRUE	FALSE	FALSE
ENST00000416707	FALSE	FALSE	FALSE
ENST00000416721	FALSE	FALSE	FALSE
ENST00000416735	FALSE	FALSE	FALSE
ENST00000416739	FALSE	FALSE	FALSE
ENST00000416746	FALSE	FALSE	FALSE
ENST00000416776	FALSE	FALSE	FALSE
ENST00000416795	FALSE	FALSE	FALSE
ENST00000416804	FALSE	FALSE	FALSE
ENST00000416810	FALSE	FALSE	FALSE
ENST00000416837	FALSE	FALSE	FALSE
ENST00000416848	FALSE	FALSE	FALSE
ENST00000416858	FALSE	FALSE	FALSE
ENST00000416889	FALSE	FALSE	FALSE
ENST00000416904	FALSE	FALSE	FALSE
ENST00000416913	FALSE	FALSE	FALSE
ENST00000416916	FALSE	FALSE	FALSE
ENST00000416961	FALSE	FALSE	FALSE
ENST00000416967	FALSE	FALSE	FALSE
ENST00000416983	FALSE	FALSE	FALSE
ENST00000416984	FALSE	FALSE	FALSE
ENST00000416994	FALSE	FALSE	FALSE
ENST00000417009	FALSE	FALSE	FALSE
ENST00000417015	FALSE	FALSE	FALSE
ENST00000417033	FALSE	FALSE	FALSE
ENST00000417037	FALSE	FALSE	FALSE
ENST00000417040	FALSE	FALSE	FALSE
ENST00000417045	FALSE	FALSE	FALSE
ENST00000417069	FALSE	FALSE	FALSE
ENST00000417097	FALSE	FALSE	FALSE
ENST00000417098	FALSE	FALSE	FALSE
ENST00000417122	FALSE	FALSE	FALSE
ENST00000417128	FALSE	FALSE	FALSE
ENST00000417154	FALSE	FALSE	FALSE
ENST00000417167	FALSE	FALSE	FALSE
ENST00000417171	FALSE	FALSE	FALSE
ENST00000417185	FALSE	FALSE	FALSE
ENST00000417189	FALSE	FALSE	FALSE
ENST00000417201	FALSE	FALSE	FALSE
ENST00000417206	FALSE	FALSE	FALSE
ENST00000417207	FALSE	FALSE	FALSE
ENST00000417220	FALSE	FALSE	FALSE
ENST00000417226	FALSE	FALSE	FALSE
ENST00000417231	FALSE	FALSE	FALSE
ENST00000417237	FALSE	FALSE	FALSE
ENST00000417238	FALSE	FALSE	FALSE
ENST00000417245	FALSE	FALSE	FALSE
ENST00000417257	FALSE	FALSE	FALSE
ENST00000417271	FALSE	FALSE	FALSE
ENST00000417294	FALSE	FALSE	FALSE
ENST00000417300	FALSE	FALSE	FALSE
ENST00000417302	FALSE	FALSE	FALSE
ENST00000417307	FALSE	FALSE	FALSE
ENST00000417312	FALSE	FALSE	FALSE
ENST00000417314	FALSE	FALSE	FALSE
ENST00000417323	FALSE	FALSE	FALSE
ENST00000417339	FALSE	FALSE	FALSE
ENST00000417361	FALSE	FALSE	FALSE
ENST00000417362	FALSE	FALSE	FALSE
ENST00000417364	FALSE	FALSE	FALSE
ENST00000417368	FALSE	FALSE	TRUE
ENST00000417376	FALSE	FALSE	FALSE
ENST00000417379	FALSE	FALSE	FALSE
ENST00000417391	FALSE	FALSE	FALSE
ENST00000417410	FALSE	FALSE	FALSE
ENST00000417443	FALSE	FALSE	FALSE
ENST00000417448	FALSE	FALSE	FALSE
ENST00000417449	FALSE	FALSE	FALSE
ENST00000417456	FALSE	FALSE	FALSE
ENST00000417464	FALSE	FALSE	FALSE
ENST00000417477	FALSE	FALSE	FALSE
ENST00000417478	FALSE	FALSE	FALSE
ENST00000417486	FALSE	FALSE	FALSE
ENST00000417494	FALSE	FALSE	FALSE
ENST00000417496	FALSE	FALSE	FALSE
ENST00000417500	FALSE	FALSE	FALSE
ENST00000417536	FALSE	FALSE	FALSE
ENST00000417550	FALSE	FALSE	FALSE
ENST00000417551	FALSE	FALSE	FALSE
ENST00000417564	FALSE	FALSE	FALSE
ENST00000417573	FALSE	FALSE	FALSE
ENST00000417584	FALSE	FALSE	FALSE
ENST00000417599	FALSE	FALSE	FALSE
ENST00000417602	FALSE	FALSE	FALSE
ENST00000417626	FALSE	FALSE	FALSE
ENST00000417640	FALSE	FALSE	FALSE
ENST00000417641	FALSE	FALSE	FALSE
ENST00000417647	FALSE	FALSE	FALSE
ENST00000417652	FALSE	FALSE	FALSE
ENST00000417658	FALSE	FALSE	FALSE
ENST00000417669	FALSE	FALSE	FALSE
ENST00000417689	FALSE	FALSE	FALSE
ENST00000417701	FALSE	FALSE	FALSE
ENST00000417710	FALSE	FALSE	FALSE
ENST00000417717	FALSE	FALSE	FALSE
ENST00000417718	FALSE	FALSE	FALSE
ENST00000417736	FALSE	FALSE	FALSE
ENST00000417737	FALSE	FALSE	FALSE
ENST00000417750	FALSE	TRUE	FALSE
ENST00000417775	FALSE	FALSE	FALSE
ENST00000417788	FALSE	FALSE	FALSE
ENST00000417803	FALSE	FALSE	FALSE
ENST00000417807	FALSE	FALSE	FALSE
ENST00000417816	TRUE	FALSE	FALSE
ENST00000417826	FALSE	FALSE	FALSE
ENST00000417874	FALSE	FALSE	FALSE
ENST00000417886	FALSE	FALSE	FALSE
ENST00000417901	FALSE	FALSE	FALSE
ENST00000417902	FALSE	FALSE	FALSE
ENST00000417952	FALSE	FALSE	FALSE
ENST00000417954	FALSE	FALSE	FALSE
ENST00000417956	FALSE	FALSE	FALSE
ENST00000417959	FALSE	FALSE	FALSE
ENST00000417960	FALSE	FALSE	FALSE
ENST00000417961	FALSE	FALSE	FALSE
ENST00000417962	FALSE	FALSE	FALSE
ENST00000417981	FALSE	FALSE	FALSE
ENST00000418000	FALSE	FALSE	FALSE
ENST00000418019	FALSE	FALSE	FALSE
ENST00000418030	FALSE	FALSE	FALSE
ENST00000418032	FALSE	FALSE	FALSE
ENST00000418034	FALSE	FALSE	FALSE
ENST00000418063	FALSE	FALSE	FALSE
ENST00000418066	FALSE	FALSE	FALSE
ENST00000418081	FALSE	FALSE	FALSE
ENST00000418100	FALSE	FALSE	FALSE
ENST00000418107	FALSE	FALSE	FALSE
ENST00000418109	FALSE	FALSE	FALSE
ENST00000418113	FALSE	FALSE	FALSE
ENST00000418114	FALSE	FALSE	FALSE
ENST00000418115	FALSE	FALSE	FALSE
ENST00000418116	FALSE	FALSE	FALSE
ENST00000418121	FALSE	FALSE	FALSE
ENST00000418131	FALSE	FALSE	FALSE
ENST00000418132	FALSE	FALSE	TRUE
ENST00000418140	FALSE	FALSE	FALSE
ENST00000418146	FALSE	FALSE	FALSE
ENST00000418153	FALSE	FALSE	FALSE
ENST00000418170	TRUE	FALSE	FALSE
ENST00000418186	FALSE	FALSE	FALSE
ENST00000418194	TRUE	FALSE	FALSE
ENST00000418203	FALSE	FALSE	FALSE
ENST00000418210	TRUE	TRUE	FALSE
ENST00000418224	FALSE	FALSE	FALSE
ENST00000418234	FALSE	FALSE	FALSE
ENST00000418251	FALSE	FALSE	FALSE
ENST00000418265	FALSE	FALSE	FALSE
ENST00000418299	FALSE	FALSE	FALSE
ENST00000418304	FALSE	FALSE	FALSE
ENST00000418314	FALSE	FALSE	FALSE
ENST00000418319	FALSE	FALSE	FALSE
ENST00000418329	FALSE	FALSE	FALSE
ENST00000418331	TRUE	FALSE	FALSE
ENST00000418337	FALSE	FALSE	FALSE
ENST00000418341	FALSE	FALSE	FALSE
ENST00000418359	FALSE	FALSE	FALSE
ENST00000418370	TRUE	FALSE	FALSE
ENST00000418378	FALSE	FALSE	FALSE
ENST00000418385	FALSE	FALSE	FALSE
ENST00000418388	TRUE	FALSE	TRUE
ENST00000418389	FALSE	FALSE	FALSE
ENST00000418390	FALSE	FALSE	FALSE
ENST00000418391	FALSE	FALSE	FALSE
ENST00000418394	FALSE	FALSE	FALSE
ENST00000418431	FALSE	FALSE	FALSE
ENST00000418436	FALSE	FALSE	FALSE
ENST00000418438	FALSE	FALSE	FALSE
ENST00000418450	FALSE	FALSE	FALSE
ENST00000418458	FALSE	FALSE	FALSE
ENST00000418460	FALSE	FALSE	FALSE
ENST00000418476	TRUE	TRUE	FALSE
ENST00000418488	FALSE	FALSE	FALSE
ENST00000418501	FALSE	FALSE	FALSE
ENST00000418527	FALSE	FALSE	FALSE
ENST00000418532	TRUE	FALSE	TRUE
ENST00000418533	FALSE	FALSE	FALSE
ENST00000418543	FALSE	FALSE	FALSE
ENST00000418588	FALSE	FALSE	FALSE
ENST00000418596	FALSE	FALSE	FALSE
ENST00000418600	FALSE	FALSE	FALSE
ENST00000418601	FALSE	FALSE	FALSE
ENST00000418611	FALSE	FALSE	FALSE
ENST00000418622	FALSE	FALSE	FALSE
ENST00000418625	FALSE	FALSE	FALSE
ENST00000418631	FALSE	FALSE	FALSE
ENST00000418635	TRUE	FALSE	FALSE
ENST00000418647	FALSE	FALSE	FALSE
ENST00000418654	FALSE	FALSE	FALSE
ENST00000418658	FALSE	FALSE	FALSE
ENST00000418664	FALSE	FALSE	FALSE
ENST00000418675	FALSE	FALSE	FALSE
ENST00000418698	FALSE	FALSE	FALSE
ENST00000418703	FALSE	FALSE	FALSE
ENST00000418705	FALSE	FALSE	FALSE
ENST00000418709	FALSE	FALSE	FALSE
ENST00000418710	FALSE	FALSE	FALSE
ENST00000418724	TRUE	FALSE	FALSE
ENST00000418738	FALSE	FALSE	FALSE
ENST00000418740	FALSE	FALSE	FALSE
ENST00000418766	FALSE	FALSE	FALSE
ENST00000418779	FALSE	FALSE	FALSE
ENST00000418781	FALSE	FALSE	FALSE
ENST00000418791	FALSE	FALSE	FALSE
ENST00000418800	FALSE	FALSE	FALSE
ENST00000418807	FALSE	FALSE	FALSE
ENST00000418814	FALSE	FALSE	FALSE
ENST00000418819	FALSE	FALSE	FALSE
ENST00000418842	FALSE	FALSE	FALSE
ENST00000418849	FALSE	FALSE	FALSE
ENST00000418862	FALSE	FALSE	FALSE
ENST00000418866	FALSE	FALSE	FALSE
ENST00000418871	FALSE	FALSE	FALSE
ENST00000418900	FALSE	FALSE	FALSE
ENST00000418905	FALSE	FALSE	FALSE
ENST00000418909	FALSE	TRUE	FALSE
ENST00000418919	FALSE	FALSE	FALSE
ENST00000418923	FALSE	FALSE	FALSE
ENST00000418929	FALSE	FALSE	FALSE
ENST00000418931	FALSE	FALSE	FALSE
ENST00000418933	FALSE	FALSE	FALSE
ENST00000418951	FALSE	FALSE	FALSE
ENST00000418976	FALSE	FALSE	TRUE
ENST00000418978	FALSE	FALSE	FALSE
ENST00000418988	FALSE	FALSE	FALSE
ENST00000418994	FALSE	FALSE	FALSE
ENST00000418996	FALSE	FALSE	FALSE
ENST00000418997	FALSE	FALSE	FALSE
ENST00000418998	FALSE	FALSE	FALSE
ENST00000419007	FALSE	FALSE	FALSE
ENST00000419016	FALSE	FALSE	FALSE
ENST00000419022	FALSE	FALSE	FALSE
ENST00000419026	FALSE	FALSE	FALSE
ENST00000419036	FALSE	FALSE	FALSE
ENST00000419040	FALSE	FALSE	FALSE
ENST00000419046	FALSE	FALSE	FALSE
ENST00000419047	FALSE	FALSE	FALSE
ENST00000419060	FALSE	FALSE	FALSE
ENST00000419065	FALSE	FALSE	FALSE
ENST00000419091	FALSE	FALSE	FALSE
ENST00000419098	FALSE	FALSE	FALSE
ENST00000419110	FALSE	FALSE	FALSE
ENST00000419113	FALSE	FALSE	FALSE
ENST00000419114	FALSE	FALSE	FALSE
ENST00000419131	TRUE	TRUE	FALSE
ENST00000419155	FALSE	FALSE	FALSE
ENST00000419164	FALSE	FALSE	FALSE
ENST00000419165	FALSE	FALSE	FALSE
ENST00000419169	FALSE	FALSE	FALSE
ENST00000419181	FALSE	FALSE	FALSE
ENST00000419184	FALSE	FALSE	FALSE
ENST00000419197	FALSE	FALSE	FALSE
ENST00000419198	FALSE	FALSE	FALSE
ENST00000419205	FALSE	FALSE	FALSE
ENST00000419215	FALSE	TRUE	FALSE
ENST00000419234	FALSE	FALSE	FALSE
ENST00000419235	FALSE	FALSE	TRUE
ENST00000419247	FALSE	FALSE	FALSE
ENST00000419248	TRUE	FALSE	FALSE
ENST00000419291	FALSE	FALSE	FALSE
ENST00000419292	TRUE	FALSE	FALSE
ENST00000419325	FALSE	FALSE	FALSE
ENST00000419336	FALSE	FALSE	FALSE
ENST00000419343	FALSE	FALSE	FALSE
ENST00000419349	FALSE	FALSE	FALSE
ENST00000419367	FALSE	FALSE	FALSE
ENST00000419390	FALSE	FALSE	FALSE
ENST00000419395	FALSE	FALSE	FALSE
ENST00000419421	FALSE	FALSE	FALSE
ENST00000419433	FALSE	FALSE	FALSE
ENST00000419442	FALSE	FALSE	FALSE
ENST00000419445	FALSE	FALSE	FALSE
ENST00000419474	FALSE	FALSE	FALSE
ENST00000419477	FALSE	FALSE	FALSE
ENST00000419482	FALSE	FALSE	FALSE
ENST00000419517	FALSE	FALSE	FALSE
ENST00000419554	FALSE	FALSE	FALSE
ENST00000419558	FALSE	FALSE	FALSE
ENST00000419574	FALSE	FALSE	FALSE
ENST00000419585	FALSE	FALSE	FALSE
ENST00000419593	FALSE	FALSE	FALSE
ENST00000419600	FALSE	FALSE	FALSE
ENST00000419616	FALSE	FALSE	FALSE
ENST00000419617	FALSE	FALSE	FALSE
ENST00000419626	FALSE	FALSE	FALSE
ENST00000419654	FALSE	FALSE	FALSE
ENST00000419686	FALSE	FALSE	FALSE
ENST00000419704	FALSE	FALSE	FALSE
ENST00000419711	FALSE	FALSE	FALSE
ENST00000419716	FALSE	FALSE	FALSE
ENST00000419727	FALSE	FALSE	FALSE
ENST00000419735	TRUE	FALSE	FALSE
ENST00000419743	FALSE	FALSE	FALSE
ENST00000419752	FALSE	FALSE	FALSE
ENST00000419761	FALSE	FALSE	FALSE
ENST00000419769	FALSE	FALSE	FALSE
ENST00000419781	FALSE	FALSE	FALSE
ENST00000419783	FALSE	FALSE	FALSE
ENST00000419822	FALSE	FALSE	FALSE
ENST00000419854	FALSE	FALSE	FALSE
ENST00000419869	FALSE	FALSE	FALSE
ENST00000419872	FALSE	FALSE	FALSE
ENST00000419880	FALSE	FALSE	FALSE
ENST00000419886	FALSE	FALSE	FALSE
ENST00000419892	FALSE	FALSE	FALSE
ENST00000419900	FALSE	FALSE	FALSE
ENST00000419916	FALSE	FALSE	FALSE
ENST00000419955	FALSE	FALSE	FALSE
ENST00000419967	FALSE	TRUE	FALSE
ENST00000419977	FALSE	FALSE	FALSE
ENST00000419992	FALSE	FALSE	FALSE
ENST00000420022	FALSE	FALSE	FALSE
ENST00000420042	FALSE	FALSE	FALSE
ENST00000420047	FALSE	FALSE	FALSE
ENST00000420054	FALSE	FALSE	FALSE
ENST00000420061	FALSE	FALSE	FALSE
ENST00000420072	FALSE	FALSE	FALSE
ENST00000420101	FALSE	FALSE	FALSE
ENST00000420111	FALSE	FALSE	FALSE
ENST00000420115	FALSE	FALSE	FALSE
ENST00000420123	FALSE	FALSE	FALSE
ENST00000420124	FALSE	FALSE	FALSE
ENST00000420128	FALSE	FALSE	FALSE
ENST00000420138	FALSE	FALSE	FALSE
ENST00000420141	FALSE	FALSE	FALSE
ENST00000420148	FALSE	FALSE	FALSE
ENST00000420155	FALSE	FALSE	FALSE
ENST00000420164	FALSE	FALSE	FALSE
ENST00000420166	FALSE	FALSE	FALSE
ENST00000420176	FALSE	FALSE	FALSE
ENST00000420189	FALSE	FALSE	FALSE
ENST00000420209	FALSE	FALSE	FALSE
ENST00000420217	FALSE	FALSE	FALSE
