"transcript_id","biotype","gene_id","gene_name"
"ENST00000414095","processed_pseudogene","ENSG00000226703","NPM1P4"
"ENST00000414105","unprocessed_pseudogene","ENSG00000236505","ENSG00000236505"
"ENST00000414109","protein_coding","ENSG00000178175","ZNF366"
"ENST00000414132","lncRNA","ENSG00000237919","LRRC7-AS1"
"ENST00000414169","unitary_pseudogene","ENSG00000233537","TEDDM2P"
"ENST00000414180","protein_coding","ENSG00000153498","SPACA7"
"ENST00000414185","protein_coding","ENSG00000066136","NFYC"
"ENST00000414188","protein_coding","ENSG00000066813","ACSM2B"
"ENST00000414189","lncRNA","ENSG00000231231","LINC01423"
"ENST00000414201","lncRNA","ENSG00000227510","LINC01442"
"ENST00000414203","lncRNA","ENSG00000231467","ENSG00000231467"
"ENST00000414265","processed_pseudogene","ENSG00000231723","CAPZBP1"
"ENST00000414298","unprocessed_pseudogene","ENSG00000226616","OR52M2P"
"ENST00000414329","processed_pseudogene","ENSG00000226428","RPL15P13"
"ENST00000414345","lncRNA","ENSG00000229483","LINC00362"
"ENST00000414347","protein_coding_CDS_not_defined","ENSG00000166897","ELFN2"
"ENST00000414349","protein_coding","ENSG00000131374","TBC1D5"
"ENST00000414368","retained_intron","ENSG00000226620","LINC00343"
"ENST00000414379","nonsense_mediated_decay","ENSG00000204577","LILRB3"
"ENST00000414414","processed_pseudogene","ENSG00000225911","ENSG00000225911"
"ENST00000414418","lncRNA","ENSG00000230864","ENSG00000230864"
"ENST00000414461","protein_coding","ENSG00000100320","RBFOX2"
"ENST00000414464","processed_pseudogene","ENSG00000229413","ENSG00000229413"
"ENST00000414479","unprocessed_pseudogene","ENSG00000229568","SMC4P1"
"ENST00000414480","lncRNA","ENSG00000230390","LINC01048"
"ENST00000414501","protein_coding","ENSG00000150048","CLEC1A"
"ENST00000414539","lncRNA","ENSG00000235419","ENSG00000235419"
"ENST00000414577","processed_pseudogene","ENSG00000236813","BTF3P8"
"ENST00000414579","processed_pseudogene","ENSG00000238116","RAD21P1"
"ENST00000414581","lncRNA","ENSG00000225424","ENSG00000225424"
"ENST00000414621","lncRNA","ENSG00000281404","LINC01176"
"ENST00000414673","transcribed_unprocessed_pseudogene","ENSG00000227300","KRT16P2"
"ENST00000414680","processed_pseudogene","ENSG00000230350","RPL35AP3"
"ENST00000414704","processed_pseudogene","ENSG00000233353","RPS7P9"
"ENST00000414735","processed_pseudogene","ENSG00000224297","ENSG00000224297"
"ENST00000414742","unprocessed_pseudogene","ENSG00000229930","ENSG00000229930"
"ENST00000414743","lncRNA","ENSG00000229249","LINC00446"
"ENST00000414760","processed_pseudogene","ENSG00000229667","UBE2V1P9"
"ENST00000414761","processed_pseudogene","ENSG00000231878","SNRPFP1"
"ENST00000414796","lncRNA","ENSG00000237320","ENSG00000237320"
"ENST00000414801","unprocessed_pseudogene","ENSG00000237466","MTCO3P41"
"ENST00000414817","processed_pseudogene","ENSG00000237089","PCNPP4"
"ENST00000414841","protein_coding","ENSG00000171492","LRRC8D"
"ENST00000414851","protein_coding","ENSG00000173406","DAB1"
"ENST00000414854","protein_coding","ENSG00000100364","KIAA0930"
"ENST00000414915","lncRNA","ENSG00000229459","ENSG00000229459"
"ENST00000414923","lncRNA","ENSG00000230759","ENSG00000230759"
"ENST00000414967","lncRNA","ENSG00000233842","ENSG00000233842"
"ENST00000414976","lncRNA","ENSG00000230848","ENSG00000230848"
"ENST00000414981","processed_pseudogene","ENSG00000235148","HMGB3P23"
"ENST00000414989","lncRNA","ENSG00000224192","SEZ6L-AS1"
"ENST00000415014","transcribed_unprocessed_pseudogene","ENSG00000234402","ELK2BP"
"ENST00000415029","lncRNA","ENSG00000231653","ENSG00000231653"
"ENST00000415063","protein_coding_CDS_not_defined","ENSG00000100365","NCF4"
"ENST00000415117","processed_pseudogene","ENSG00000236187","GJA6P"
"ENST00000415128","retained_intron","ENSG00000112414","ADGRG6"
"ENST00000415182","lncRNA","ENSG00000237484","LINC01684"
"ENST00000415190","processed_pseudogene","ENSG00000231356","MTFR1P1"
"ENST00000415201","lncRNA","ENSG00000224879","ENSG00000224879"
"ENST00000415208","processed_pseudogene","ENSG00000226665","SSR1P2"
"ENST00000415223","processed_pseudogene","ENSG00000235524","MTCO1P23"
"ENST00000415226","lncRNA","ENSG00000233611","GBX2-AS1"
"ENST00000415260","processed_pseudogene","ENSG00000228935","ENSG00000228935"
"ENST00000415269","lncRNA","ENSG00000226996","ENSG00000226996"
"ENST00000415283","lncRNA","ENSG00000230403","LINC01066"
"ENST00000415311","unprocessed_pseudogene","ENSG00000242473","KIR2DP1"
"ENST00000415327","lncRNA","ENSG00000232613","LINC02576"
"ENST00000415387","lncRNA","ENSG00000273118","ENSG00000273118"
"ENST00000415393","lncRNA","ENSG00000224865","ENSG00000224865"
"ENST00000415403","processed_pseudogene","ENSG00000228965","RPSAP60"
"ENST00000415414","protein_coding_CDS_not_defined","ENSG00000230124","ACBD6"
"ENST00000415429","unprocessed_pseudogene","ENSG00000225003","OR51A5P"
"ENST00000415445","processed_pseudogene","ENSG00000226114","NDUFB4P5"
"ENST00000415465","lncRNA","ENSG00000231678","ENSG00000231678"
"ENST00000415468","processed_pseudogene","ENSG00000224104","ENSG00000224104"
"ENST00000415495","nonsense_mediated_decay","ENSG00000170956","CEACAM3"
"ENST00000415502","retained_intron","ENSG00000237870","ENSG00000237870"
"ENST00000415505","processed_pseudogene","ENSG00000224529","ENSG00000224529"
"ENST00000415521","transcribed_unprocessed_pseudogene","ENSG00000238048","ART2P"
"ENST00000415532","lncRNA","ENSG00000226715","LINC01709"
"ENST00000415570","protein_coding_CDS_not_defined","ENSG00000172071","EIF2AK3"
"ENST00000415579","processed_pseudogene","ENSG00000234256","PTCD2P2"
"ENST00000415629","lncRNA","ENSG00000235011","ENSG00000235011"
"ENST00000415637","lncRNA","ENSG00000237707","ENSG00000237707"
"ENST00000415641","protein_coding","ENSG00000196427","NBPF4"
"ENST00000415663","lncRNA","ENSG00000227602","ENSG00000227602"
"ENST00000415681","processed_pseudogene","ENSG00000214604","NPM1P36"
"ENST00000415716","unprocessed_pseudogene","ENSG00000235186","ENSG00000235186"
"ENST00000415733","protein_coding","ENSG00000197641","SERPINB13"
"ENST00000415736","lncRNA","ENSG00000226181","ENSG00000226181"
"ENST00000415774","lncRNA","ENSG00000233919","ENSG00000233919"
"ENST00000415778","processed_pseudogene","ENSG00000213187","COPS5P1"
"ENST00000415815","processed_pseudogene","ENSG00000228134","UBE2V1P14"
"ENST00000415820","lncRNA","ENSG00000232806","ENSG00000232806"
"ENST00000415846","protein_coding","ENSG00000236320","SLFN14"
"ENST00000415853","processed_pseudogene","ENSG00000230474","ATP6V1G1P7"
"ENST00000415878","processed_pseudogene","ENSG00000224683","RPL36AP29"
"ENST00000415903","processed_pseudogene","ENSG00000230240","RPL34P19"
"ENST00000415910","lncRNA","ENSG00000237460","LINC01661"
"ENST00000415918","lncRNA","ENSG00000223554","ENSG00000223554"
"ENST00000415932","lncRNA","ENSG00000229876","CASC20"
"ENST00000415960","nonsense_mediated_decay","ENSG00000121446","RGSL1"
"ENST00000415961","processed_pseudogene","ENSG00000226336","MRPS16P3"
"ENST00000416034","processed_pseudogene","ENSG00000213440","H2AZP1"
"ENST00000416044","protein_coding","ENSG00000232263","KRTAP25-1"
"ENST00000416077","processed_pseudogene","ENSG00000232702","ENSG00000232702"
"ENST00000416100","lncRNA","ENSG00000231927","ENSG00000231927"
"ENST00000416106","protein_coding_CDS_not_defined","ENSG00000124839","RAB17"
"ENST00000416109","protein_coding","ENSG00000177675","CD163L1"
"ENST00000416112","unitary_pseudogene","ENSG00000229442","THEMIS3P"
"ENST00000416118","transcribed_unprocessed_pseudogene","ENSG00000234898","CHEK2P3"
"ENST00000416125","protein_coding","ENSG00000176083","ZNF683"
"ENST00000416141","unitary_pseudogene","ENSG00000226653","OR13Z1P"
"ENST00000416146","processed_pseudogene","ENSG00000233829","RPL26P15"
"ENST00000416150","protein_coding_CDS_not_defined","ENSG00000122641","INHBA"
"ENST00000416154","processed_pseudogene","ENSG00000226273","STUB1P1"
"ENST00000416166","protein_coding","ENSG00000169991","IFFO2"
"ENST00000416182","lncRNA","ENSG00000237527","ENSG00000237527"
"ENST00000416185","unprocessed_pseudogene","ENSG00000224203","RPS23P10"
"ENST00000416196","unprocessed_pseudogene","ENSG00000232707","AP1B1P2"
"ENST00000416198","processed_pseudogene","ENSG00000237005","HIGD1AP15"
"ENST00000416201","unprocessed_pseudogene","ENSG00000228480","ENSG00000228480"
"ENST00000416241","transcribed_unprocessed_pseudogene","ENSG00000237121","PIEZO1P2"
"ENST00000416248","protein_coding","ENSG00000163517","HDAC11"
"ENST00000416262","protein_coding_CDS_not_defined","ENSG00000179915","NRXN1"
"ENST00000416269","nonsense_mediated_decay","ENSG00000106648","GALNTL5"
"ENST00000416270","processed_pseudogene","ENSG00000235756","ENSG00000235756"
"ENST00000416294","processed_pseudogene","ENSG00000224948","ATP5MC1P8"
"ENST00000416316","processed_pseudogene","ENSG00000226592","ENSG00000226592"
"ENST00000416320","processed_pseudogene","ENSG00000240296","ENSG00000240296"
"ENST00000416345","protein_coding","ENSG00000138068","SULT6B1"
"ENST00000416374","processed_pseudogene","ENSG00000226670","BCAS2P3"
"ENST00000416399","processed_pseudogene","ENSG00000225155","TOMM22P5"
"ENST00000416440","processed_pseudogene","ENSG00000223920","ENSG00000223920"
"ENST00000416448","lncRNA","ENSG00000240056","ENSG00000240056"
"ENST00000416449","protein_coding","ENSG00000136861","CDK5RAP2"
"ENST00000416450","processed_pseudogene","ENSG00000227427","MDH1P1"
"ENST00000416470","lncRNA","ENSG00000235185","MICOS10-DT"
"ENST00000416477","unprocessed_pseudogene","ENSG00000237297","ENSG00000237297"
"ENST00000416478","unprocessed_pseudogene","ENSG00000228304","OR4K6P"
"ENST00000416481","lncRNA","ENSG00000233534","LINC02524"
"ENST00000416486","processed_pseudogene","ENSG00000235804","ENSG00000235804"
"ENST00000416563","lncRNA","ENSG00000230440","ENSG00000230440"
"ENST00000416584","processed_pseudogene","ENSG00000236357","EI24P1"
"ENST00000416585","protein_coding","ENSG00000148158","SNX30"
"ENST00000416595","lncRNA","ENSG00000223623","ENSG00000223623"
"ENST00000416598","lncRNA","ENSG00000226759","DAB1-AS1"
"ENST00000416611","protein_coding","ENSG00000011332","DPF1"
"ENST00000416640","processed_pseudogene","ENSG00000232771","PPP1R26P5"
"ENST00000416646","lncRNA","ENSG00000228503","ENSG00000228503"
"ENST00000416664","lncRNA","ENSG00000236240","GPC5-IT1"
"ENST00000416708","lncRNA","ENSG00000237471","ENSG00000237471"
"ENST00000416730","unitary_pseudogene","ENSG00000232168","P2RY10BP"
"ENST00000416734","processed_pseudogene","ENSG00000234985","ENSG00000234985"
"ENST00000416778","protein_coding","ENSG00000214078","CPNE1"
"ENST00000416779","protein_coding","ENSG00000182511","FES"
"ENST00000416792","protein_coding","ENSG00000187902","SHISA7"
"ENST00000416836","protein_coding","ENSG00000101333","PLCB4"
"ENST00000416854","lncRNA","ENSG00000232725","PLXNB3-AS1"
"ENST00000416861","lncRNA","ENSG00000227308","LINC02832"
"ENST00000416921","processed_pseudogene","ENSG00000227361","RPS24P7"
"ENST00000416929","protein_coding","ENSG00000232030","MAGEB6B"
"ENST00000416942","processed_pseudogene","ENSG00000237274","GTF3AP1"
"ENST00000416965","protein_coding","ENSG00000028839","TBPL1"
"ENST00000416968","unprocessed_pseudogene","ENSG00000233134","MTND3P17"
"ENST00000416999","lncRNA","ENSG00000231721","LINC-PINT"
"ENST00000417006","lncRNA","ENSG00000232732","ENSG00000232732"
"ENST00000417027","processed_pseudogene","ENSG00000231022","RPS3AP9"
"ENST00000417041","protein_coding","ENSG00000185303","SFTPA2"
"ENST00000417045","protein_coding","ENSG00000110888","CAPRIN2"
"ENST00000417058","retained_intron","ENSG00000215039","CD27-AS1"
"ENST00000417084","lncRNA","ENSG00000237074","LINC02942"
"ENST00000417107","protein_coding","ENSG00000061273","HDAC7"
"ENST00000417131","processed_pseudogene","ENSG00000236944","MIX23P2"
"ENST00000417135","lncRNA","ENSG00000223729","LINC02247"
"ENST00000417160","processed_pseudogene","ENSG00000226414","MTCYBP38"
"ENST00000417176","protein_coding","ENSG00000205560","CPT1B"
"ENST00000417179","processed_pseudogene","ENSG00000229858","ENSG00000229858"
"ENST00000417209","protein_coding","ENSG00000253148","RGS21"
"ENST00000417225","protein_coding","ENSG00000121671","CRY2"
"ENST00000417269","processed_pseudogene","ENSG00000233107","SUCLA2P2"
"ENST00000417299","lncRNA","ENSG00000224961","LINC01752"
"ENST00000417306","processed_pseudogene","ENSG00000237901","ENSG00000237901"
"ENST00000417313","lncRNA","ENSG00000232490","OSBPL10-AS1"
"ENST00000417329","protein_coding","ENSG00000162782","TDRD5"
"ENST00000417373","unprocessed_pseudogene","ENSG00000240197","ENSG00000240197"
"ENST00000417407","processed_pseudogene","ENSG00000229752","RPL7P10"
"ENST00000417409","lncRNA","ENSG00000241505","ENSG00000241505"
"ENST00000417412","unprocessed_pseudogene","ENSG00000224723","GUSBP10"
"ENST00000417426","lncRNA","ENSG00000233145","ENSG00000233145"
"ENST00000417435","nonsense_mediated_decay","ENSG00000130830","MPP1"
"ENST00000417475","nonsense_mediated_decay","ENSG00000087077","TRIP6"
"ENST00000417482","lncRNA","ENSG00000226258","GRM7-AS3"
"ENST00000417498","transcribed_processed_pseudogene","ENSG00000236284","VN1R31P"
"ENST00000417526","transcribed_processed_pseudogene","ENSG00000223688","RPS24P14"
"ENST00000417547","protein_coding","ENSG00000131808","FSHB"
"ENST00000417579","transcribed_unprocessed_pseudogene","ENSG00000224679","MED15P4"
"ENST00000417589","lncRNA","ENSG00000232885","GPC5-AS2"
"ENST00000417593","processed_pseudogene","ENSG00000233445","RPL17P11"
"ENST00000417617","processed_pseudogene","ENSG00000213798","RPL7AP41"
"ENST00000417654","lncRNA","ENSG00000224893","LINC02840"
"ENST00000417666","transcribed_unprocessed_pseudogene","ENSG00000223566","TNRC18P2"
"ENST00000417672","lncRNA","ENSG00000226877","ENSG00000226877"
"ENST00000417727","processed_pseudogene","ENSG00000237662","SOCS2P1"
"ENST00000417740","protein_coding","ENSG00000197658","SLC22A24"
"ENST00000417773","lncRNA","ENSG00000203801","LINC00222"
"ENST00000417774","processed_pseudogene","ENSG00000225858","MATR3P1"
"ENST00000417796","processed_pseudogene","ENSG00000230360","DDX10P2"
"ENST00000417799","transcribed_processed_pseudogene","ENSG00000256331","NIFKP3"
"ENST00000417805","lncRNA","ENSG00000228044","ENSG00000228044"
"ENST00000417829","unprocessed_pseudogene","ENSG00000225959","MTND4P3"
"ENST00000417863","processed_pseudogene","ENSG00000215268","ENSG00000215268"
"ENST00000417893","processed_pseudogene","ENSG00000232337","ENSG00000232337"
"ENST00000417902","protein_coding","ENSG00000061273","HDAC7"
"ENST00000417962","nonsense_mediated_decay","ENSG00000164054","SHISA5"
"ENST00000417985","processed_pseudogene","ENSG00000229145","ACTBP1"
"ENST00000417989","lncRNA","ENSG00000237092","LINC01065"
"ENST00000417994","unprocessed_pseudogene","ENSG00000227035","MTATP6P18"
"ENST00000417997","processed_pseudogene","ENSG00000226059","HMGB3P20"
"ENST00000418013","processed_pseudogene","ENSG00000223970","RRBP1P1"
"ENST00000418077","processed_pseudogene","ENSG00000226407","RPL23P11"
"ENST00000418080","lncRNA","ENSG00000224091","ENSG00000224091"
"ENST00000418090","processed_pseudogene","ENSG00000233934","RPL21P38"
"ENST00000418112","processed_pseudogene","ENSG00000233951","RCC2P3"
"ENST00000418130","processed_pseudogene","ENSG00000232400","RAD17P1"
"ENST00000418176","protein_coding","ENSG00000240747","KRBOX1"
"ENST00000418246","protein_coding_CDS_not_defined","ENSG00000125818","PSMF1"
"ENST00000418295","lncRNA","ENSG00000234556","LINC00701"
"ENST00000418296","processed_pseudogene","ENSG00000232115","ENSG00000232115"
"ENST00000418329","protein_coding","ENSG00000112983","BRD8"
"ENST00000418367","protein_coding","ENSG00000204740","MALRD1"
"ENST00000418379","lncRNA","ENSG00000236373","LINC02653"
"ENST00000418387","lncRNA","ENSG00000235056","ENSG00000235056"
