isoform_id	H9.FT_1	H9.FT_2	H9.hRGC_1	H9.hRGC_2
ENST00000318602.12	85.35943	51	0	79
ENST00000318801.8	98.28874	94.10175	3.1519	17.39367
ENST00000319283.8	42.78614	40.76632	10.4552	96.88125
ENST00000319359.8	9	15	4.93612	4.52809
ENST00000319466.9	357.74847	283.85247	52.09564	290.12842
ENST00000319517.10	46.47459	17.34638	0	2.11068
ENST00000319651.9	2.70156	0	0	0
ENST00000320161.10	24.63015	0	0	9.88699
ENST00000320285.9	152.17762	199.20458	178.81406	760.50809
ENST00000320393.9	128.4571	111.22905	19.7283	312.49997
ENST00000320548.8	1e-5	5.37786	0	25.18886
ENST00000320672.9	976.18941	766.97442	178.82601	949.00805
ENST00000320755.12	311.29977	201.03955	0	24.71358
ENST00000320996.14	24.09207	38.17521	63.42186	329.21276
ENST00000321429.8	0	0.25	0	8.8
ENST00000321505.9	13.49568	15.11135	23.16651	107.02037
ENST00000321521.13	249.1602	218.14975	93.32122	502.47915
ENST00000321612.8	155.87687	115.70281	25.22707	117.41527
ENST00000321945.12	142.02428	117.7292	35	67.54032
ENST00000322203.7	5326.35844	5939.0676	920.15192	6336.86141
ENST00000322434.8	16.32316	21.00063	12.71947	45.47023
ENST00000322776.11	0	1e-5	135.59111	766.99467
ENST00000322810.8	17.86283	11.05791	0	6.52083
ENST00000322945.11	436.07174	543.08502	191.82103	816.23607
ENST00000322954.11	733.09992	539.31401	39.41499	125.40108
ENST00000323115.11	0	4.71413	1.75308	0
ENST00000323854.9	0.65245	8.04266	4.21796	7.7776
ENST00000323984.8	21.56831	17.16816	16.12523	52.88914
ENST00000324048.9	43.47378	3.81365	0	3.41025
ENST00000324109.9	55.84091	101.5625	27	102.23684
ENST00000324219.9	449.9102	244.48756	789.73902	1612.45302
ENST00000324309.8	26.47185	22.12965	8.86192	22.55643
ENST00000324913.10	194.43628	177.63652	42.25334	215.33193
ENST00000325180.12	17.43317	15.3565	19.632	75.69368
ENST00000325278.7	24.24969	24.71204	11.17621	54.78256
ENST00000325324.11	76	99.65473	14.55825	116.14454
ENST00000325438.12	213.77723	96.59347	37.38112	226.32744
ENST00000325590.9	60.10143	95.30571	21.22277	74.12583
ENST00000325674.11	0	2e-5	8.55748	18.74185
ENST00000325897.5	5.94718	2.67581	23.94286	68.59753
ENST00000326080.10	159.36625	161.47265	10.47857	17.12332
ENST00000326197.11	12.45451	63.7613	0	3e-5
ENST00000326448.12	163.62804	100.25432	15.06842	89.99848
ENST00000326597.6	4.22267	15.22198	0	0
ENST00000326793.11	253.53382	305.60408	105.82634	547.47573
ENST00000326932.8	607.28375	448.68943	122.19835	675.00624
ENST00000327047.6	82.4537	83	2	19.56599
ENST00000327214.5	189.73515	167.91864	54.55602	212.35165
ENST00000327441.11	13.77893	14.1076	8.29082	14.4721
ENST00000327671.10	78.89849	86.75965	2.14767	40.53098
ENST00000327772.7	403.98893	364.5348	187.25745	902.16365
ENST00000327773.7	254.95365	237.94554	20.1977	227.15367
ENST00000328933.10	142.45213	129.855	79.8481	446.09655
ENST00000329235.6	741.55364	837.68952	639.06018	3611.95633
ENST00000329305.6	117.50569	80.49921	0	7.45609
ENST00000329559.8	2.91941	47.82704	42.32114	163.94708
ENST00000330045.12	17.91898	3.43023	6.83948	44.80345
ENST00000330503.12	243.48177	217.68534	38.31139	317.1751
ENST00000330735.7	66.77265	148.56647	17.14785	1e-5
ENST00000330825.4	30.87594	5.5745	7.67518	44.27259
ENST00000330838.10	77.28408	93.94332	7.43453	108.42464
ENST00000330852.10	102.06659	236.65168	36.86179	263.18093
ENST00000331581.11	65.94765	174.42737	111.43833	319.32022
ENST00000331677.7	43.26575	52.95622	0	0
ENST00000331808.5	125.44505	132.69579	43.73074	281.70968
ENST00000332007.7	2.26303	3.80469	13.9623	92.62517
ENST00000332132.8	0	0	0	13.28099
ENST00000332175.12	52.62266	42.31652	1.80413	4.81334
ENST00000332725.7	13.56296	9.42454	1.6318	0
ENST00000333055.8	0	1e-5	11.46695	28.10376
ENST00000333256.11	74.28063	59.94369	40.97021	208.18718
ENST00000333279.3	3.94483	32.21071	3	8
ENST00000333447.11	9.83641	7.26313	37.92628	92.88703
ENST00000333617.8	165.41029	116.11613	27.50852	139.17389
ENST00000333725.10	191.6862	314.00456	164.28793	892.24698
ENST00000333911.9	3.63939	2.66667	1	6.21532
ENST00000334186.9	53.31424	22.10373	89.86687	368.48462
ENST00000334192.8	5.79492	19.01321	20.61607	47.19405
ENST00000334258.9	0	0	0	1.2524
ENST00000334504.12	48.48067	106.86277	2	8.70272
ENST00000334598.12	87.49935	93.84388	22.17537	94.88154
ENST00000334661.5	53.31938	58.85286	42.73518	225.14912
ENST00000334744.8	2.40267	2.40491	5.8097	19.03898
ENST00000334895.10	13.24226	2.68981	42.11196	88.09275
ENST00000334962.9	12.77474	23.76032	0	0
ENST00000335181.10	2549.0995	1953.0722	426.73885	2462.85707
ENST00000335272.10	331.93217	237.23166	110.31376	604.67454
ENST00000335425.7	0	1e-5	10.23305	61.48089
ENST00000335438.7	13.52763	11.88861	9.75012	12.87071
ENST00000335497.11	4.81292	0	4.32127	0
ENST00000335647.9	3.6597	29.81664	13.00533	147.20844
ENST00000335698.4	237.82175	214.32775	3.44275	32.45785
ENST00000335757.10	73.3428	75.62871	1.57879	3.5605
ENST00000335790.8	15.74776	9.88408	28.51262	95.80476
ENST00000335852.6	9.02574	31.58996	0	0
ENST00000335866.7	91.40345	66.54431	3.07529	13.91899
ENST00000335999.7	107.11062	159.27254	57.95494	390.83817
ENST00000336066.8	72.69222	62.3628	27.67947	145.70268
ENST00000336083.8	186.06728	203.09264	204.80212	990.81725
ENST00000336104.6	0	3.45947	6.75149	12.83036
ENST00000336174.12	24.67684	13.33772	21.81234	93.78967
ENST00000336576.10	55.16849	37.67227	65.59698	300.64958
ENST00000336642.9	11.07576	10.36482	8.59281	45.61866
ENST00000336686.9	3.8842	9.57582	4.76857	9.24696
ENST00000336708.11	17.86019	18.20553	0.50013	7.21617
ENST00000336715.11	90.52622	93.00357	49	182.13333
ENST00000336824.8	130.73097	83.90945	0	6.3324
ENST00000336865.6	26.45554	34.20683	18.68357	119.31658
ENST00000336949.7	161.72242	133.17759	54	352.61247
ENST00000336985.11	35.82967	36.90925	6	28.22999
ENST00000337057.8	23.35417	10.88116	0	0
ENST00000337120.9	90.82574	75.40904	8.57812	20.22869
ENST00000337335.5	0	1.31584	20	4.15045
ENST00000337478.3	60.84048	37.2664	2.21725	5.35684
ENST00000337495.9	10.7235	44.91891	0	31.26629
ENST00000337526.11	290.66161	424.04555	1364.61256	4198.9323
ENST00000337540.11	11.02032	23.18892	7.36449	14.74542
ENST00000337623.7	80.93107	93.55964	21.13888	132.15429
ENST00000337959.8	0	14.07388	8.62017	0
ENST00000338167.10	3389.54788	2739.59217	389.40053	824.82322
ENST00000338176.8	3.88345	3.82594	0.1288	11.94056
ENST00000338446.8	5.5844	3.66223	0	1.71107
ENST00000338458.8	25.56695	13.67009	0	0
ENST00000338637.13	23.09883	14.84645	7.53346	24.12078
ENST00000338858.9	99.23386	39.94875	0	0
ENST00000338863.13	129.40665	119.29929	12.86552	73.82004
ENST00000338972.8	14.36868	9.36642	3.06455	19.70759
ENST00000339083.12	254.53819	202.52742	12.6488	89.88266
ENST00000339362.9	6.84815	14.09484	0	1e-5
ENST00000339437.11	8.19091	8.38262	0	4.70066
ENST00000339474.9	0	0	2.5	30.5653
ENST00000339490.7	58.55215	42.05606	9	74
ENST00000339514.8	135.17023	100.94343	104.0418	285.79739
ENST00000339859.8	1e-5	0	13.31663	30.64412
ENST00000339914.6	13.95868	12.22091	2	9.01791
ENST00000339950.5	341.04726	267.54182	62.59288	243.61612
ENST00000340116.12	5.56697	11.10352	1.20495	1.06332
ENST00000340124.9	106.00599	67.64722	27.10719	140.92217
ENST00000340253.10	88.07597	66.64958	25.23207	196.75654
ENST00000340309.7	16.87475	7.06971	13.43948	44.41677
ENST00000340449.7	0	0	1.70481	15.37771
ENST00000340592.10	31	12.75	42.57938	79.56902
ENST00000340726.8	4.56765	0	0	8.07666
ENST00000340834.10	134.32089	82.19713	52.66109	225.0383
ENST00000340850.10	7.61168	4.79428	0	5.30526
ENST00000340908.9	129.38482	187.63747	19.22667	0
ENST00000340926.7	9.11956	11.14167	10.7013	10.69689
ENST00000340932.7	3.62186	0	0	2.03174
ENST00000340954.11	23.90299	30.74551	6.16797	49.65171
ENST00000341071.11	38.30047	28.54259	92.09737	68.51981
ENST00000341249.11	14.80259	8.83369	0	32.13866
ENST00000341491.9	86.17548	54.97014	127.70523	451.11708
ENST00000341511.11	2.73789	1e-5	29.98962	1e-5
ENST00000341547.8	6.27596	22.83934	0	12.09737
ENST00000341633.9	2.8877100000000002	1.5414	7.2444	38.04916
ENST00000341712.8	15.40084	13.89239	2.51	10.51396
ENST00000341749.7	13.04987	11.77563	0	0
ENST00000341752.11	0	0	4.43864	40.37833
ENST00000341852.10	21.45111	4.68261	0	14.44835
ENST00000341919.7	15.99445	8.01951	2.60159	3.00922
ENST00000341928.7	2.82507	3e-5	0	32.9673
ENST00000342112.9	4.55095	1.88901	0	7.00043
ENST00000342228.7	0	0	5	16.62364
ENST00000342266.4	3.04966	0	4.14496	42.83543
ENST00000342503.8	50.1891	53.67308	903.74494	4345.73207
ENST00000342558.3	89.95411	74.69411	18.28292	42.38749
ENST00000342651.9	3.41037	3.33312	0	3.59317
ENST00000342922.8	22.16985	21.35726	0	35.53153
ENST00000342933.7	21.277	69.13305	58.20186	445.77167
ENST00000343187.8	0	0	1.35998	0
ENST00000343202.8	17.69163	9.44912	9.55092	27.75464
ENST00000343600.9	40.42207	16.18886	1.82928	0
ENST00000343632.9	168.03278	158.80898	42.6892	287.07306
ENST00000343984.5	60.20554	65.81038	2.77448	22.36057
ENST00000344113.8	176.89573	82.62423	1e-5	4.41468
ENST00000344135.5	42.794	147.28411	93.24833	390.68372
ENST00000344204.9	323.23217	233.04286	117.59286	318.28079
ENST00000344256.10	105.11645	39.3545	9.07069	67.68606
ENST00000344425.8	107.73765	88.7331	36.62097	279.54461
ENST00000344629.12	30.302	32.47025	6.83641	24.74226
ENST00000344726.10	469.4402	360.08546	48.87706	248.46005
ENST00000345003.9	95.00424	98.04563	45.94416	169.19229
ENST00000345080.5	92	87.85714	21.92844	76.23529
ENST00000345429.10	0	12.26718	10.69022	1e-5
ENST00000345451.8	4.50898	3.45544	0	0
ENST00000345512.7	9.28951	8.78988	15.1482	77.33366
ENST00000345519.10	1055.13008	872.65271	178.35968	897.73797
ENST00000345530.8	6.90944	16.78225	16.33255	74.36116
ENST00000345795.6	122.45412	168.44236	10.37793	49.27462
ENST00000345807.7	198.31689	124.38073	22.59036	171.1843
ENST00000345877.6	144.59269	33.63674	1.70164	7.41907
ENST00000346049.10	10	4.08045	7.50058	30.23749
ENST00000346134.11	24.34354	34.52968	33.50785	190.62298
ENST00000346226.7	0	12.11911	18.47289	0
ENST00000346248.7	7.54756	9.52855	8	19.88273
ENST00000346249.9	52.79714	31.5876	2.78172	3.62777
ENST00000346348.7	21.67935	19.43566	4.52012	11.13356
ENST00000346562.6	8.26545	14.89915	0	0
ENST00000346798.8	612.89065	309.78092	0	28.265
ENST00000346991.9	4.12732	2.88	2.38329	0
ENST00000347458.9	25.13379	25.84091	6.62314	35.88875
ENST00000347613.9	52.40068	64.53402	70.56865	27.13222
ENST00000347615.6	41.92625	44.7938	1e-5	0
ENST00000347699.8	38.14725	22.10574	28.7241	67.74236
ENST00000347735.10	9.36569	5.23261	6.00176	15.51684
ENST00000347869.8	760.23408	791.20082	289.64322	998.84398
ENST00000347934.8	28.35518	10.12446	10.41246	25.04903
ENST00000348007.7	9.47577	28.84047	0	9.26047
ENST00000348208.9	7.57709	7.89076	0	3.09239
ENST00000348222.3	78.447	73.97142	8.90028	53.81053
ENST00000348257.9	183.86708	168.4365	0	30.82721
ENST00000348370.9	100.83939	89.35436	68.89476	296.97143
ENST00000348419.7	80.33329	69.37491	25.7127	101.28555
ENST00000348476.7	184.27368	169.21671	0	159.23247
ENST00000348502.10	60.23787	43.17659	5.2247	30.08747
ENST00000348520.10	323.75819	330.81049	108.81702	419.23813
ENST00000348750.8	59.48893	85.45977	0	28.49878
ENST00000348962.7	3.64181	17.6601	0	2e-5
ENST00000348990.9	246.25152	299.05702	327.12579	1294.51882
ENST00000348997.9	177.97752	121.31746	70.16622	205.0221
ENST00000349299.7	24.81501	26.62152	3.46384	11.53973
ENST00000349598.6	76.00258	37.29736	0	2e-5
ENST00000350033.8	145.00482	148.44545	44.72936	333.2049
ENST00000350302.8	89.81604	82.65283	0	89.15973
ENST00000350612.11	20.03882	26.56763	27.3656	91.44436
ENST00000350771.7	35.14796	23.22289	0	16.61527
ENST00000350773.9	6.99563	7.44586	18.24874	98.9962
ENST00000350878.9	104.9188	249.25407	123.13185	854.17294
ENST00000351017.9	20.2174	28.57214	0	22.56011
ENST00000351424.8	0	4.6236	8.02323	54.64543
ENST00000351546.7	0	4.42429	0	0
ENST00000351659.7	0	0	24.47878	119.66602
ENST00000351989.8	52.03533	22.63631	3.98551	17.20545
ENST00000352065.10	2.06817	12.04341	4.56528	6.88362
ENST00000352331.8	15.13525	0	0	1.91369
ENST00000352482.8	0	6.9354	9.48093	41.16012
ENST00000352684.2	28.18396	12.34717	43.86009	35.43435
ENST00000352848.8	12.73357	32.03957	5.02581	9.27859
ENST00000352937.6	7.93224	7.05686	7.35939	20.29696
ENST00000353609.8	50.25134	50.08087	9	14.48066
ENST00000354050.8	1.57094	18.484	0	3.71836
ENST00000354171.13	1299.7458	1229.72061	5.33587	1175.26067
ENST00000354191.8	4	2.29499	14.25786	62.34378
ENST00000354228.8	12.77087	22.51408	34.33134	352.17895
ENST00000354232.8	169.49178	161.45428	381.10093	1776.87146
ENST00000354287.5	37	32.69231	15.38462	39
ENST00000354379.8	122.16282	95.24097	49.63005	225.88837
ENST00000354402.9	2.05891	4.0958	0	0
ENST00000354452.8	332.14898	584.60597	81.03074	544.2089
ENST00000354475.5	55.76033	58.10097	13.92467	83.05356
ENST00000354500.6	69.99509	36.19138	3	3.07791
ENST00000354558.7	39.85719	49.1608	27.19631	52.13514
ENST00000354570.8	82.36867	67.9845	5.51817	7.79188
ENST00000354911.9	263.04995	221.47086	42.15828	405.96983
ENST00000354958.6	98.24549	99.52117	49.87328	208.66658
ENST00000354992.7	3.22594	0	0	0
ENST00000355091.9	299.82345	241.15133	45.93555	338.34885
ENST00000355123.9	33.77042	28.06459	18.2132	42.86552
ENST00000355221.7	78.8057	157.54252	87.15794	454.53006
ENST00000355233.9	0	0	22.57109	7e-5
ENST00000355235.8	74.68085	89.55556	9.81818	110.81538
ENST00000355288.6	56.45635	48.27457	0	0
ENST00000355312.8	41.15279	15.82162	0	2e-5
ENST00000355354.13	239.89322	116.64542	0	28.83746
ENST00000355356.3	309.26738	255.05801	27.41544	95.07192
ENST00000355387.6	3.0363	1.79441	0	10.60807
ENST00000355431.8	193.18733	154.60515	95.06386	259.30123
ENST00000355446.9	20.83796	0	0	0
ENST00000355504.4	4.14398	6.05528	7	28.01941
ENST00000355540.7	56.42972	86.42194	27.77248	69.23198
ENST00000355572.6	216.34966	212.50385	74.73825	494.23549
ENST00000355717.9	9.53531	6.95548	1.31459	2.22076
ENST00000355841.7	567.27099	435.22302	16.17968	42.71104
ENST00000355860.7	4.18807	1.16506	0.5	0
ENST00000355995.9	3e-5	42.64294	0	13.29511
ENST00000356025.7	4.51752	0	0	0
ENST00000356073.8	178.20357	267.06633	133.17923	468.82561
ENST00000356090.8	35.00303	117.36695	10.50918	173.64797
ENST00000356141.9	91.51797	52.22458	21.75627	37.66836
ENST00000356147.3	134.83384	112.62448	47.18718	2e-5
ENST00000356185.7	7.55079	3.76382	3.92001	13.61104
ENST00000356239.8	247.62857	48.96875	0	0
ENST00000356264.7	3.77844	5.60622	17.68564	145.0288
ENST00000356331.9	9.09249	14.94588	41.35108	104.85348
ENST00000356346.7	35.72564	1e-5	0	0
ENST00000356360.9	2.76816	7.79984	0	5.0001
ENST00000356435.9	529.85578	301.67587	230.92322	363.29417
ENST00000356457.9	250.64712	221.64518	0	9.68238
ENST00000356467.5	147.61015	250.45851	13.3	144.65603
ENST00000356489.9	24.5429	34.77095	2.2717	16.84357
ENST00000356708.12	531.51858	526.67918	249.84062	1384.92906
ENST00000356738.6	2.05891	6.14369	8.90586	191.40812
ENST00000356792.9	31.61372	27.76991	0	15.86506
ENST00000356797.7	61.07766	39.7917	10.9032	63.48214
ENST00000356825.8	41.1098	22.76468	52.79051	202.26912
ENST00000356834.7	3.31915	3.44444	2.18182	36.18462
ENST00000356847.8	119.04929	53.34414	0	20.53766
ENST00000356860.8	91.45853	189.48043	244.53728	543.01757
ENST00000356942.9	15.07165	6.51429	9.46388	20.09231
ENST00000356956.6	343.77567	278.10908	71.03391	224.93881
ENST00000357063.7	0	0	18	17.14445
ENST00000357077.9	40.7514	57.29199	148.18911	640.58337
ENST00000357080.8	0	3.55926	0	1.38764
ENST00000357083.8	0	1	2.20141	4.39574
ENST00000357121.5	113.44692	64.31099	4.61023	18.00663
ENST00000357186.10	1.32073	0	8.41694	17.94733
ENST00000357236.8	3.23974	0.30638	4.1665	8.00487
ENST00000357250.11	2e-5	1e-5	1.5506	0
ENST00000357276.9	87.94338	96.74648	43.89311	124.78644
ENST00000357327.9	9.38798	17.01085	0	21.24724
ENST00000357337.11	96.59279	48.33472	49.96368	258.53337
ENST00000357338.3	7.8	3.5	0	0
ENST00000357345.7	0	0	4.70825	56.81254
ENST00000357430.8	215.86256	162.28442	79.76001	243.51838
ENST00000357440.7	69.52668	85.72939	8.74456	38.44221
ENST00000357444.10	0	6.37937	2.88642	2.24663
ENST00000357447.7	231.86352	231.62152	87.36987	374.8173
ENST00000357574.7	70.94872	75	39.87292	183.94638
ENST00000357692.6	36.194	35.27192	7.71446	29.05192
ENST00000357727.7	88.83768	40.79791	114.98123	359.81814
ENST00000357732.8	51.34563	59.997	5.07472	62.32461
ENST00000357743.9	75.39574	1e-5	11.14783	187.15761
ENST00000357798.9	5.25881	2.28476	3.18693	6
ENST00000357903.7	832.12927	615.31155	30.82381	167.79167
ENST00000357970.7	1e-5	29.17691	18.42455	94.92337
ENST00000358025.7	633.25497	403.82724	162.19945	678.45468
ENST00000358029.8	87.89289	74.97902	37.4303	154.52469
ENST00000358067.5	4.21595	8.13972	11.15162	43.16974
ENST00000358070.10	114.64013	181.58144	1079.87396	2747.37001
ENST00000358077.9	8.3905	28.29456	10.75471	0
ENST00000358082.7	412.11803	37.46099	0	55.54359
ENST00000358187.2	29.0298	17.8905	9.66497	77.46221
ENST00000358207.9	18.98111	24.29487	0	0
ENST00000358242.6	1.66719	2.93229	0	0
ENST00000358252.8	185.56201	188.5967	38.20019	435.8181
ENST00000358278.7	879.3691	530.49861	3.17597	22.64635
ENST00000358299.7	199.65864	22.27892	37.65803	107.54653
ENST00000358307.6	0	1.4019	0	5.62116
ENST00000358314.12	29.16195	31.672	6.372	29.13871
ENST00000358350.9	173.8662	261.53438	101.47989	354.84837
ENST00000358359.8	14.05417	7.2901	53.23766	125.84633
ENST00000358385.12	2.70495	2.96972	18.87511	22.02707
ENST00000358460.8	12.29113	10.63432	7.30092	6.24111
ENST00000358461.6	163.5367	146.14325	10.41637	108.02203
ENST00000358487.10	56.11701	53.56912	0	4.26552
ENST00000358548.4	3.62357	9.2472	42.79058	204.76608
ENST00000358580.9	6.33015	0	0	11.5998
ENST00000358602.9	569.90453	440.1179	261.6192	640.7154
ENST00000358679.3	19.4607	26.53328	0.07328	0
ENST00000358758.12	24.158	23.87493	34.84674	259.09259
ENST00000358771.5	10.45911	21.09953	7	25
ENST00000358808.6	13.28909	23.27394	10.58278	82.58283
ENST00000358823.7	313.2956	235.47559	170.02597	420.21608
ENST00000358866.10	0	0	0	12.35022
ENST00000358867.11	96.13495	49.94902	28.03509	158.83482
ENST00000358888.7	114.71597	99.46918	16.47598	83.19995
ENST00000358971.7	2.50461	3.04826	0	1.36296
ENST00000359107.10	12.37374	14.08028	5.34107	31.8748
ENST00000359265.8	16.81965	13.25812	0	3.15723
ENST00000359285.10	17.69913	13.37803	6.25259	28.89386
ENST00000359308.8	234.10069	131.38927	11.89542	20.15645
ENST00000359321.2	67	65.31986	2	4
ENST00000359388.8	3	4.62354	0	4.76394
ENST00000359513.8	13.05384	27.06811	53.2801	150.9939
ENST00000359530.7	94.0407	107.15544	10.1326	102.64439
ENST00000359564.3	4.81792	3.8656	0	2.94305
ENST00000359617.8	3.23681	6.92108	2.45069	3.59272
ENST00000359685.7	4.98572	0	21.95741	67.12041
ENST00000359847.4	23.11936	9.71406	1.3852	19.65956
ENST00000359863.8	3.4204	12.57683	3.87333	32.04244
ENST00000359895.6	36.84852	16.6273	0	16.74935
ENST00000359930.8	30.18646	16.04601	86.39613	172.87223
ENST00000359947.9	85.96665	107.93289	71.12253	503.79099
ENST00000359980.5	109.0822	117.01068	32.74769	214.21782
ENST00000360039.9	16.48161	14.82653	0	0
ENST00000360051.7	151.44885	71.07902	25.66068	105.04644
ENST00000360079.8	960.85696	889.4774	292.3351	1660.60032
ENST00000360135.8	2.29853	3.33416	0	0
ENST00000360156.11	2	9.78377	4	9.90191
ENST00000360252.8	135.80264	127.0291	29.04239	151.46539
ENST00000360265.9	92.55536	73.09236	82.15737	195.81224
ENST00000360301.8	20.01033	19.66584	0	24.47576
ENST00000360319.9	763.88684	823.64221	9.50215	108.94262
ENST00000360321.7	1e-5	1e-5	6.19691	42.52405
ENST00000360351.8	31.38389	21.29697	133.5581	450.4478
ENST00000360385.7	3.81251	4.67677	5.49253	25.38332
ENST00000360426.8	188.04106	210.40998	87.82623	316.87653
ENST00000360480.7	5.41815	3.84911	4.51017	17.16363
ENST00000360570.8	4.1856	7.55348	24.11111	39.35459
ENST00000360642.7	47.11032	32.0905	3.03183	46.31056
ENST00000360663.10	111.6341	81.31093	84.89337	464.8148
ENST00000360689.9	20.15182	14.3299	0	3.26418
ENST00000360796.10	167.74756	234.66807	283.00655	1525.61451
ENST00000360802.6	2.23936	1.95912	1.98131	10.4079
ENST00000360823.6	78.05299	79.25056	2.14944	2.4914
ENST00000360840.9	234.82243	259.81792	69.46486	360.68916
ENST00000360859.12	2.61393	4.38209	0	1.32196
ENST00000360864.9	60.61718	67.72654	67.79796	195.9415
ENST00000360902.2	13.46952	2.29854	20.65199	21.60856
ENST00000360905.9	134.5486	88.81169	0	3e-5
ENST00000360982.2	13.37346	2.21262	44.18525	251.16855
ENST00000361006.9	25.46881	33.29346	31.63214	133.07678
ENST00000361036.11	2.15788	8.18385	1.67344	1.62526
ENST00000361144.9	143.48011	99.87037	9.2015	46.07736
ENST00000361163.8	6.0748	2.04315	0	3.02178
ENST00000361203.7	135.62279	96.01699	0	367.40804
