isoform_id	EP1.WT_hRO_2	EP1.WT_ROs_D45	H9.BRN3B_hRO_2	H9.CRX_hRO_2	H9.CRX_ROs_D45
ENST00000380771.8	1.83897	23.24597	2.34005	4.70213	9.59672
ENST00000380773.9	0	4.72814	3.40328	75.96267	57.59146
ENST00000380821.8	292.98887	202.39241	520.55725	367.83917	265.38056
ENST00000381112.7	35.10207	5.94662	30.90349	23.66856	43.5836
ENST00000381150.5	0	100.74691	1.59252	3.21473	48.30822
ENST00000381165.3	45.57356	62.74771	51.85536	37.45825	48.87249
ENST00000381291.8	32.76733	449.80185	122.69477	231.53968	388.41179
ENST00000381318.8	157.5822	108.01986	164.73061	102.83687	137.73787
ENST00000381344.8	118	767.20558	207.39537	160.5	466.53709
ENST00000381375.7	7.25297	8.39866	17.3323	0	1.5
ENST00000381470.7	0	0	0	0	0
ENST00000381538.7	77.99757	136.88893	105.82804	90.89289	82.81883
ENST00000381556.6	2.75752	0	0	0	8.76319
ENST00000381569.5	7.77692	35.6599	12.42048	3.02319	42.30744
ENST00000381783.4	18	13	14.1651	10.38828	6.37329
ENST00000381787.2	0	0	7.91755	0	110.38049
ENST00000381861.7	53.74872	22.64181	35.25297	46.82146	40.63306
ENST00000381869.5	0	12.72198	0	9.19901	0
ENST00000381885.5	8.22034	19.45831	0	16.84792	9.40811
ENST00000382020.8	370.51411	948.72343	482.36861	468.25407	913.66298
ENST00000382100.8	31.91797	73.51903	14.25285	42.96674	69.19024
ENST00000382112.8	7.48534	3.81906	2.87027	2.91589	4.55417
ENST00000382191.4	97.48573	54.98736	16.36478	9.47522	34.71089
ENST00000382361.8	240.25619	1274.31338	265.02018	205.11217	966.20895
ENST00000382363.8	34.47871	39.95723	22.85163	43.33024	41.18378
ENST00000382374.9	318.58583	667.15817	380.06217	385.18318	630.58253
ENST00000382422.6	232.94687	457.78576	261.26207	244.92535	228.06496
ENST00000382491.7	10.42003	30.56737	13.71189	13.84963	19.64451
ENST00000382499.7	5.65194	9.40559	10.28754	1.55274	0
ENST00000382788.7	68.7884	94.3166	85.42005	74.74444	107.42373
ENST00000382850.8	205.3065	172.3568	206.79382	150.25525	190.32206
ENST00000382952.8	568.05702	890.14826	731.32259	802.54553	892.97304
ENST00000383314.7	360.3449	506.3566	368.77054	354.95008	435.91374
ENST00000383710.9	178.64923	125.44009	121.19174	106.39022	80.19762
ENST00000383718.7	8.90648	17.37113	19.03597	5.80818	12.56663
ENST00000388740.4	0	3.00942	14.01573	5.21513	0
ENST00000388741.7	0	4.47817	0	0	0
ENST00000388742.8	19.91498	0	11.76811	14.90717	21.55558
ENST00000388768.6	18.97187	42.16437	7.02206	16.05399	23.62358
ENST00000388782.8	10.5472	3.52378	5.15023	14.31618	8.77171
ENST00000388955.8	0	8.93688	6.55514	5.09872	17.38529
ENST00000389063.3	272.97287	516.50416	369.94337	236.3898	435.12115
ENST00000389142.10	25.75098	60.85373	2.53835	4.55665	44.07838
ENST00000389231.9	90.35698	307.76087	101.84987	96.48566	276.89922
ENST00000389253.9	2e-5	126.05766	91.96615	59.54844	117.92666
ENST00000389384.8	77.92521	103.27355	61.48203	48.15082	87.73998
ENST00000389428.7	4.63067	18.10847	5.23484	1e-5	16.81106
ENST00000389704.4	122.7041	751.90301	209.25865	145.125	562.08583
ENST00000389744.8	363.80006	328.29478	347.55793	233.35656	314.81035
ENST00000389858.4	76.9982	65.18871	221.86079	487.40551	43.47433
ENST00000389958.7	4.83267	4.49085	2.24762	4.21854	0
ENST00000389960.8	8.37258	5.38413	5.71394	9.36587	0
ENST00000389975.7	12.75433	73.3336	2.5	1.01809	60.68264
ENST00000391553.3	106.66667	122.47423	93.26562	82.5	174.58475
ENST00000391701.1	3	8	162	17	20.4652
ENST00000391909.7	2.69618	1e-5	0	3.01412	6.53023
ENST00000392035.6	0	15.79348	1.554	1.87825	16.87098
ENST00000392102.6	257.54371	262.18071	88.83675	159.81133	302.6271
ENST00000392142.9	25.29579	274.21829	45.14425	35.18485	196.5681
ENST00000392192.6	2.93382	4.0465	3.55659	5.38938	4.42528
ENST00000392225.7	216.93385	24.05938	214.53176	448.54503	31.6112
ENST00000392237.6	85.98193	14.73717	21.0287	66.53329	0
ENST00000392352.5	1.8147	11.57404	1.62263	12.50805	19.58553
ENST00000392455.9	244.50836	377.61755	346.87146	287.27273	335.53086
ENST00000392456.4	128.49164	382.38245	186.09527	107.72727	413.46914
ENST00000392485.2	395.9668	638.08631	379.40936	492.62617	484.64583
ENST00000392496.3	53.57105	5.67056	9.92513	18.48741	42.82453
ENST00000392502.8	444.16824	514.87391	345.4102	345.44814	418.4974
ENST00000392554.8	16.2286	139.17675	40.0922	18	87.82141
ENST00000392594.7	102.94379	355.89301	136.10651	125.22267	243.6095
ENST00000392595.6	118.1001	268.46388	156.96149	162.18382	316.39368
ENST00000392741.6	4.05603	2.38724	1.0469	0	3.56818
ENST00000392743.6	33.03674	0	4.93233	2.7657	0
ENST00000392811.6	42.02291	127.64567	108.51889	83.49313	184.41666
ENST00000392827.2	21.33333	12.52577	33.73438	27.5	14.41525
ENST00000392837.9	152.44792	157.54987	136.59645	71.43611	139.98101
ENST00000392839.6	19.389	54.47814	19.39033	11.03745	54.82217
ENST00000392882.7	273.54616	198.30854	240.0718	172.01651	302.02871
ENST00000392903.3	8.89946	122.95834	30.53697	44.20714	101.33064
ENST00000392944.5	21.64242	29.32055	0	0	1.03398
ENST00000392973.8	0	0	0	1.20825	0
ENST00000392990.6	9.7886	48.68008	17.76644	10.87659	28.72425
ENST00000393051.5	2.28775	8.07336	4.45994	0	4.60521
ENST00000393077.3	45.11569	129.82918	39.82459	25.23304	114.30847
ENST00000393084.6	1.5	0	6.97783	10.46944	0
ENST00000393104.6	115.24669	8.82645	45.83056	52.25723	22.74462
ENST00000393165.7	1.97473	5.89996	3.65301	8.47303	10.3228
ENST00000393167.7	50.45649	66.09894	31.88705	13.87318	46.49754
ENST00000393227.6	199.13551	1024.19591	369.11645	297.23193	239.48981
ENST00000393229.4	154	34	121	221	80
ENST00000393259.6	13.82743	20.12431	16.59161	28.16468	11.61045
ENST00000393357.6	8.17599	126.87252	12.44181	54.094970000000004	49.8232
ENST00000393400.6	0	5.33381	1.70169	2.59538	5.57176
ENST00000393443.5	3.63052	7.79062	4.3807	7.39434	1e-5
ENST00000393444.7	26.62449	20.28635	26.20493	24.95939	17.5368
ENST00000393446.6	0	12.39977	1.16791	0	4.57391
ENST00000393447.8	20.03152	39.24345	38.83651	13.98219	28.36799
ENST00000393451.7	11.27676	53.00376	18.24933	12.64853	38.77159
ENST00000393543.7	12.36882	24.02043	19.3154	20.1581	23.53785
ENST00000393545.9	57.53581	137.5541	105.62002	72.09773	76.67239
ENST00000393547.6	2.07282	9.03903	5.69983	0	0
ENST00000393586.1	0	0	3.94738	0	0
ENST00000393587.4	2.46639	7.31494	0	0	1.0634
ENST00000393606.7	15.22919	272.3358	23.64699	13.73247	207.03898
ENST00000393609.8	33.79662	41.85556	32.51989	30.87046	50.03328
ENST00000393640.8	114.8676	90.13934	136.92824	156.02931	91.04186
ENST00000393695.8	43.55422	228.9276	57.18271	60.35391	302.22637
ENST00000393760.6	0	2.21361	0	0	5.57465
ENST00000393784.8	311.04623	592.50784	158.51584	198.97327	609.69528
ENST00000393810.5	86.84466	18.36247	0	0	0
ENST00000393812.4	124.05785	465.1604	125.9484	101.81175	377.16767
ENST00000393879.3	67.10094	37.78827	44.80963	103.39955	23.44296
ENST00000393885.9	211.47495	538.48411	241.06386	178.01954	605.07393
ENST00000393895.7	2.14047	5.23787	1.62285	5.24786	9.09529
ENST00000393910.5	8.09165	21.34145	5.16663	3.17421	13.25592
ENST00000393917.6	44.78724	92.36114	147.33633	69.11907	67.89866
ENST00000393924.1	72.78266	64.46383	249.94949	215.33445	125.92817
ENST00000393926.5	39.46732	0	0	0	0
ENST00000393928.6	140.4226	96.40544	137.03797	88.65332	219.01125
ENST00000393956.9	263.21244	151.09596	225.31689	331.99427	44.91201
ENST00000393958.7	15.61741	74.79884	26.89373	32.70344	90.33357
ENST00000393960.7	16.46568	18.42227	8.10339	5.99794	14.22634
ENST00000393964.1	193.5071	63.51293	43.76518	140.49106	14.91097
ENST00000393991.5	4.84372	4.67497	0	8.52176	5.63409
ENST00000394026.8	14.73746	6.73732	7.97521	11.4924	4.89878
ENST00000394060.7	31.68052	27.76383	16.88911	30.42461	41.20323
ENST00000394063.5	1e-5	8.18527	5.49498	3.48391	2.57701
ENST00000394065.2	61.90218	5.8097	38.75914	10.31233	28.09095
ENST00000394066.6	44.02352	43.73767	42.90288	41.71747	32.49803
ENST00000394067.7	43.17647	125.64761	53.24259	35.28958	121.61605
ENST00000394106.7	60.32743	191	40.52821	63.23523	163.95684
ENST00000394109.7	81.68768	16.60314	54.43632	49.86279	7.24961
ENST00000394115.6	13.26618	10.26854	9.16805	9.81347	6.52497
ENST00000394126.5	125.77626	91.10486	198.05458	137.27279	56.87051
ENST00000394128.7	126.75515	312.90375	95.30146	116.80656	391.95879
ENST00000394129.6	27.88188	1e-5	22.60873	0	22.29421
ENST00000394132.7	3.82137	23.49437	6.17094	8.49524	21.88666
ENST00000394135.7	0	25.67161	0	11.2305	17.24326
ENST00000394150.5	4.14867	8.40895	2.80052	2.82121	1.61149
ENST00000394152.7	26.77569	63.37726	14.16725	24.88714	58.43841
ENST00000394180.6	29.86012	31.66379	0	10.07847	28.75066
ENST00000394196.9	694.79895	609.42157	753.85342	821.82812	593.54263
ENST00000394235.6	106.83169	360.77058	141.67307	75.93081	229.47108
ENST00000394249.8	224.86333	354.04428	175.77968	153.59951	364.04767
ENST00000394269.7	6.51368	6.23546	7.25006	6.21065	9.41664
ENST00000394303.8	73.03485	52.49552	53.48169	29.27963	25.53834
ENST00000394310.7	2.35651	27.33702	3.02927	2.58478	43.87476
ENST00000394315.3	16.84169	0	12.09621	17.34336	1.70693
ENST00000394349.9	2237.08484	5779.17133	2925.14625	2350.0176	4931.94097
ENST00000394363.6	31.30908	134.8179	44.81203	44.79834	186.43831
ENST00000394376.7	0	1.55753	6.76148	22.18387	3.64869
ENST00000394439.5	25.35674	57.18588	33.7128	10.38648	0
ENST00000394481.5	128.78405	5.77473	60.99586	101.37227	5.7569
ENST00000394583.7	123.53301	66.36135	154.01537	135.26456	40.38101
ENST00000394609.6	236.33578	7.61526	162.81125	146.67364	2.29018
ENST00000394671.8	14.8639	46.79876	14.9431	16.2691	49.16958
ENST00000394684.8	14	3.66667	15.20937	13.17064	7.96326
ENST00000394783.7	15.65133	1e-5	2.31177	0	5.10114
ENST00000394853.8	16.43889	167.12715	64.1451	24.75085	134.60346
ENST00000394854.8	65.29164	208.6294	94.28761	142.5564	309.89631
ENST00000394863.8	40.90365	60.37933	27.33593	19.32785	60.6997
ENST00000394890.7	25.50774	7.94554	7.74191	20.64768	2e-5
ENST00000394893.5	23.91676	16.42829	17.3019	19.92348	15.00966
ENST00000394920.6	194.03246	326.61038	220.53059	118.41378	409.96607
ENST00000394926.7	21.28513	10.23162	43.97659	31.88854	10.53336
ENST00000394965.6	0	29.94414	4.95717	9.14603	11.39904
ENST00000395002.6	118.89533	140.92252	210.54676	163.75023	91.69437
ENST00000395038.6	42.64397	103.06546	42.07439	26.62923	94.57496
ENST00000395044.7	1096.72183	1676.45022	1617.67439	1282.06805	1377.55278
ENST00000395047.6	110.46721	657.25463	107.56962	85.24414	538.57701
ENST00000395080.8	658.14127	470.32356	1599.84471	1282.67364	782.003
ENST00000395218.3	164.07906	410.00655	90.69206	100.32695	342.08807
ENST00000395243.7	61.54614	51.64658	48.35798	61.24532	56.12154
ENST00000395245.9	82.31115	261.31004	112.06841	78.39335	287.22365
ENST00000395285.3	17.75758	5.37254	20.64409	11.57414	16.0456
ENST00000395325.7	28.58755	9.65842	44.06167	26.30465	0
ENST00000395436.7	0	0	14.10643	0	4.35597
ENST00000395474.7	205.68027	24.79729	280.58414	22.92539	532.48176
ENST00000395479.10	54.51693	11.44022	87.64865	72.42857	13.69192
ENST00000395487.6	253.86873	209.11701	243.68218	219.04717	172.36995
ENST00000395540.6	2.49553	0	0	0	0
ENST00000395542.6	14.67056	0	13.35523	9.75803	4.18017
ENST00000395611.7	22.26444	323.03284	44.28544	82.87557	295.54377
ENST00000395678.7	0	0	3.83217	0	0
ENST00000395713.6	0	0	0	0	27
ENST00000395715.8	13.3975	125.9002	7.34358	19.6813	38.19257
ENST00000395734.8	147.37638	25.54296	66.9414	39.55398	258.41704
ENST00000395745.6	13.4986	42.07508	11.16674	10.38618	18.29294
ENST00000395855.7	0.14872	0	0	2.98797	1.38535
ENST00000395925.8	270.64689	716.83243	173.43905	234.16631	1013.7175
ENST00000395965.8	132.65688	217.01394	155.23464	189.86543	242.50278
ENST00000396026.7	3.63932	0	0	0	0
ENST00000396027.9	20.24283	22.5067	68.51189	28.93216	84.33307
ENST00000396033.6	59.99615	20.15337	0	2.93502	12.87215
ENST00000396059.7	22.40771	85.82279	9.12689	17.18651	74.13859
ENST00000396085.6	304.92663	0	62.77331	283.52411	1e-5
ENST00000396087.7	3.33613	7.98138	7.56864	19.41382	7.42866
ENST00000396103.7	61.57114	10.64456	62.16532	43.98149	25.81147
ENST00000396144.8	94.46911	242.00834	130.40426	142.78452	141.83745
ENST00000396148.2	41.20648	123.21799	60.8022	77.3839	118.62574
ENST00000396281.8	31.64003	23.40507	80.93178	28.98479	0
ENST00000396302.7	30.97028	4.51715	31.52192	20.05965	3.23331
ENST00000396307.6	42.41895	49.76531	28.82033	50.82142	26.32467
ENST00000396319.7	192.79436	279.70672	184.41453	143.80136	236.82501
ENST00000396391.5	32.82532	73.7041	79.72714	65.54497	97.08395
ENST00000396396.6	52.33726	147.9843	26.05886	34.74385	170.66161
ENST00000396505.7	1527.60871	1144.06279	1583.79372	1777.5324	1017.1686
ENST00000396516.6	25.24509	26.83777	14.46714	23.01693	11.87427
ENST00000396559.5	3.91086	3.46395	0	3.91121	2.09244
ENST00000396560.6	15.28298	38.55313	16.21741	19.83605	10.74662
ENST00000396671.7	135.14345	195.45845	199.10104	227.20671	221.39786
ENST00000396679.6	50.13209	489.62453	97.73439	82.78716	474.32402
ENST00000396688.5	4.3277	1.01124	1.04315	4.09628	2.07035
ENST00000396698.5	8.05101	23.94775	11.82358	33.01041	20.7325
ENST00000396774.6	5.91252	14.11043	8.75273	9.67564	16.49459
ENST00000396801.7	14.35015	52.31919	29.2639	10.95142	93.31238
ENST00000396819.8	60.94306	136.5887	106.779	65.41479	142.99834
ENST00000396827.3	17.37529	21.36274	4.24891	23.51184	33.9358
ENST00000396840.6	18.33034	52.2182	17.048	14.55819	36.12389
ENST00000396878.8	17.35689	61.96798	10.41394	10.09063	50.51613
ENST00000396923.7	0	3.89166	0	0	9.40811
ENST00000396925.1	5.35889	0	16.51322	1.79255	0
ENST00000396976.6	168.91395	153.20011	150.97912	182.80536	109.12575
ENST00000397036.4	3	1	5	2	2
ENST00000397130.8	93.39149	221.19308	115.85399	146.38158	200.41441
ENST00000397166.7	244.42936	384.77529	328.41637	190.59042	347.4202
ENST00000397225.2	97.53979	57.51453	139.16952	81.52238	44.74383
ENST00000397238.7	78.75784	176.56793	78.52617	80.99267	183.88779
ENST00000397260.7	122.22843	10.1372	99.79891	141.49915	10.58066
ENST00000397267.6	6.65755	82.84605	2.98815	4.6536	56.42524
ENST00000397274.6	241.19969	83.49594	167.56767	183.35535	196.40441
ENST00000397323.9	93.091	97.42006	68.69952	63.61936	109.85176
ENST00000397345.8	4.01971	0	7.66753	10	0
ENST00000397388.7	34.86547	0	65.32073	6.85874	0.09934
ENST00000397425.5	6.25192	5.79477	2.48279	1.38112	3.39347
ENST00000397488.6	0	7.55969	0	0	6.0423
ENST00000397496.7	69.62618	3e-5	140.72518	99.67728	3e-5
ENST00000397505.2	14.03297	13.66535	2e-5	19.00036	33.74312
ENST00000397631.7	11.09876	55.98978	9.6825	5.3929	34.54228
ENST00000397632.7	20.52781	5.44514	23.43001	5.19525	39.58611
ENST00000397708.1	75.51749	66.11509	32.32664	17.04032	116.7299
ENST00000397783.5	65.00051	124.9373	76.07887	63.77521	108.59183
ENST00000397799.2	1.87536	13.32294	0	0	4.69997
ENST00000397958.5	393.28765	162.84559	73.30799	36.53839	55.61729
ENST00000397985.7	13.91094	10.63724	12.48174	4.9399	17.91667
ENST00000397992.5	372.81053000000003	392.5057	303.47905	335.46602	330.59943
ENST00000398016.7	5.94642	1e-5	35.22224	26.59537	1e-5
ENST00000398051.8	13.32645	8.52225	0	0	7.55592
ENST00000398052.9	11.94477	26.23084	18.59505	23.78652	10.65201
ENST00000398083.5	0	0	3.45809	0	0
ENST00000398084.6	10.9097	10.36734	29.90529	13.27456	10.60411
ENST00000398090.3	11.25	0	13.36013	11.75	0
ENST00000398125.5	147.06385	153.82783	103.65356	57.97223	123.95631
ENST00000398129.5	196.95714	68.82571	22.22672	277.38896	140.72948
ENST00000398301.7	7.123	60.28628	1e-5	5.72168	12.16762
ENST00000398309.6	0	2e-5	0	1e-5	0
ENST00000398319.6	228.29139	366.72943	195.02851	151.63337	472.19631
ENST00000398322.7	23.90835	11.31585	23.88221	51.45242	19.24542
ENST00000398425.7	1.96453	17.53291	12.47241	10.76926	1e-5
ENST00000398437.1	0	0	1.81437	6.36486	0
ENST00000398449.8	28.0577	41.91215	15.73368	14.14094	31.91804
ENST00000398484.6	0	0	2.7312	3.36905	1.47917
ENST00000398492.8	178.62497	25.00485	151.47634	291.92249	20.86467
ENST00000398494.8	49.72024	3.71001	14.06276	21.04764	2.40653
ENST00000398497.2	0	2.73391	1.59606	2	0
ENST00000398505.7	31.05199	22.20401	6.10347	52.96649	48.597410000000004
ENST00000398511.3	61.14647	89.11526	66.74653	56.62643	89.58766
ENST00000398532.9	272.17437	539.08255	261.53597	426.5542	531.73713
ENST00000398542.5	22.64029	93.00119	24.78598	22.18097	96.8732
ENST00000398547.5	0	5.21839	5.11879	0	8.08954
ENST00000398556.7	30.41179	35.6269	36.89843	39.47577	8.04967
ENST00000398675.8	157.21765	442.35466	188.72195	177.8913	256.36577
ENST00000398788.4	112.72656	0	29.16534	155.94285	4.18997
ENST00000398808.3	0	9.98366	0	2	0
ENST00000398810.6	20.37894	62.86588	794.68661	364.61135	57.86441
ENST00000398812.6	488.4027	25.43704	20.60992	111.60683	24.41541
ENST00000398904.6	13.20076	1.31852	0	0	0
ENST00000398960.7	0	0	0	43.10725	0
ENST00000398982.6	6.93056	0	1.16572	1.17749	2.41456
ENST00000398985.1	5	1	6	0	0
ENST00000398988.7	99.27088	19.48855	54.09218	71.60155	36.09454
ENST00000399000.7	1e-5	1e-5	44.83719	3.59158	2.34241
ENST00000399001.5	3.37874	4.18465	6.64421	2.00912	5.35776
ENST00000399006.6	44.87031	107.5496	66.28738	53.85117	51.97303
ENST00000399026.1	2.14105	0	2.14024	1.05975	1.02061
ENST00000399066.7	0	0	5.5573	2.7878	18.4025
ENST00000399100.6	36.20329	153.67708	62.82994	33.79335	158.0644
ENST00000399138.5	281.79952	577.92819	276.79605	240.7543	550.48622
ENST00000399161.8	6.28981	21.70447	0	0	11.83685
ENST00000399200.7	14.52294	31.67172	16.90995	17.13199	29.72547
ENST00000399201.5	1e-5	6.9483	0	0	2.20357
ENST00000399205.5	1e-5	0	15.52747	0	2.20357
ENST00000399208.6	13.74122	5.7074	6.1969900000000004	6.30678	10.32659
ENST00000399212.5	11.99817	1.78467	19.24964	4.02324	13.73318
ENST00000399215.5	24.03614	19.4144	28.83576	32.79417	24.46694
ENST00000399332.6	73.9831	275.92123	57.95138	27.05381	237.94942
ENST00000399338.8	3.12617	13.75525	5.63662	5.45365	23.67787
ENST00000399349.5	3e-5	32.57699	70.43983	17.28597	43.58486
ENST00000399352.5	222.05498	156.90783	117.38926	28.15229	78.38549
ENST00000399353.5	0	23.70662	4e-5	9.3893	17.44489
ENST00000399362.8	21.42675	101.50523	34.38088	93.32802	100.31756
ENST00000399367.7	8.00747	18.00146	5.93261	6.49145	87.26038
ENST00000399434.2	23.31258	19.12602	10.19705	9.03808	17.12904
ENST00000399441.4	0	8.91127	25.9841	5.32143	21.33761
ENST00000399443.7	201.89855	338.69129	221.63804	286.53131	207.8349
ENST00000399451.6	34.65433	143.79319	36.81249	46.2545	191.84144
ENST00000399492.6	2.488	2.36187	2.15071	9.03844	0
ENST00000399537.8	348.43821	447.62346	339.90049	354.73625	598.80969
ENST00000399583.4	27.13947	88.11615	25.40631	46.86885	88.96396
ENST00000399688.7	36.12467	7.23197	48.69818	44.30161	6.94085
ENST00000399696.3	13.59364	14.20872	1.1438	1.1336	9.1904
ENST00000399697.7	236.02052	436.96302	314.10231	246.87939	384.43681
ENST00000399820.8	89.92253	174.31484	107.54997	105.15273	157.80895
ENST00000399838.3	9.20761	61.72603	4.44755	1.5294	17.16106
ENST00000399850.7	20.60126	27.9347	4e-5	79.28621	8.06576
ENST00000399878.8	92.07047	242.08939	67.61432	60.86331	279.59013
ENST00000400143.7	46.40421	63.94829	48.5216	44.06179	56.58772
ENST00000400242.8	4.62335	0	6.09306	0	4.41536
ENST00000400246.7	0	27.50962	0	0	13.06528
ENST00000400248.7	0	0	0	0	6.93008
ENST00000400249.7	0	0	0	2.29745	0
ENST00000400294.6	0	0	0	2.3807	0
ENST00000400301.5	57.572	304.81886	133.43255	4.28529	276.3976
ENST00000400345.8	137.6851	38.86779	113.27676	100.61164	59.64361
ENST00000400384.7	107	51.55556	79.9698	105	33.98263
ENST00000400490.2	58.10831	35.04098	83.16961	162.25862	21.88142
ENST00000400558.7	26.87178	67.7462	24.53437	19.93621	79.68545
ENST00000400559.7	0	55.99971	0	0	1.56299
ENST00000400794.7	0	11.60311	41.81164	37.30482	0
ENST00000400796.7	2.55245	49.65966	10.41237	8.21278	30.78643
ENST00000400809.8	25.29707	83.94927	19.45633	29.31678	95.09776
ENST00000400904.7	101.11076	547.76531	82.12025	55.72519	427.53036
ENST00000401035.7	3.34474	29.22392	2.16715	0	29.092
ENST00000401073.7	99.16944	46.48451	90.92293	61.11574	85.5265
ENST00000401419.7	23.45345	110.26929	36.73325	28.80185	104.21985
ENST00000401530.5	3.24742	2.39603	0	2.86312	1.06332
ENST00000401547.6	63.787	10.27946	198.56832	156.7834	38.15637
ENST00000401558.7	320.29148	1258.18256	338.80008	350.03054	1109.93336
ENST00000401609.5	2130.79267	0	7.35944	4930.24621	3.6e-4
ENST00000401790.6	5.83006	0	14.36101	7.12067	0
ENST00000401869.5	252.55345	92.71966	181.5883	200.97799	113.79147
ENST00000401874.7	84.09312	211.11554	121.29719	111.75817	212.51066
ENST00000401884.5	0.99526	23.77095	0	0	7.81769
ENST00000401949.6	66.85986	85.2197	14.34085	33.85524	93.5162
ENST00000401957.6	16.34191	19.58716	8.54456	8.5615	25.89042
ENST00000402219.8	400.88647	330.22254	213.8619	263.33854	261.91634
ENST00000402238.5	0	2	0	1.04617	1
ENST00000402285.7	1.03329	890.87674	3.08261	3.56913	457.19786
ENST00000402321.5	0	1.62531	0	0	1.79026
ENST00000402369.5	3	14.74938	6	2.19586	13.5
ENST00000402497.6	19.08685	128.96386999999999	19.35454	7.74437	114.31572
ENST00000402613.4	10.71558	8.78494	2.54232	6.63977	28.21601
ENST00000402615.6	27.58736	1e-5	8.91804	293.10983	3.03428
