isoform_id	EP1.BRN3B.RO	EP1.WT_ROs_D45	H9.BRN3B.RO	H9.CRX_ROs_D45
ENST00000295754.10	15.74561	19.59015	1.89412	19.62145
ENST00000295757.8	115.40641	60.092529999999996	127.30054	94.36333
ENST00000295830.13	593.98295	1039.24586	306.42239	612.25216
ENST00000295851.10	1163.21972	1001.66644	1082.92627	984.66109
ENST00000295874.14	47.03041	53.89125	41.90799	56.52205
ENST00000295894.9	111.1697	8.42509	56.72377	40.20362
ENST00000295903.8	3.41686	21.90001	0	10.04924
ENST00000295955.14	16.38471	97.97657	10.95349	36.95019
ENST00000295956.9	9.91053	5.00341	9.27611	0
ENST00000295959.10	71.7854	93.89106	61.82691	83.64426
ENST00000295966.11	0	0	0	0
ENST00000295971.12	32.44816	40.81678	45.37118	21.93815
ENST00000296202.12	42.79299	19.50998	44.72872	48.55429
ENST00000296254.3	3.18227	2.15021	2.12222	3.0176
ENST00000296350.10	16.42058	21.90707	12	35.45455
ENST00000296351.8	1.36838	2.09293	2	3.54545
ENST00000296387.6	8.18192	19.62107	6.62632	36.06064
ENST00000296425.10	1348.42307	749.89548	4.26508	667.20332
ENST00000296530.12	5.12722	55.58935	15.30593	60.51959
ENST00000296575.8	50.81888	14.99596	78.42462	16.20633
ENST00000296734.6	23.63796	14.56202	16.33486	9.12305
ENST00000296873.11	182.77202	149.00312	158.17605	193.66795
ENST00000296885.7	4	5.59711	13.81464	0
ENST00000296978.4	24.97126	17.7282	20.19359	25.04348
ENST00000297056.11	85.09616	120.54595	88.15988	104.40849
ENST00000297063.10	12.86808	7.31054	0	7.48318
ENST00000297071.9	367.18105	629.99166	242.06888	489.70887
ENST00000297107.11	231.35929	157.03408	202.01403	188.74161
ENST00000297130.4	18.28319	5.7691	0	10.0392
ENST00000297447.10	146.43807	126.46485	149.45027	63.41923
ENST00000297534.7	18.81321	733.46247	26.04353	742.64999
ENST00000297788.9	144.04937	22.3423	62.78934	54.31099
ENST00000297908.7	39.23795	1.63933	44.74052	1.69529
ENST00000298260.8	11.50016	47.19623	0	28.03107
ENST00000298281.8	277.36886	260.57248	469.39373	236.4623
ENST00000298292.13	134.5098	200.90698	121.84615	207.96053
ENST00000299167.12	161.59914	311.18521	220.40444	233.08285
ENST00000299366.11	31.84641	28.77883	30.69633	42.70975
ENST00000299612.11	0	3.13409	7.46936	1e-5
ENST00000299626.10	118.60927	306.98324	108.20957	318.61901
ENST00000299687.10	84.7399	78.90366	62.32785	59.50162
ENST00000299871.9	1.90317	6.85776	1.58423	2.43245
ENST00000299886.9	210.0157	162.82637	252.05612	193.77296
ENST00000300030.8	475.83306	926.17133	432.38147	738.38196
ENST00000300093.9	119.9589	606.31022	12.27548	652.76639
ENST00000300181.7	222.00945	126.32503	184.30402	140.30854
ENST00000300213.9	291.23804	333.95258	240.49455	278.73753
ENST00000300231.6	283.40336	282.64706	298.45455	260.24658
ENST00000300245.8	24.153	0	31.35586	0
ENST00000300249.10	841.5158	396.23076	547.56103	285.39039
ENST00000300278.8	3489.19283	88.00961	2516.25833	200.77025
ENST00000300302.9	5e-5	212.77174	4e-5	205.50048
ENST00000300305.7	2.13217	6.58304	2.10942	0
ENST00000300823.10	157.4254	36.18008	153.44235	23.34215
ENST00000300835.9	77.51954	227.36901	101.0822	201.43506
ENST00000300843.8	126.25757	15.63733	98.84916	39.84794
ENST00000300870.15	60.09638	61.58003	35.98552	43.35729
ENST00000301037.11	51.83073	53.74904	32.01555	37.96646
ENST00000301043.10	61.56423	84.37977	34.52377	91.18477
ENST00000301281.11	538.08091	385.06912	684.21968	430.45629
ENST00000301329.11	738.19439	596.88637	737.8741	472.79094
ENST00000301671.12	18.09938	12.35003	17.53311	40.30779
ENST00000301712.5	7.02608	4.681	3.29204	2.18067
ENST00000302003.11	6.51811	35.32368	8.46944	12.75667
ENST00000302008.12	10.77941	0	19.85133	3.99253
ENST00000302036.12	104.68255	70.00001	74.91192	55.83738
ENST00000302251.9	160.14286	19.67308	130.55556	19.17391
ENST00000302278.8	593.44765	620.02502	223.71049	430.34738
ENST00000302291.9	288.33818	484.40993	274.07665	420.68309
ENST00000302475.9	419.28191	57.49517	643.02889	67.32001
ENST00000302763.12	819.12294	1587.019	835.94362	1328.97252
ENST00000302904.8	156.12092	110.7929	99.73083	105.24721
ENST00000302913.8	45.29527	4.49103	13.33055	6.8214
ENST00000302955.11	141.33292	91.81469	91.58415	131.76398
ENST00000302979.5	496.1033	383.79128	614.03741	376.42736
ENST00000303025.10	50.85035	0	21.53446	0
ENST00000303145.11	21.92954	166.85616	6.5541	130.0594
ENST00000303296.9	271.83884	63.05274	174.6321	80.45116
ENST00000303391.11	488.82076	235.16802	503.18896	261.52503
ENST00000303635.12	445.35999	249.39693	490.0032	230.24482
ENST00000303824.11	3.43755	9.26938	1.80923	5.90551
ENST00000303887.10	474.72774	2001.75373	216.09129	1822.87974
ENST00000304031.8	76.25522	132.46888	62.81459	158.29203
ENST00000304060.10	17.1743	19.57355	25	32.49787
ENST00000304189.6	63.82228	0	0	0
ENST00000304231.12	19.25864	154.0542	7.10127	191.62841
ENST00000304425.4	15.97694	1.23955	0.00444	4.40494
ENST00000304543.10	142.85854	192.86698	97.72135	221.34437
ENST00000304771.8	464.14063	501.01009	533.03155	332.52854
ENST00000304786.12	1784.60859	3662.9585	1067.74664	2394.42532
ENST00000304813.13	24.51549	8.85926	6.48497	0
ENST00000304952.11	391.1151	408.6449	320.91327	327.86118
ENST00000305124.11	269.91864	2050.29968	246.32547	1404.56842
ENST00000305747.11	268.89844	281.27273	252.8	259.91
ENST00000305762.11	47.74875	64.29636	44.12207	52.75317
ENST00000305784.7	327.06461	928.87352	139.38681	1097.02062
ENST00000305866.10	165.80064	158.87869	218.75139	119.75172
ENST00000305921.8	216.03405	214.04958	205.1348	212.32833
ENST00000306006.10	6.83737	1.80947	20.20295	3.65733
ENST00000306315.9	132.54835	9e-5	577.75792	42.70595
ENST00000306346.5	0	0	4.88515	0
ENST00000306433.9	117.76151	49.22667	109.0607	43.45204
ENST00000306560.1	0	10	8	30.18402
ENST00000306601.9	57.87351	50.30136	15.37075	52.47971
ENST00000306704.10	352.83974	560.32208	156.60423	557.93625
ENST00000306721.8	42.76221	303.46723	8.56296	227.78833
ENST00000306735.10	195.72858	244.85228	138.63478	177.94622
ENST00000306796.10	216.99053	281.51015	132.42474	313.34601
ENST00000306875.10	333.3646	130.03878	181.124	216.25096
ENST00000307078.10	23.34973	86.43249	7.2106	54.50315
ENST00000307089.7	94.0383	49.40835	104.87797	46.31014
ENST00000307102.10	277.94524	224.96595	310.4882	315.12149
ENST00000307142.9	9.64227	3.75457	0	7.2561
ENST00000307236.8	29.49639	10.07269	41.84419	1e-5
ENST00000307296.8	641.41111	781.75888	449.66733	621.47234
ENST00000307340.8	696.60352	14.5	825.46622	38.5
ENST00000307422.9	0	88.35264	0	1e-5
ENST00000307602.9	789.50812	1032.4254	695.40012	923.41304
ENST00000307729.12	160.42229	72.77649	209.82588	236.02065
ENST00000307877.7	496.85698	505.36514	414.37338	484.30843
ENST00000307885.4	10.87176	0	7.94288	0
ENST00000307980.7	35.8052	69.194	15.10766	81.63987
ENST00000308110.9	198.20454	202.24415	198.6888	170.12797
ENST00000308158.10	116.71513	74.72468	127.7392	93.68501
ENST00000308159.10	353.88375	558.69628	379.39049	470.66559
ENST00000308197.10	61.35676	58.8577	60.86055	70.64787
ENST00000308354.11	99.00012	2.09836	107.37489	34.4604
ENST00000308406.9	25.20391	25.27448	8.9472	41.63395
ENST00000308440.11	12.94796	11.4981	2.51327	7.33928
ENST00000308488.11	1556.85264	1637.69053	1171.28754	1248.64916
ENST00000308664.10	32.05083	28.40804	39.86661	33.32667
ENST00000308696.11	887.9698	416.2186	727.30102	293.26432
ENST00000309035.11	1148.57841	454.47371	1372.27603	549.03054
ENST00000309050.9	5.4473	1.52229	3.8488	1.92168
ENST00000309060.7	0	0	0	1e-5
ENST00000309061.12	103.61744	82.09608	82.62739	105.15663
ENST00000309083.8	3301.37408	1280.59433	3095.10525	1127.95585
ENST00000309212.11	66.91012	84.81463	26.80533	197.96734
ENST00000309877.11	49.84785	21.89839	63.37283	22.0839
ENST00000309902.10	7.06861	2.09634	32.39193	0
ENST00000309964.8	350.34855	310.50459	757.85509	157.96587
ENST00000310092.12	346.02132	853.28996	220.59934	714.81238
ENST00000310123.8	488.28925	81.34728	211.23259	71.98746
ENST00000310300.11	133.57269	141.71633	125.02105	164.88668
ENST00000310397.13	243.81905	9.11452	48.49571	17.00287
ENST00000310418.9	343.15884	95.83694	364.6176	102.68751
ENST00000310512.4	81.7499	6.66303	88.38722	26.31479
ENST00000310585.4	9.23341	2.32984	73.89622	2.8716
ENST00000310604.9	27.34299	68.53207	3.43842	31.77357
ENST00000310917.6	0	2.71308	0	10.4827
ENST00000310931.10	324.25821	628.12671	321.58487	675.05723
ENST00000310961.9	9.83223	3.35111	1.52467	1.06463
ENST00000310998.8	0.89062	0	3.0407	0
ENST00000311001.9	0	2.50366	1.72388	5.23793
ENST00000311015.7	87.41528	349.36385	47.84159	114.48652
ENST00000311086.9	444.38501	976.39931	452.24135	744.86596
ENST00000311117.8	501.5666	341.54112	564.96487	258.81293
ENST00000311122.5	13.10909	37.50295	46.20857	9.81867
ENST00000311160.14	175.0474	121.70124	80.00099	186.24321
ENST00000311202.7	0	5.55719	0	4.2074
ENST00000311227.6	185.4859	866.42109	62.14483	817.56437
ENST00000311234.9	361.05505	293.44148	326.08447	229.05706
ENST00000311275.11	35.3513	10.09112	66.30796	8.30279
ENST00000311320.9	14.4	15.75671	11.89443	19
ENST00000311549.11	83.03294	42.7117	4.20752	1e-5
ENST00000311573.9	2e-5	44.35935	1.64084	5.69153
ENST00000311669.12	200.17148	133.23706	116.15118	66.62324
ENST00000311713.11	6.37028	11.34046	15.45686	8.38479
ENST00000312046.10	111.04921	97.27911	144.36891	93.39065
ENST00000312132.8	31.94735	22.60414	101.27616	1e-5
ENST00000312210.9	10.12525	26.18372	10.38556	61.22191
ENST00000312265.9	0	7.05757	0	9.54615
ENST00000312358.12	114.01867	28.47551	112.93945	41.38675
ENST00000312373.12	11.8941	2.10513	54.07201	4.7815
ENST00000312431.10	117.7571	188.55629	0.00138	1.63994
ENST00000312493.5	2e-5	3.44971	5.59697	39.71608
ENST00000312629.10	219.99376	217.81975	227.48538	319.80618
ENST00000312726.9	883.98551	341.29083	913.04392	319.33691
ENST00000312865.10	173.41437	554.91036	155.19847	512.11421
ENST00000312938.5	146.7236	152.00673	144.94838	117.76733
ENST00000313182.7	146.30238	243.8876	115.39184	177.19336
ENST00000313342.8	0	2.10648	1.11232	0
ENST00000313432.5	130.43029	93.34107	221.86784	224.52986
ENST00000313434.10	30.16953	25.99864	34.00635	14.10977
ENST00000313552.11	211.99212	284.16578	235.08026	227.51021
ENST00000313695.11	54.07984	69.58048	32.48319	84.82078
ENST00000313726.11	456.29322	350.39818	390.60693	442.95823
ENST00000313860.12	367.45013	65.6108	667.82129	70.75634
ENST00000313961.10	56.12509	169.5815	61.27553	50.64141
ENST00000314088.6	100.62059000000001	134.89364	117.68977	161.89751
ENST00000314328.14	344.9747	238.96647	349.12676	195.31618
ENST00000314332.5	20.97561	20.38603	43	13.1492
ENST00000314367.14	136.19203	60.48962	171.63289	32.8057
ENST00000314499.11	166.93141	157.33698	414.83615	49.72865
ENST00000314589.11	46.23292	25.82761	15.25887	9.20781
ENST00000314666.11	133.39192	331.47277	78.11074	336.75777
ENST00000314748.10	4.09827	3.89027	8.08311	3.43117
ENST00000314759.6	61.48372	303.84995	12.68058	225.05584
ENST00000314970.11	52.9753	15.17438	44.80519	4.58253
ENST00000315073.10	97.0186	98.6522	100.52614	115.53391
ENST00000315082.9	164.94915	152.62708	114.78619	210.58712
ENST00000315422.9	48.78468	123.42709	58.65136	92.87401
ENST00000315456.10	32.70231	15.53349	51.83019	12.39128
ENST00000315588.11	216.5799	57.67553	173.25027	43.42191
ENST00000315658.11	25.00393	9.5014	15.11842	10.76579
ENST00000315939.11	910.99525	1074.79102	464.96042	961.3894
ENST00000316068.7	3.2437	17.47816	113.41096	9.54027
ENST00000316199.10	52.04394	727.31764	17.6544	612.83717
ENST00000316286.13	79.36364	35.09677	96.39437	49.44681
ENST00000316308.9	137.65821	178.44329	165.51521	147.02612
ENST00000316316.10	37.03951	35.83864	35.75302	30.27332
ENST00000316364.9	17.04174	1e-5	11.2624	11.56958
ENST00000316425.9	8.33603	10.15095	24.69125	9.47148
ENST00000316433.9	46.40383	9.50689	48.17071	9.55435
ENST00000316528.12	0	7e-5	0	56.52164
ENST00000316715.9	101.94992	225.77516	45.5601	93.64576
ENST00000316724.10	164.47843	228.72428	260.81283	214.55467
ENST00000316999.9	323.74304	427.73983	200.09596	325.82406
ENST00000317020.10	13.92988	77.77013	11.69546	39.734610000000004
ENST00000317243.10	57.93271	60.40787	50.77702	56.88073
ENST00000317446.7	18.44713	0	14.63719	0
ENST00000317516.12	5.65707	11.03197	42.38249	3.65762
ENST00000317610.11	4861.88492	3817.8035	3494.8489	3662.16984
ENST00000317613.10	1e-5	33.49673	0	17.86938
ENST00000317827.9	253.31019	88.15776	394.35661	102.38945
ENST00000318041.13	12.28734	56.73935	6.01129	1.88332
ENST00000318129.6	39.4082	136.22092	17.29448	135.02697
ENST00000318204.5	7.47321	0	4.40002	0
ENST00000318240.8	1262.97635	713.69294	1408.63536	566.66603
ENST00000318282.9	87.41579	24.9706	63.4571	28.58423
ENST00000318424.9	40.04918	2.2642	72.38469	9.34465
ENST00000318443.10	314.165	572.73939	204.1865	709.8699
ENST00000318631.8	46	30.43936	32	20.23502
ENST00000318948.7	908.30261	955.3392	890.44172	796.25317
ENST00000319471.13	9.54399	3.79208	43.7995	7.30241
ENST00000319481.8	80.81234	234.19242	66.38542	168.73863
ENST00000319562.11	635.11121	811.68913	473.84779	898.99727
ENST00000319580.13	78.4354	0	53.05975	0
ENST00000319769.10	35.49737	105.83601	36.71624	101.26922
ENST00000319770.7	163.65329	72.80682	123.787	90.01849
ENST00000319778.11	586.70397	160.30199	674.36189	275.28414
ENST00000319826.8	138.42215	69.431	139.26834	66.01516
ENST00000320161.10	0	1.55634	0	0
ENST00000320211.10	65.92098	91.65493	62.55584	94.5688
ENST00000320339.8	10.40544	0	22.7926	8.58461
ENST00000320356.7	13.23208	236.1506	2e-5	104.06173
ENST00000320393.9	114.50418	286.46053	134.93327	221.2622
ENST00000320912.8	669.01406	1438.97286	625.12334	1426.1895
ENST00000321117.10	194.73419	236.87911	212.38066	285.81705
ENST00000321130.14	19.18327	18	15.08534	6
ENST00000321153.9	12984.07176	22215.65167	11835.18034	23399.31429
ENST00000321256.10	696.70818	794.84323	626.60485	675.14532
ENST00000321287.12	10.58495	4.29341	13.07613	3.27269
ENST00000321297.10	62.02022	0	60.93469	6.80081
ENST00000321326.11	9.97391	1e-5	0	0
ENST00000321356.9	103.97401	251.76105	98.99768	177.91664
ENST00000321556.5	487.8325	350.42182	360.61064	356.43115
ENST00000321612.8	155.412	185.94615	81.50026	214.28707
ENST00000321757.11	570.4977	484.2806	531.47135	384.36999
ENST00000321854.13	5.16514	0	18.12475	5.59315
ENST00000321944.8	6.75847	19.38684	14.02905	12.41733
ENST00000322139.4	10.1503	148.06151	21.19282	117.98568
ENST00000322142.13	12.65578	2.44056	80.15358	13.7863
ENST00000322238.12	15.34879	7.02178	7.40187	17.9716
ENST00000322340.9	65.18007	21.76803	61.24304	8.78403
ENST00000322396.7	100.42123	117.2252	108.0773	108.34625
ENST00000322536.8	344.43036	448.21753	204.93042	375.45489
ENST00000322610.12	14.05899	10.33235	10.45552	8.8192
ENST00000322680.7	373.1457	137.75712	428.54019	157.53782
ENST00000322723.9	1533.09741	589.76898	2119.02813	654.13887
ENST00000323055.10	354.93896	14.52965	20.11032	31.37699
ENST00000323064.12	115.39141	149.84542	103.7235	193.56819
ENST00000323373.10	11.38328	6.18378	9.64837	6.49719
ENST00000323374.8	19.44033	274.15375	29.1493	315.47645
ENST00000323456.9	116.73651	131.50904	143.45512	83.58435
ENST00000323460.10	529.32494	300.2606	365.53915	283.05051
ENST00000323584.10	92.42595	4e-5	159.67542	4e-5
ENST00000323630.9	6.11535	16.29105	7.5548	9.23489
ENST00000323669.10	44.308839999999996	31.86777	44.34558	15.07815
ENST00000323854.9	17.85728	29.71119	7.48941	20.2752
ENST00000323926.10	1486.67282	283.77076	142.77698	77.67065
ENST00000324001.8	0	4.57097	0	2.27376
ENST00000324170.7	121.59965	195.34362	182.23482	138.45938
ENST00000324309.8	25.0036	13.30415	45.8999	24.06687
ENST00000324331.10	8.24397	16.03787	7.05172	18.81911
ENST00000324348.9	85.76334	35.60062	79.56189	25.96179
ENST00000324385.9	0	0	0	0
ENST00000324464.8	4.15276	32.24622	10.84389	39.87727
ENST00000324501.10	168.44836	132.5426	120.1271	108.29849
ENST00000324589.9	0	0	0	2.86371
ENST00000324938.9	0	0	0	0
ENST00000325203.9	10.5	16.07814	14	19.72486
ENST00000325385.12	57.35127	102.00026	47.95781	84.90071
ENST00000325577.8	55.48456	93.31118	37.66192	46.93496
ENST00000325590.9	169.92784	326.65685	51.38975	274.56779
ENST00000325722.8	585.20761	331.84232	613.36489	308.12782
ENST00000325747.9	41.85559	107.48704	24.11934	87.83745
ENST00000325897.5	0.10904	51.59392	5.69021	47.30309
ENST00000326071.8	37.20207	13.12609	65.6537	24.89026
ENST00000326092.8	9.98923	20.57215	8.3561	13.96475
ENST00000326877.8	17.00634	15.06154	10.84241	11.16863
ENST00000326932.8	1720.22526	1507.40968	983.6613	1472.3708
ENST00000327026.7	40.76128	92.40575	40.56495	51.55654
ENST00000327035.10	132.33918	68.17047	418.0767	13.64721
ENST00000327155.10	143.36178	252.49591	178.05712	260.14859
ENST00000327171.7	125.64148	76.6468	132.51674	59.40629
ENST00000327304.10	174.29022	472.58252	136.39512	325.13152
ENST00000327569.7	1e-5	14.51286	0	2e-5
ENST00000327680.7	28.97031	155.11252	14.34697	181.46889
ENST00000327697.11	54.22347	123.39578	57.47901	88.21713
ENST00000327791.8	15.14781	14.40481	14.22783	9.82888
ENST00000328111.6	0	1e-5	0.27229	17.31225
ENST00000328453.9	161.65042	94.59717	135.22112	42.97655
ENST00000328514.11	18.63741	32.7178	1.95499	11.75263
ENST00000328969.5	0	4.46535	1.71022	2.19545
ENST00000329138.9	211.84295	233.81729	58.75026	297.44749
ENST00000329285.13	21.05325	23.3059	102.45598	20.60924
ENST00000329600.8	37.19713	18.34856	4.47867	10.29664
ENST00000329800.7	0	1.59095	1.58589	1.56263
ENST00000329908.12	401.86937	395.25819	330.03074	160.23357
ENST00000330010.12	25.89041	45.13443	47.28778	55.97371
ENST00000330232.9	0	25.41338	26.87454	146.81971
ENST00000330233.11	64.78313	258.09906	24.48203	199.28263
ENST00000330503.12	346.71169	354.63757	208.94063	288.14891
ENST00000330634.11	458.8267	121.56978	385.72247	194.6623
ENST00000330675.12	158.62036	9.54571	125.28548	12.50106
ENST00000330877.7	55.50575	0.37025	49.5162	9.97395
ENST00000330884.9	35.52639	48	23.86957	56.0625
ENST00000331040.9	0	0	8.70647	5.1633
ENST00000331200.8	1142.67162	622.71182	932.0606	515.26438
ENST00000331203.7	45.93854	84.45908	25.68195	73.81099
ENST00000331239.8	223.23038	206.45182	2e-5	97.27258
ENST00000331272.9	198.9342	223.94709	196.73661	141.1362
ENST00000331320.12	265.17723	503.8118	226.8917	271.51187
ENST00000331493.7	2.57507	1.66667	37.77506	1
ENST00000331552.12	86.81745	67.74784	74.36891	82.00668
ENST00000331581.11	2830.79454	704.95051	7923.59826	743.98574
ENST00000331711.11	23.21983	56.77442	18.26809	32.23576
ENST00000331821.8	1295.85121	208.09573	424.93894	196.18259
ENST00000331826.12	17.29466	3.61323	3.25916	6.09474
ENST00000331830.7	40.95987	1351.46643	10.05946	1160.16383
ENST00000331856.7	0	0	1.85653	0
ENST00000332082.8	37.84097	0	8.15417	0
ENST00000332129.6	218.04326	22.38244	207.59957	30.96789
ENST00000332131.9	70.587	158.76066	31.20625	82.23862
ENST00000332496.10	305.2443	85.8648	279.33345	102.87836
ENST00000332592.7	1e-5	26.98598	0	29.74188
ENST00000332810.4	102.8221	142.1891	95.00991	166.2834
ENST00000332854.11	33.62696	20.33105	24.58427	23.67777
ENST00000333027.7	260.12502	19.33077	167.64854	32.55223
ENST00000333201.13	151.89528	103.42973	131.06983	83.97734
ENST00000333202.8	355.70069	201.34846	241.3674	118.66152
ENST00000333425.10	0	0	1.5251	0
ENST00000333447.11	171.63992	17.05988	254.90013	4.19954
ENST00000333511.9	1024.45497	15.611	1279.23987	20.80643
ENST00000333538.10	64	5	29.33333	0
ENST00000333681.5	18	14.85244	13.08514	20
ENST00000333896.5	303.63521	156.79046	995.25297	126.84742
ENST00000334116.7	223.83624	74.4225	155.37884	39.05
ENST00000334186.9	139.71007	40.95407	140.68381	45.65602
ENST00000334211.12	62.24625	11.3092	63.69684	9.11408
ENST00000334571.7	120.12514	124.5916	143.36354	141.24179
ENST00000334634.9	31.58042	39.48684	9.09114	23.77549
ENST00000334636.10	43.34474	133.93056	20.73849	98.66998
ENST00000334661.5	44.67605	74.27316	45.29681	41.49973
ENST00000334715.7	71.41519	16.78437	62.85831	27.71895
ENST00000334785.12	30.2436	19.21903	13.77721	56.02554
ENST00000334884.9	149.6276	2.1e-4	402.96808	1.8e-4
ENST00000334895.10	67.87022	23.97315	26.11867	19.65953
ENST00000334933.8	0	11.65003	1e-5	10.8516
ENST00000334976.11	1098.01661	665.37393	752.86145	727.92174
ENST00000335263.9	28.52628	110.98234	18.76272	95.71708
ENST00000335282.5	3.25954	60.67679	2.99696	45.03234
