isoform_id	EP1.BRN3B.RO	EP1.WT_hRO_2	H9.BRN3B_hRO_2	H9.BRN3B.RO	H9.CRX_hRO_2
ENST00000612277.4	89.7	0	0	79.99451	3.22013
ENST00000612326.5	5	0	0	0	3.5
ENST00000612424.4	145.42031	0	0	35.64278	0
ENST00000612439.4	672.27619	226.25826	272.07569	711.27403	242.83129
ENST00000612453.1	0	1	0	0	0
ENST00000612691.1	46.86177	1.09484	1.03867	0	16
ENST00000612706.1	15	6	3	27	7
ENST00000612809.4	202.67192	68.99907	94.24079	240.38156	96.0532
ENST00000612816.1	0	0	0	0	4
ENST00000612898.2	6.48312	10	9.91753	5.70618	9.63028
ENST00000612955.6	31	10.2	20.86957	59	35.60526
ENST00000613205.4	5.50679	5.43497	16.22215	3.85758	0
ENST00000613315.4	208.76612	196.48609	139.76426	240.1125	22.52011
ENST00000613322.4	66.53404	25.63402	41	94.68386	36.31632
ENST00000613419.4	114.92685	52.66802	0	0	0
ENST00000613459.4	346.7894	73.96252	86.07265	284.13954	109.76471
ENST00000613513.1	9.54734	13.76727	3.54268	14.10446	8.35673
ENST00000613651.3	0	1.37792	2.74768	7.58173	4.5809
ENST00000613658.2	55.51902	0	3.30136	0	4.5474
ENST00000613740.5	43.56508	152.79093	72.84253	77.69778	144.80085
ENST00000613879.4	22.61221	56.69434	113.01067	50.17452	89.61329
ENST00000613904.1	8.46259	19.73051	3.62489	3.46607	8.72263
ENST00000614056.4	138.16312	28.39415	60.82439	74.5313	59.80901
ENST00000614309.1	0	4.49032	21.35126	1.73813	1.72226
ENST00000614462.4	17.03253	20.85508	40.42039	22.17336	36.57774
ENST00000614479.5	151.84561	99.24588	342.90796	150.09405	106.75348
ENST00000614583.1	471.59511	153.00705	161.72162	258.71836	204.50561
ENST00000614627.4	114.87073	33.17298	41.56852	96.76652	26.61419
ENST00000614646.5	8e-5	268.04401	273.56562	5e-5	626.1773
ENST00000614697.4	28.46841	66.17906	76.40643	45.08193	68.69384
ENST00000614776.1	3	10	1	0	0
ENST00000614986.4	207.9024	92.62812	67.61787	251.56473	44.79446
ENST00000615052.5	140.64355	95.24577	121.97509	193.70694	119.0088
ENST00000615071.1	60.43703	79.74012	76.76095	73.41535	8.60644
ENST00000615210.5	0	0	0	1.85886	1.9222
ENST00000615301.4	342.0095	73.89548	61.64636	382.99898	48.23364
ENST00000615314.1	11	12	18.9	9	22.72727
ENST00000615315.2	295.49263	129.46238	155.7898	231.24669	116.83698
ENST00000615331.5	272.90999	384.14514	200.05828	340.88132	122.21665
ENST00000615385.4	28.46841	3.35662	6.66689	87.24867	8.01372
ENST00000615422.2	101.26876	0	0	61.28536	4.23037
ENST00000615435.2	0	0	0	0	0
ENST00000615437.1	9	0	0	13	0
ENST00000615553.1	11.66693	4.41564	8.19538	5.03748	7
ENST00000615685.4	0	0	1.2643	0	0
ENST00000615746.4	0	0	0	0	0
ENST00000615840.5	986.48817	30.30135	26.16166	688.78292	50.71383
ENST00000615891.2	63.307	44.96238	9.67554	82.71541	17.66137
ENST00000615942.1	4	2	1	2	1
ENST00000616010.4	21.45129	23.52978	0	32.56573	14.36539
ENST00000616122.5	519.6047	82.33187	107.70064	476.23119	91.03893
ENST00000616132.4	10.42373	11.89281	2.30608	5.32486	4.20334
ENST00000616202.4	11.25579	0	0	73.26592	1.67155
ENST00000616251.2	0	1.31641	2.5286	1.29845	1.64399
ENST00000616449.1	23	2	6	43	7
ENST00000616552.4	349.12019	154.23658	206.43958	177.73993	153.24953
ENST00000616590.4	0	3.0954	1.59402	0	3.43957
ENST00000616722.4	25.59105	3.55295	9.95229	6.63186	70.23753
ENST00000616738.4	3.8243	0	0	1.54771	0
ENST00000616794.1	7.26426	2.06504	0	3.77515	3.55857
ENST00000616884.4	107.01955	27.89274	19.70681	82.20095	7.97801
ENST00000616933.4	4.66022	16.69949	7.33431	16.08677	7.46325
ENST00000616990.4	24.78063	291.89266	256.0408	54.46977	297.75742
ENST00000617066.4	11.44703	2.13742	2.16796	0	0
ENST00000617070.5	8.35977	0	1.81207	13.51356	0
ENST00000617072.4	21.41188	10.60356	9.75213	13.23201	9.33041
ENST00000617346.4	23.84186	4.98519	6.39982	12.96181	6.60656
ENST00000617518.2	15.52382	9.87396	3.69864	154	5.1001
ENST00000617539.1	265.25379	59.61751	52.74629	290.19471	59.48986
ENST00000617601.4	182.02201	74.39864	92.60649	179.32674	111.54838
ENST00000617876.4	12.2556	7.07174	2.99341	21.6087	16.14201
ENST00000617908.4	2.02376	2e-5	10.2939	48.07369	1e-5
ENST00000617924.6	22.25776	20.29766	12.72331	10.79686	21.93656
ENST00000617991.4	13.32698	3.87935	19.83289	11.07236	39.79183
ENST00000618041.2	4.75648	20.87556	6.32623	3.17595	2.17745
ENST00000618048.2	21.87639	6.0824	7.77599	28.41068	10.04512
ENST00000618171.5	0	0	0	5.25544	1.46436
ENST00000618548.4	47.55229	0	0	13.22928	0
ENST00000618591.1	0.31573	1.56932	0	0	6.11979
ENST00000618613.5	46.14481	38.4961	83.44404	49.94035	68.20144
ENST00000618619.4	152.38413	114.57797	188.09434	154.15165	122.06432
ENST00000618666.4	104.00785	33.07692	24.4	158.69892	30.78652
ENST00000618757.4	8.11603	6.70432	13	13.01293	22.04852
ENST00000618787.5	14.55351	10.59167	27.54622	106.24975	18
ENST00000618847.5	149.82114	41.19548	45.26471	163.24598	65.06877
ENST00000618908.4	757.65326	95	86.71404	553.13811	128.17752
ENST00000619054.4	108.6461	111.14242	195.51987	132.73571	192.61579
ENST00000619087.5	4737.72766	2.54921	2.28098	4531.01619	3254.35634
ENST00000619121.4	1e-5	0	9.5	1e-5	0
ENST00000619160.4	0	1.3502	0.26204	10.47462	1
ENST00000619230.1	6.70117	3.50572	2.23701	21.11281	1.08193
ENST00000619300.4	17.33493	0	8.70558	50.19543	8.03481
ENST00000619301.4	158.98836	40.81962	36.592529999999996	147.14277	40.90927
ENST00000619360.6	16.45901	28	23.5	18	20
ENST00000619377.1	4	0	4	0	1
ENST00000619407.4	48.72626	5.05077	5.17277	36.80618	6.06803
ENST00000619447.4	0	0	0	0	0
ENST00000619527.4	13.18586	0	81.1848	0	74.17674
ENST00000619571.5	1e-5	5.17619	0	3.73356	3.53469
ENST00000619578.4	29.15627	55.08283	65.30979	0.25333	73.25218
ENST00000619579.1	10	11	14	13	14
ENST00000619594.5	520.11013	434.31558	616.52096	385.15919	559.0934
ENST00000619596.4	91.09916	20.2629	22.26499	147.58949	37.78791
ENST00000619674.1	4.43406	0	15.3976	4.08517	1.33484
ENST00000619753.1	2	1	2	8	0
ENST00000619791.1	92.24144	4.7667	1.24565	40.59027	0
ENST00000619831.5	167.0037	0	15.12288	504.65503	4.01011
ENST00000619862.1	32.31316	20.72116	12.37112	40.51191	16.28834
ENST00000619920.4	98.59352	193.48847	326.51103	63.30704	2.91973
ENST00000620035.5	16.48584	0	0	0	0
ENST00000620195.4	35.41803	0	0	21.56652	0
ENST00000620300.5	3.27374	2.63282	1.2643	3.89536	3.28798
ENST00000620443.2	29.76086	7.14572	25.22947	12.52993	23.93532
ENST00000620507.4	0	3.06832	5.23587	0	0
ENST00000620544.5	17.37954	0	9.79757	0	7.3127
ENST00000620566.4	547.06496	134.73025	218.44302	552.83915	112.7437
ENST00000620578.4	1e-5	36.28419	37.91709	0.70463	19.92059
ENST00000620581.4	0	10.56032	5.86804	3.94742	24.87484
ENST00000620651.4	0	5.5926	0	12.79213	0
ENST00000620791.1	62.58621	73.04348	69	49.88372	89.45833
ENST00000620879.4	195.39365	98.6044	65.66878	235.60951	82.61277
ENST00000621131.4	38.25089	172.66294	106.60361	63.53421	101.93023
ENST00000621231.4	3e-5	0	15.12318	0	1e-5
ENST00000621267.4	1542.44288	1792.70204	2155.07876	1160.31023	1887.01125
ENST00000621355.4	9.62353	0	0	1.79588	0
ENST00000621536.4	2.50877	8.29879	5.27548	14.09014	4.59109
ENST00000621565.5	24.81413	36.19443	11.70784	4.24463	3.92176
ENST00000621592.8	11.34991	4.5	10.31977	10.14274	0
ENST00000621734.4	31.75633	24.48942	10.656	45.67636	8.0956
ENST00000621833.4	60.04166	21.67215	18.19755	30.02962	0
ENST00000622020.4	61.79915	0	0	64.88058	10.62932
ENST00000622150.4	0	9.69919	152.20298	8.88925	1e-5
ENST00000622357.5	67.89711	0	0	26.94883	11.41089
ENST00000622395.4	154.08733	73.24065	92.01568	127.09074	95.54267
ENST00000622483.4	3.24262	1.1857	0.26204	10.47462	1
ENST00000622512.1	607.83078	174.65709	173.96733	718.24669	250.89622
ENST00000622567.4	126.05369	111.4638	122.93388	87.19853	134.55268
ENST00000622607.4	5.37426	20.24902	20.78395	3.64361	9.08181
ENST00000622768.5	18.23914	7.14572	0	37.07293	23.93532
ENST00000623241.3	23.11189	47.12685	36.80473	12.97741	36.37675
ENST00000623326.4	0	2.5	1.5	6	0.5
ENST00000623361.3	139.32974	58.29929	67.2059	78.18846	41.74026
ENST00000623401.1	0	3.50324	0	3.42506	3.51633
ENST00000623597.3	0	1.12065	0	3.19776	0
ENST00000623893.1	2.31325	1	0	1.21632	1.20817
ENST00000624097.1	59	1	3	6	2
ENST00000624112.2	112.92312	36.0271	35.51761	198.31705	46.85846
ENST00000624537.1	20	25	17	9	24
ENST00000624622.2	1.63782	3.20545	0	0	0
ENST00000624829.4	59.35791	4.18546	7.76482	44.66437	3.22806
ENST00000624862.3	0	0	0	19.02605	39.17756
ENST00000624931.1	88.20398	37.28919	50.42228	86.2485	50.30815
ENST00000625242.1	1.35502	0	3.27612	1.24363	1.0892
ENST00000625348.2	1	20	0	0	0
ENST00000625390.2	4.70935	7.367	3.72712	6.48597	5.25991
ENST00000625767.2	0	58.33252	95.18345	0	133.02229
ENST00000625974.2	0	2	3.46598	0	0
ENST00000626154.2	9.10162	0	4.29829	0	0
ENST00000626378.1	0	0	0	0	0
ENST00000626395.2	7.07976	3.4581	4.30768	9.64547	1e-5
ENST00000626695.1	1.02383	1	12.77159	42.19683	9.16904
ENST00000626701.1	22.69186	8.98246	2.27298	16.77081	9.03542
ENST00000627109.2	300.75982	12.40846	120.05445	250.43426	70.23673
ENST00000627172.2	0	0	0	8	0
ENST00000627296.1	2.54372	36.59218	56.82489	2.21515	0
ENST00000627620.5	0	42.90074	18.22779	0	21.85634
ENST00000627992.3	0	2.51715	31	2	12.85714
ENST00000628135.3	2.08158	0	0	0	1.33333
ENST00000628176.2	1.61925	52.64972	4.25851	4.93694	13.0858
ENST00000628216.2	11.38796	0	0	18.89701	0
ENST00000628272.1	48.80588	22.45614	44	95.68345	41.27783
ENST00000628542.2	1778.02755	245.1248	338.43806	1753.30643	387.80016
ENST00000629217.2	0	0	4.9695	0	0
ENST00000629277.1	12	5	12	15	26
ENST00000629723.2	37.67481	4.4202	2.48475	3.24298	2.62996
ENST00000630056.1	3.68965	2.94624	28.37299	10.55003	40.12514
ENST00000630961.1	19.04431	46.29791	0	0	36.32154
ENST00000631175.3	4.70935	0	1.24237	10.80995	3.94493
ENST00000631182.3	40.84976	33.12046	15.21302	20.94131	23.44096
ENST00000631357.2	4.91362	4.38252	0	0	0
ENST00000631589.1	55.49348	34.52269	67.314940000000007	48.04217	42.57725
ENST00000632800.1	12.57933	3.36471	2.17852	4.38624	5.39375
ENST00000633239.1	165.71915	66.62632	116.58926	123.95235	113.35406
ENST00000633708.1	1200.46192	111.29226	85.0186	2483.31532	90.00017
ENST00000634349.1	46.39328	27.62669	27.37266	39.12159	21.43771
ENST00000634658.1	58.28627	20.72226	13.08697	55.97337	18.39617
ENST00000634701.1	26.13776	1.08018	0	4.42417	15.19814
ENST00000635100.2	18.86457	12.01599	0	26.59867	0
ENST00000635101.1	65.02336	58.37546	104.21578	60.99096	117.75187
ENST00000635251.1	39.55746	26.3574	24.61369	191.14018	34.10688
ENST00000635290.1	3e-5	0	0	5.90578	4.34233
ENST00000635731.1	5	0	7	6	1
ENST00000635761.1	3	3	2	0	1
ENST00000635767.2	93.29624	131.14327	105.03842	111.88828	113.58038
ENST00000635905.1	57.87191	9.12187	1.61983	6.14819	16.39521
ENST00000635934.1	0	0	4.94886	0	5.20429
ENST00000635935.1	1.04576	0	1	9	3.05977
ENST00000635937.1	0	0.79016	0	0	0.60699
ENST00000635942.2	316.50126	193.48749	194.62889	521.13058	137.97915
ENST00000635945.1	0	0	0	1.67653	6.44793
ENST00000635946.1	0	0.79016	0	0.57758	0.60699
ENST00000635951.1	0	0.79016	0	0	0.60699
ENST00000635952.1	4.63567	0	0	0	0
ENST00000636029.1	9.29698	0	0	2.87512	1
ENST00000636060.1	0	0	2.98284	0	1
ENST00000636089.1	0	0.79016	0	0	0.60699
ENST00000636100.1	2	13	0	5	4
ENST00000636129.1	0	0	0	0	0
ENST00000636183.2	9.21773	37.35121	20.5498	20.36401	49.65485
ENST00000636204.1	3.91536	14.17837	123.30761	0	92.79954
ENST00000636219.1	1.2e-4	317.02702	7.58485	4e-5	320.4858
ENST00000636330.1	38.063720000000004	38.24678	56.42037	118.8273	59.79727
ENST00000636384.2	1.24334	0	0	22.28666	0
ENST00000636395.1	11.32523	11.46924	8.84763	5.04652	4.64567
ENST00000636405.1	13.76717	2.91053	1.64524	5	3
ENST00000636430.1	7.51042	1	0	7.78045	0
ENST00000636476.2	5.8479	7.94887	1e-5	0	8.40488
ENST00000636507.1	0	4.24202	0	0	0
ENST00000636520.1	31.60645	20.12221	10.63428	37.39176	16.98254
ENST00000636525.2	10.15068	3.03988	4.26369	6.69209	0
ENST00000636646.1	8.75048	0.79016	0	0	0.60699
ENST00000636662.2	31.81261	4.38915	12.70617	53.37714	13.27606
ENST00000636682.1	2	1.40916	0.22712	10	2
ENST00000636694.1	9.26201	1.34065	2.67841	94.79059	4.54442
ENST00000636718.1	8.44954	0	0	0	0
ENST00000636769.1	1e-5	0	0	0	0
ENST00000636773.1	0	0	1.56519	0	0
ENST00000636805.2	40.80046	19.73212	20.3289	46.94218	20.81717
ENST00000636826.1	0	0.79016	0	0	0.60699
ENST00000636942.1	0	0.79016	0	0	0.60699
ENST00000636947.1	7.67981	1.3809	5.75036	3.37891	11.63983
ENST00000636951.1	2.33333	0	0	0	0
ENST00000637025.1	0	0	0	1.12488	0
ENST00000637088.1	8.53596	6.58244	5.03137	10.41802	8.52773
ENST00000637130.1	0	3.25904	0	0	3.71615
ENST00000637132.1	0	0	0	0	0
ENST00000637217.1	0	4.55503	0	6.57264	0
ENST00000637221.2	187.63121	0	1.86617	9.47537	55.65806
ENST00000637367.1	4.39016	3.09722	3.51539	12.16847	1.61475
ENST00000637397.2	38.40979	52.59456	6.39554	94.22319	25.78519
ENST00000637442.1	136.72419	95.73974	0	115.34746	0
ENST00000637479.1	31.88534	4.53359	1.68899	25	1.36908
ENST00000637507.1	0	9.98041	0	0	0
ENST00000637512.1	2.58573	0	0	1.17129	0
ENST00000637556.1	1.38477	2	1.21172	0	3.26759
ENST00000637563.1	0	0.79016	1.5	0.57758	0.60699
ENST00000637622.1	7.88418	0	1.68456	14	5.81065
ENST00000637651.1	37.6576	5.32917	31.19947	44.0653	2.98336
ENST00000637696.1	0	0.79016	0	0.57758	0.60699
ENST00000637778.1	0	0.79016	1.5	0.57758	0.60699
ENST00000637787.1	10.69445	13.70039	6.64046	13.85928	5.12725
ENST00000637788.1	42.35438	4.56292	3.24871	14.85099	27.26133
ENST00000637884.1	5.45421	1.24998	0.67727	7.40939	0
ENST00000637938.2	25.19693	57.75519	29.68152	3.84442	42.21235
ENST00000637942.1	1.76565	0	3.17717	1.66591	1.75934
ENST00000637978.1	22.30738	1	0	0	0
ENST00000638040.1	0	0	0	0	2.24717
ENST00000638053.1	29.94297	27.4978	14.87249	21.37904	16.65771
ENST00000638054.1	1	0	1	6	0
ENST00000638083.1	14.11466	3.46641	1.5225	9	7.63092
ENST00000638115.1	41.8245	11.49944	15.59666	15.23452	11.67273
ENST00000638125.1	68.97859	28.59334	28	48.59635	36
ENST00000638225.1	71.85841	86.78104	77.04864	49.0606	66.24849
ENST00000638227.1	15.83552	6.28408	3.97956	9.06855	2.20381
ENST00000638258.1	30	2	0	1.04939	0
ENST00000638320.2	4.67936	0	7.10464	0	0
ENST00000638378.1	0	0	1.11452	2.50468	1.112
ENST00000638536.1	10.7103	3.39797	2.71782	0	4.41117
ENST00000638572.2	274.0988	80.90744	38.75871	270.64175	42.07819
ENST00000638632.1	15.06718	4.87358	1.78363	20.07912	2.76038
ENST00000638635.1	0.35054	0	1.88736	19.34039	0
ENST00000638820.1	9.56908	5.2729	6.51666	5.77277	1.9784
ENST00000638824.1	0	0	0	2.74286	0
ENST00000638928.1	1	0	0	4	0
ENST00000638956.1	0	1.33997	1.55806	202.35519	0
ENST00000639119.1	7.07241	1.33997	1.52124	8.86949	0
ENST00000639121.1	0	1e-5	0.11631	0	1.61069
ENST00000639244.1	0	0	9.11581	0	6.93853
ENST00000639282.1	96.41237	0	0	12.44163	1.07492
ENST00000639321.1	2.15559	1	1.04878	5.06051	3.09863
ENST00000639354.1	8	10.2716	3	6	8.13617
ENST00000639542.1	1e-5	0	33.77507	0	0
ENST00000639566.1	19.18344	0	0	5.25675	6.49048
ENST00000639589.1	6.76513	2.37445	0	0	2.20349
ENST00000639601.1	42.06685	4.95243	4.79111	60.64632	0
ENST00000639743.1	29.17046	4.49469	7.43026	3.59119	4.71663
ENST00000639867.1	41.41465	12.4693	7.12668	36.70885	12.50223
ENST00000640024.1	5.56105	0	5.1037	2.48046	0
ENST00000640132.1	9.53901	4.88748	0	5.7921	3.4867
ENST00000640135.1	5.07636	6.10794	9.8301	2.01052	9.12628
ENST00000640149.1	14.59069	22.29011	13.53622	0	23.51559
ENST00000640181.1	0.58033	0	0	2.85879	0
ENST00000640227.1	0	0	0	3.62931	0
ENST00000640352.1	2.76393	8.02087	2.20808	0	3.24641
ENST00000640529.2	0	0	0	2.10466	0
ENST00000640632.1	8.92908	3.33785	5.3637	15.35487	3.37439
ENST00000640652.1	0	6.05265	15.94776	1e-5	32.27442
ENST00000640712.1	6.4157400000000004	7.56463	29.65152	35.37349	21.94454
ENST00000640791.1	19	5	3	74	3
ENST00000640840.1	0.66436	5.81989	8.44701	2.31211	2.51288
ENST00000641010.1	11.36096	9.57769	0	9.37075	0
ENST00000641022.1	3.57954	0	7.22508	0	7.41426
ENST00000641035.1	0	4.21559	0	2.18265	1
ENST00000641037.1	19	5	8	7	18
ENST00000641051.1	162.09156	54.08648	36.24944	115.75455	14.58283
ENST00000641058.1	7.12079	14.42597	13.31558	10.90615	8.51337
ENST00000641102.1	30.1663	62.68673	6.5108	19.64085	19.36298
ENST00000641177.1	1.71764	2.33011	8.11985	1.00855	5.83528
ENST00000641208.1	44.2507	20.98052	8.16928	11.13619	21.36826
ENST00000641259.1	1.19115	0.22349	0	0	0.55016
ENST00000641302.1	0	0	0	0	0
ENST00000641315.1	1.0486	0	8	2	0
ENST00000641317.1	8.85955	10.73626	29.27539	2.30295	19.05816
ENST00000641333.1	1	3.33333	0	3	0
ENST00000641348.1	0	1.66667	3.33333	0	2
ENST00000641349.1	3.73279	0	1.66667	0	0
ENST00000641379.1	4.07329	0	17.4008	3.84557	9.05358
ENST00000641390.1	25.50333	2.44444	0	115.82609	0
ENST00000641445.1	0	0	0	0	2
ENST00000641462.2	20.5755	46.28087	127.818	7e-5	91.26851
ENST00000641484.1	6.46154	8	2.52254	9.64286	0
ENST00000641565.1	0	1	0	0	1
ENST00000641708.1	22.61972	15.39608	53.52588	7.41638	11.07482
ENST00000641737.1	5.91621	0	7.01166	11.45478	5.61085
ENST00000641784.1	82.39636	85.55556	3	32.17391	54
ENST00000641838.1	1.38339	2.33011	0	1.00855	5.83528
ENST00000641864.1	4.88469	0	2.07993	25.55004	0
ENST00000641876.1	1	0	1	0	0
ENST00000641954.1	38.79558	6.28311	2.37874	22.99525	15.59366
ENST00000642031.1	0	1.4052	0	6	0
ENST00000642035.1	0	6.36022	6.10249	20.94853	8.65438
ENST00000642120.1	0	0	1.70126	0	0
ENST00000642136.1	2.70619	24.26639	0.54345	4.41013	2.54336
ENST00000642195.1	233.06304	123.14474	125.17033	192.63877	145.48288
ENST00000642200.1	26.76421	32.26967	14.28873	22.982	16.92371
ENST00000642230.1	1.35861	0.45758	4.12481	0	0
ENST00000642265.1	4.06558	1.0487899999999999	5.16715	2.63212	0
ENST00000642292.1	2.59088	3.255	0	1.47024	1.26655
ENST00000642319.1	377.57213	102.95423	153.42255	335.1667	129.97608
ENST00000642359.1	27.96968	8.13172	12.58083	88.26327	6.95581
ENST00000642395.2	18.94565	27.47499	50.69275	34.51449	20.69878
ENST00000642456.1	0	0	0	0	0
ENST00000642481.1	9.2201	2.89246	6.00857	0	0
ENST00000642510.1	17.90358	20.14913	12.95166	14.789	9.48661
ENST00000642555.1	381.53413	376.16829	367.23751	337.82785	419.28148
ENST00000642565.1	30.21552	3.17244	1.86192	25.50544	2.34031
ENST00000642739.1	1.79122	1.39979	4.1907	5.25615	1.44972
ENST00000642822.1	0	1.02053	0	0	2.83731
ENST00000642853.1	0	2.81662	1.3364	5.25614	1.13247
ENST00000642955.1	273.58844	184.43813	272.31101	204.21047	303.98681
ENST00000642987.1	0	1.94117	2.24933	2.83952	3.53115
ENST00000643006.1	76.19899	1e-5	130.62274	23.84083	10.51321
ENST00000643048.1	7.96163	8.70555	11.8197	11.42466	5.17985
ENST00000643060.1	32.36766	17	10	28	10
ENST00000643098.1	99.91942	60.2726	37.9029	80.53451	49.62066
ENST00000643257.2	0	0	0	0	0
ENST00000643309.1	3.11411	0	2.04984	8.21701	1.06889
ENST00000643314.1	44.40359	85.94147	15.35399	17.3174	48.5713
ENST00000643469.1	43.35161	19.90922	20.03479	56.58727	13.48344
ENST00000643505.1	2.6975	0	2.54205	0	0
ENST00000643579.2	1208.62347	484.08316	625.80223	685.25667	475.29344
ENST00000643721.2	0	109.89242	20.38937	3.19846	52.72911
ENST00000643776.1	765.36776	239.04171	401.0504	692.20899	268.38385
ENST00000643817.2	1.34572	13.64603	2.49405	1.47707	0
ENST00000643851.1	8.09249	0	0	13.40674	0
ENST00000643936.1	36.76732	10.08507	10.7164	10.40192	11.48508
ENST00000643940.1	4.87169	0	2.65546	1e-5	0
ENST00000644030.1	37.96548	4.5792	4.00659	40.07685	6.51465
ENST00000644092.1	15.41823	8.85782	5.73173	21.43592	10.21326
ENST00000644108.1	0	0	0	7.5	0
ENST00000644159.1	11.93488	3.20168	10.28749	13.12868	5.45379
ENST00000644176.1	3.12524	5.08523	3.28318	60.67903	1.06436
ENST00000644178.1	329.80324	71.7199	53.10172	184.02876	51.72047
ENST00000644200.2	11.71891	2.59601	0.84215	0	0
ENST00000644238.1	0	1.80542	5.37881	1.59833	6.35234
ENST00000644305.1	0	1.02053	0	3.2815	0
ENST00000644359.1	83.32256	43.43925	40.11944	35.85018	33.7972
ENST00000644405.1	17.0193	0	4.37519	51.62003	2
ENST00000644456.1	3.82146	0	135.43241	115.49668	69.95673
ENST00000644506.1	8.41337	8.35741	0	1.63744	5.38278
ENST00000644572.1	0	2.87514	13.97609	0	0
ENST00000644585.1	17.03769	2.97078	12.38417	42.94003	1.77414
ENST00000644596.1	0.12809	0	0.16465	0	1.77693
ENST00000644695.1	9.4159	0	0	10.05898	0.62325
ENST00000644789.1	10.2194	0	2.09025	21.0925	3.09358
ENST00000644798.1	7.11464	3.80575	5.35471	11.13827	7.17937
ENST00000644809.1	8.16282	46.74067	17.62611	18.38567	5.72811
ENST00000644823.1	180.46633	8	2.40979	109.34853	5.01627
ENST00000644832.1	8.34286	0	3.11727	0	4.52498
ENST00000644866.2	95.91704	112	79.33215	88	100
ENST00000644890.1	58.23723	60.46947	5.7138	71.77732	4.0735
ENST00000644923.2	91.44199	36.94389	64.68913	104.35224	70.16945
ENST00000644939.1	531.87213	92.74199	70.1534	369.70449	75.33951
ENST00000644978.2	85.55542	57.73267	69.47187	84.87643	44.15673
ENST00000645028.1	0	7.85178	5.41939	0	0.62325
ENST00000645032.1	223.22206	64.53615	133.19184	350.07352	31.38232
ENST00000645072.1	3.2e-4	147.8345	308.63245	13.63489	105.38605
ENST00000645083.1	4.37009	2.27603	1	206.47876	3.14099
ENST00000645124.1	2.82024	5.41625	5.21872	6.66209	0
ENST00000645206.1	29.49236	5.04192	2e-5	3e-5	1e-5
ENST00000645245.1	10.67261	1.85157	1.56818	11.71053	1.99908
ENST00000645256.1	5.64381	19.6865	26.48842	4.43413	23.23145
ENST00000645284.1	752.63536	148.66958	192.22932	1161.83033	125.25957
ENST00000645288.1	0	0	0	0	0
ENST00000645296.1	7.39526	1.02053	0	0	0
ENST00000645342.1	756.94236	236.39502	202.52665	760.09417	232.48334
ENST00000645350.1	0	0	5.08409	0	0
ENST00000645433.2	3.38253	0	2.43441	7.87486	14.61607
ENST00000645471.1	15.84404	21.003050000000002	5.19237	62.01116	1.57643
ENST00000645477.1	234.00278	0	3.59303	262.56671	0
ENST00000645496.2	144.05795	201.89881	538.6375	134.20244	490.07625
ENST00000645506.1	46.36307	9.32038	20.64072	150.1562	12.21292
ENST00000645507.1	78.14998	10.23382	2.43463	120.53458	3.44784
ENST00000645571.1	585.52205	6.11683	3.63366	179.00243	3.74354
ENST00000645759.1	125.80851	43.45022	38.48219	72.1954	42.83907
ENST00000645770.1	2.43904	6.68813	3.87978	5.95013	14.32862
ENST00000645791.1	13.98014	0	0	16.70463	0
ENST00000645929.1	140.74715	2e-5	13.5401	282.62486	28.36885
ENST00000646004.1	0	5.15886	2.26906	2.29672	0
ENST00000646020.1	3.40254	0	0	5.31039	0
ENST00000646170.1	0	4.66667	9	0	2.56336
ENST00000646175.1	17.93073	0	0	17.86634	0
ENST00000646181.1	0	0	0	0	0
ENST00000646451.1	5.35544	4.8992000000000004	0	4.52484	0
ENST00000646558.1	53.36323	32	6	7.11344	11
ENST00000646647.2	342.6944	168.98668	140.27658	356.94816	168.61455
ENST00000646700.1	2.43914	1.04965	4.43821	7.97067	0
ENST00000646727.1	3.60939	5.86002	14.12696	16.10296	1e-5
ENST00000646825.1	102.64864	77.0915	68.73595	38.33832	51.84608
ENST00000647097.2	146.91164	197.60429	213.29454	131.94283	186.33062
ENST00000647140.1	13.97622	2.42335	1.19711	16.93672	3.49405
ENST00000647157.1	92.16392	27.64414	4.58092	66.08249	45.61325
ENST00000647211.2	30.00678	1e-5	1e-5	6.88209	1e-5
ENST00000647317.2	39.6783	39.14265	27.9625	14.89874	36.64518
ENST00000647401.1	32.35236	19.93156	10.28325	73.75751	13.65793
ENST00000647532.1	10.02833	14.88063	4.9055	416.42449	4.27733
ENST00000647584.2	332.04477	566.42327	579.33471	317.12768	472.33775
ENST00000647594.1	14.25888	4.46838	2.52036	15.60176	0
ENST00000647605.1	0	0	0	0	0
ENST00000647641.1	70.29389	50.31154	6.26435	53.50874	1.35392
ENST00000647652.1	45.02012	7.44374	35.04759	25.61061	16.56595
ENST00000647718.1	14.59546	1.35463	1.34967	4.60184	2.78462
ENST00000647734.1	5.08923	5.35453	8.39126	5.59087	0
ENST00000647904.1	1	0	0	39	0
ENST00000648066.1	0	3	0	0	0
ENST00000648158.1	66.24906	15.31425	4.82159	3.5147	1.97956
ENST00000648164.1	24.94135	2.47925	2.03533	8.06411	8.21074
ENST00000648242.1	1.12844	4.25566	0	2.27018	0
ENST00000648298.1	7.57192	5.24763	9.08361	2.88512	6.89417
ENST00000648428.1	39.30234	0	0	0	0
ENST00000648440.1	423.45643	105.13091	108.62624	205.78345	50.51939
ENST00000648558.1	2.15684	4.42328	1.61607	4.78917	2.22192
ENST00000648577.1	106.13008	21.90837	8.62665	179.7234	10.61886
ENST00000648613.1	78.19944	60.99036	33.84598	127.03651	29.09733
