"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0046474","glycerophospholipid biosynthetic process","108/6778","194/15460",0.556701030927835,1.26978429302808,3.34107701973368,0.000569812210240232,0.00816805649871766,0.00512353500825517,"PIGV/MFSD2A/SLC44A5/CEPT1/PIGC/CAPN2/SH3YL1/LPIN1/EFR3B/LCLAT1/INPP1/PGAP1/HYCC2/PIKFYVE/ACSL3/DGKD/MTMR14/TAMM41/ABHD5/SACM1L/IP6K2/IP6K1/PIK3R4/PIK3CB/PLSCR1/PLD1/PIK3CA/LIPH/PCYT1A/PIGG/DGKQ/PIGY/INPP4B/LPCAT1/PIK3R1/SLC30A5/SLC44A4/AGPAT1/FIG4/SYNJ2/PDGFA/DGKB/PIK3CG/DGKI/AGPAT5/MTMR7/GPAT4/BPNT2/IMPA1/PIGO/PIP5K1B/SLC44A1/PIP4K2A/PTEN/INPP5F/PTDSS2/PGAP2/PIK3C2A/PTPMT1/CHKA/INPPL1/UVRAG/MTMR2/ATM/APOA1/LPCAT3/PIK3C2G/ETNK1/DGKA/CHPT1/PITPNM2/TPTE2/DGKH/ABHD4/TTC7B/PIGB/PIGQ/SMG1/CLN3/CDIPT/VAC14/PLD2/PIGL/PEMT/PIP4K2B/PGAP3/PGS1/ABHD3/PIK3C3/PIGN/PIP5K1C/SLC27A1/ITPKC/PLA2G4C/CRLS1/PIGU/LIPI/SYNJ1/AGPAT3/PI4KA/MTMR3/PISD/PLA2G6/PIGA/BMX/OCRL/MTM1/MTMR1",108
"GO:0150115","cell-substrate junction organization","61/6778","101/15460",0.603960396039604,1.3775785958649,3.36370711518039,0.000577688717563298,0.00816805649871766,0.00512353500825517,"RCC2/COL16A1/MACF1/LAMC1/ITGB1BP1/ROCK2/STON1/WDPCP/MAP4K4/LIMS1/EPB41L5/CLASP1/ITGA6/FN1/IQSEC1/CLASP2/RHOA/PHLDB2/LIMCH1/KDR/ITGA2/PIK3R1/EFNA5/DUSP22/VEGFA/DST/PTPRK/RAC1/TRIP6/DLC1/PTK2B/PTK2/PLEC/TEK/TSC1/PTEN/SORBS1/SLK/PTPRJ/PRICKLE1/ACVRL1/ITGA5/ARHGEF7/MMP14/FERMT2/ACTN1/FMN1/SMAD3/CORO2B/PEAK1/TAOK2/CDH11/ITGB4/ACTG1/ROCK1/BCL2/DAPK3/PTPRA/SRC/BCR/GPM6B",61
"GO:0061572","actin filament bundle organization","90/6778","158/15460",0.569620253164557,1.29925186100974,3.34058783036829,0.000586660304542815,0.00816805649871766,0.00512353500825517,"ESPN/ARHGEF10L/CDC42/ASAP3/STMN1/RHOC/FMN2/ITGB1BP1/ROCK2/CCDC88A/ADD2/ALMS1/CLASP1/ZEB2/MYO1B/TMEFF2/CUL3/ESPNL/CLASP2/RHOA/PHLDB2/ITGB5/PLS1/ADD1/LIMCH1/PIK3R1/DPYSL3/SYNPO/NEDD9/PHACTR1/CARMIL1/PRKN/RAC1/LIMK1/FSCN3/CALD1/BRAF/ZYX/ARHGEF10/DLC1/SORBS3/PTK2B/MTSS1/TGFBR1/AIF1L/TSC1/SORBS1/USH1C/CORO1B/PPFIA1/PAK1/RDX/APOA1/EPS8/LIMA1/PAWR/HSP90B1/PXN/RFLNA/LCP1/DIAPH3/FERMT2/ACTN1/TGFB3/TTC8/EVL/TJP1/BLOC1S6/TPM1/SMAD3/CORO2B/BBS4/KCTD13/FHOD1/BAIAP2/ACTG1/ARHGAP28/SPIRE1/ROCK1/ARHGEF18/DNM2/PIK3R2/RHPN2/SHANK1/SRC/NF2/BAIAP2L2/SHANK3/WAS/FLNA",90
"GO:0035725","sodium ion transmembrane transport","98/6778","174/15460",0.563218390804598,1.28464979667145,3.33633894135718,0.000587684481382377,0.00816805649871766,0.00512353500825517,"SLC6A9/SLC5A9/ATP1A1/ATP1B1/SLC9C2/AGT/KCNK1/SLC8A1/PRKCE/COMMD1/SLC4A5/SLC4A10/SCN3A/SCN2A/SCN1A/SCN9A/SCN7A/STK39/SLC6A6/SLC4A7/SCN5A/SCN10A/SCN11A/SLMAP/SLC9C1/SLC41A3/ATP1B3/FGF12/DLG1/CNGA1/SLC4A4/PKD2/SLC9B1/CAMK2D/ASIC5/SLC9A3/SLC6A18/HCN1/SLC12A2/SLC23A1/SLC34A1/SLC17A4/UTRN/SLC13A1/ASIC3/SLC20A2/WNK2/PTPN3/GRIN1/SLC34A3/ANK3/SLC17A6/SLC3A2/FXYD2/SCN3B/ANO6/SLC38A1/ASIC1/SLC4A8/SCN8A/SLC6A15/NOS1/NALCN/FGF14/SLC8A3/SLC24A4/CHP1/SLC12A1/NEDD4/SLC24A1/SLC5A2/SLC6A2/SLC12A3/CNGB1/SLC9A5/FGF11/SLC5A10/SLC6A4/NEDD4L/GRP/SCN1B/FXYD3/FXYD1/ACTN4/ATP1A3/SLC8A2/SLC6A16/SLC17A7/SLC13A3/YWHAH/SLC5A1/DMD/SLC9A7/SLC38A5/WNK3/SLC6A14/SLC9A6/FGF13",98
"GO:0006606","protein import into nucleus","91/6778","160/15460",0.56875,1.29726689288876,3.33958429319995,0.000587703467922959,0.00816805649871766,0.00512353500825517,"TARDBP/KPNA6/ADAR/LMNA/TPR/PTGS2/NUP133/PPP3R1/RANBP2/RGPD5/RGPD6/RGPD8/ATF2/NUP35/SUMO1/SEC13/APPL1/CBLB/KPNA1/ECT2/NUP54/PPP3CA/IPO11/PIK3R1/TNPO1/FAM53C/RANBP17/POM121L2/PPP1R10/MAPK14/CDKN1A/EPM2A/GLI3/CD36/MDFIC/STK3/UBR5/KCNQ3/IL33/SYK/NUP188/NUP214/NOTCH1/CDK1/SUFU/FAM53B/NUP98/IPO7/CRY2/MMP12/ZPR1/HSPA8/IPO8/LRRK2/PRICKLE1/NUP107/APPL2/RAN/NUP58/IPO4/PRKD1/NFKBIA/PSEN1/AKT1/CHP1/SPG11/SMAD3/PML/TSC2/HEATR3/NUP93/NUTF2/NFATC3/MBTPS1/NUP88/TP53/NF1/MED1/STAT3/KPNA2/NUP85/SIRT6/ELAVL1/PIK3R2/NUP62/TRIM28/FERMT1/STK4/EIF4ENIF1/EP300/FLNA",91
"GO:0045580","regulation of T cell differentiation","92/6778","162/15460",0.567901234567901,1.29533093632631,3.33872547874235,0.000588466985814254,0.00816805649871766,0.00512353500825517,"PRKCZ/RUNX3/ARID1A/IL23R/ZBTB7B/RC3H1/PTPRC/CR1/CD46/HLX/DUSP10/SOS1/SOCS5/CYP26B1/LOXL3/GLI2/CD28/TGFBR2/SMARCC1/RHOA/PBRM1/NFKBIZ/CD80/OPA1/LEF1/TMEM131L/SH3RF1/DROSHA/IL7R/AP3B1/CAMK4/TCF7/SPINK5/IL12B/CD83/HLA-DRB1/BRD2/PRDM1/VNN1/ARID1B/PHF10/ACTB/GLI3/BRAF/SLC4A2/SMARCD3/IL7/RIPK2/SMARCA2/SYK/RC3H2/ZEB1/ZMIZ1/RAG1/MDK/AMBRA1/SART1/IL18/ZBTB16/CRTAM/CD27/SMARCD1/TESPA1/SMARCC2/DTX1/SOS2/ZBTB1/RASGRP1/BRD7/CYLD/FANCA/PIK3R6/ERBB2/SMARCE1/STAT5B/STAT5A/SMARCD2/PTPN2/SMAD7/MALT1/AP3D1/SMARCA4/BRD4/IFNL1/PSG9/CLPTM1/IL4I1/LILRB4/ADA/RUNX1/LGALS1/EP300",92
"GO:0070507","regulation of microtubule cytoskeleton organization","92/6778","162/15460",0.567901234567901,1.29533093632631,3.33872547874235,0.000588466985814254,0.00816805649871766,0.00512353500825517,"STMN1/RCC1/STIL/GPSM2/WDR47/PDE4DIP/ARHGEF2/NME7/TPR/CAMSAP2/HNRNPU/MAPRE3/SPAST/DCTN1/CLASP1/MAP2/CLASP2/RHOA/ATXN7/CHMP2B/CEP97/PHLDB2/GSK3B/CEP70/MAP6D1/TACC3/RNF4/SLAIN2/SNCA/OCLN/EFNA5/TRIM36/STMND1/RIPOR2/ATAT1/SENP6/RAC1/GNAI1/AKAP9/CHMP7/MAPK15/HAUS6/CDK5RAP2/CAMSAP1/SLC39A12/CKAP5/EML3/MARK2/ARL2/NUMA1/PAK1/DIXDC1/PHLDB1/CDKN1B/KIF21A/NAV3/SKA3/DIAPH3/BORA/SLAIN1/ARHGEF7/CHMP4A/CCDC88C/DYNC1H1/TTBK2/HDGFL3/PKD1/BMERB1/CYLD/CHMP1A/PAFAH1B1/TAOK1/GIT1/MAPT/CLTC/CHMP6/TBCD/ROCK1/HAUS1/VPS4B/APC2/MAP1S/CLIP3/GSK3A/EML2/NUP62/STMN3/DYRK1A/MID1/HDAC6/FGF13/MECP2",92
"GO:0071897","DNA biosynthetic process","95/6778","168/15460",0.56547619047619,1.28979963186219,3.33696702981188,0.000589171288432093,0.00816805649871766,0.00512353500825517,"EXOSC10/MAD2L2/SYCP1/SMG5/NEK7/SPRTN/HNRNPU/CCT4/CCT7/POLE4/REV1/XRCC5/ING5/CTNNB1/POLQ/XRN1/ATR/RFC4/ADIPOQ/RFC1/JADE1/NAF1/CCT5/FBXO4/POLK/RAD50/JADE2/PDGFRB/CDKN1A/VEGFA/REV3L/POLD2/RFC2/DNAJC2/POT1/TNKS/PINX1/PTK2B/HMBOX1/POLB/RRM2B/PARP10/VCP/SIRT1/TNKS2/POLL/RRM1/TNKS1BP1/POLD3/NOX4/ATM/TEX12/CHEK1/ING4/HNRNPA1/CCT2/POLE/LIG4/TFDP1/HNRNPC/TINF2/POLE2/ZBTB1/NOP10/PCLAF/PIF1/PML/POLG/CHTF18/GFER/PARN/SH2B1/TK2/ACD/TERF2/USP10/RPA1/SMG6/TP53/WRAP53/CTC1/USP43/LIG3/KAT7/SPHK1/TYMS/NFATC1/PRKD2/LIG1/POLD1/SRC/POLA1/JADE3/GNL3L/DKC1",95
"GO:0032204","regulation of telomere maintenance","67/6778","113/15460",0.592920353982301,1.35239726653384,3.32193856371539,0.000657033983027961,0.00900653325049565,0.00564948203029365,"EXOSC10/LMNA/SMG5/NEK7/NVL/PARP1/HNRNPU/CCT4/CCT7/XRCC5/CTNNB1/XRN1/ATR/DHX36/NAF1/CCT5/FBXO4/SLF1/RAD50/PPP1R10/MAP3K4/HNRNPA2B1/POT1/TNKS/PINX1/NBN/NSMCE2/MAPK15/TNKS2/SLF2/NSMCE4A/ATM/HNRNPA1/CCT2/HNRNPC/TINF2/YY1/INO80/PIF1/PML/USP7/ERCC4/PARN/SMG1/NSMCE1/SLX1B/INO80E/SLX1A/ACD/TERF2/SMG6/TP53/WRAP53/CTC1/INO80C/SIRT6/MAP2K7/UPF1/RUVBL2/PNKP/SRC/RTEL1/MAPK1/GNL3L/HDAC8/ATRX/DKC1",67
"GO:0008286","insulin receptor signaling pathway","68/6778","115/15460",0.591304347826087,1.34871130383466,3.31637085327496,0.000668086217211205,0.00905627983330744,0.00568068631476662,"C1QTNF12/PRKCZ/BCAR3/ZBTB7B/NUCKS1/SOS1/RHOQ/GRB14/NCL/ERFE/RAF1/SMARCC1/GNAI2/APPL1/GSK3B/NCK1/PIK3CA/GAB1/PIK3R1/FER/AP3S1/PHIP/GRB10/PDK4/SH2B2/SLC39A14/KANK1/DNAI1/GKAP1/PIP4K2A/SIRT1/IDE/SORBS1/HRAS/CTSD/PIK3C2A/PTPRJ/RBM4/SESN3/SORL1/C2CD5/OSBPL8/FOXO1/SOS2/AKT1/ZNF106/ZNF592/IGF1R/TSC2/PDPK1/BCAR1/NDEL1/SREBF1/SOCS7/PIP4K2B/GRB2/BAIAP2/PTPN2/LONP1/INSR/PIK3R2/AKT2/GSK3A/PTPRA/SNX5/SRC/MAPK1/OGT",68
"GO:0002429","immune response-activating cell surface receptor signaling pathway","136/6778","252/15460",0.53968253968254,1.2309666661983,3.26621759708595,0.000715244597765887,0.0095889935085097,0.00601483889619202,"ERMAP/EIF2B3/FYB2/PDE4B/VAV3/VTCN1/CD160/FCRL3/FCER1G/FCGR2B/CD247/RC3H1/DENND1B/PTPRC/LAX1/RAB7B/CR2/CR1/GCSAML/FOSL2/SOS1/PRKCE/CACNB4/CD28/RFTN1/MYD88/APPL1/FOXP1/NFKBIZ/CBLB/HHLA2/PLSCR1/PIK3CA/EIF2B5/TNIP2/TEC/STAP1/NFKB1/TLR2/PDE4D/PIK3R1/MEF2C/ITK/DUSP22/MOG/HLA-A/BAG6/BTNL2/HLA-DRB1/HLA-DPB1/CD2AP/MAP3K7/FYN/THEMIS/TNFAIP3/TAX1BP1/LIMK1/SH2B2/BRAF/MFHAS1/BLK/IKBKB/RIPK2/PTK2/SYK/NR4A3/DAB2IP/RC3H2/VAV2/PLEKHA1/HRAS/CD81/NR1H3/PTPRJ/LPXN/PAK1/TIRAP/CLEC6A/CLEC7A/KLRD1/CACNB3/TESPA1/TBK1/PAWR/APPL2/OAS1/SPPL3/ELF1/ACOD1/RNF31/NFKBIA/PRKCH/PSEN1/EIF2B2/TRAF3/CD276/CSK/CREBBP/CD19/ITGAM/CYLD/CMTM3/ZNRF1/BCAR1/CYBA/PLD2/GPS2/GRB2/YES1/PTPN2/MALT1/BCL2/CD226/STK11/C3/PRAM1/FCHO1/CEACAM1/NECTIN2/PRKD2/C5AR1/IRF3/LILRA2/LILRB4/RBCK1/SRC/ADA/NFATC2/LIME1/ICOSLG/MAPK1/PLA2G6/EP300/BMX/PAK3/IKBKG",136
"GO:0008037","cell recognition","76/6778","131/15460",0.580152671755725,1.3232753474983,3.28309094292072,0.0007351864678728,0.0097303752029773,0.00610352266830414,"PLA2G5/UBAP2L/DCST2/PEAR1/CNTN2/C4BPA/RTN4/CCT4/CCT7/NCK2/CXCR4/EPHA4/CNTN6/CNTN4/ROBO2/ROBO1/EPHB1/DLG1/SPON2/PALLD/SEMA5A/CCT5/VCAN/MEGF10/PCDH12/DOCK2/NEDD9/C4B/TULP1/CD2AP/CRISP1/CNR1/ZPBP/ZP3/CD36/NRCAM/PRSS37/CNTNAP2/PRSS55/ADAM32/YWHAZ/DOCK8/CNTNAP3/ST6GALNAC6/MYPN/PRF1/VDAC2/CD81/ZP1/CD6/CADM1/DSCAML1/CRTAM/ROBO3/NTM/OPCML/CD9/CLEC7A/TMPRSS12/CCT2/SCARB1/SPESP1/ALDOA/ZPBP2/JMJD6/CD226/ATP8B3/FUT3/CD209/MEGF8/TEX101/SPACA4/IZUMO1/APP/ACR/MSN",76
"GO:0060048","cardiac muscle contraction","79/6778","137/15460",0.576642335766423,1.3152685911698,3.27491987514651,0.00075126458017161,0.0097303752029773,0.00610352266830414,"RNF207/PDE4B/TNNI3K/GSTM2/KCND3/CASQ2/ATP1A1/NOS1AP/ADCY10/ATP1B1/TNNT2/ADORA1/SLC8A1/ASB3/BMP10/BIN1/CXCR4/KCNJ3/SCN3A/SCN2A/SCN1A/SCN9A/SCN7A/TTN/SUMO1/GPD1L/SCN5A/SCN10A/SCN11A/CACNA1D/PIK3CA/FGF12/DLG1/ANK2/CAMK2D/PDE5A/PDE4D/KCNN2/SMAD5/DSP/CACNA2D1/AKAP9/PIK3CG/CAV1/KCNH2/ADRA1A/ASPH/CACNB2/CTNNA3/GSTO1/MYBPC3/GRK2/SCN3B/CACNA1C/KCNJ8/ABCC9/PKP2/SCN8A/ATP2A2/NOS1/TPM1/ATP2A1/MAP2K3/CACNA1G/DSC2/DSG2/SMAD7/NEDD4L/PRKACA/SCN1B/PPP1R13L/CALM3/HRC/MYLK2/KCNE1/ACE2/DMD/FGF13/FLNA",79
"GO:0006997","nucleus organization","82/6778","143/15460",0.573426573426573,1.30793373047725,3.26866201353188,0.000762911706954072,0.0097303752029773,0.00610352266830414,"CHD5/TMEM201/TARDBP/RCC1/BRDT/SYCP1/LMNA/TOR1AIP1/TPR/BROX/NUP133/AHCTF1/LPIN1/UBXN2A/SPAST/PSME4/RTN4/DCTN1/KDM3A/POLR1B/BIN1/NUP35/SUMO1/AGFG1/ATXN7/TMF1/CHMP2B/CFAP44/ATR/FXR1/NUP54/SMARCA5/LMNB1/LEMD2/SRPK1/TBPL1/SYNE1/SUN1/CCDC146/SRPK2/NUP205/CHMP7/PLEC/PHF2/NEK6/EPC1/CDK1/SIRT1/NOLC1/CFAP43/NUP98/SF1/NUMA1/ZPR1/CHEK1/IRAG2/BAZ2A/NUP107/ACTR6/SYCP3/PIWIL1/ANKLE2/CHMP4A/VRK1/PML/RRN3/NUP93/CHMP1A/PAFAH1B1/WRAP53/PRKCA/USP36/CHMP6/VPS4B/AKAP8L/NECTIN2/DMPK/PITPNB/SUN2/WBP2NL/SUV39H1/PHF8",82
"GO:0016482","cytosolic transport","82/6778","143/15460",0.573426573426573,1.30793373047725,3.26866201353188,0.000762911706954072,0.0097303752029773,0.00610352266830414,"KIF1B/EPS15/EVI5/SORT1/TRIM46/KLHL20/STX6/RAB7B/EIPR1/DCTN1/GCC2/TMEM87B/PLEKHA3/PIKFYVE/MAP2/KIF1A/ARL8B/TBC1D5/TBC1D23/GAK/TBC1D14/AP1AR/ARFIP1/RHOBTB3/SNX2/RUFY1/PRKN/YKT6/AP4M1/DENND2A/SYBU/VPS13A/RAB14/PIP4K2A/VPS26A/GBF1/DENND5A/SYT7/STX5/VPS26B/ERC1/GOLT1B/CCDC91/LRRK2/MON2/PPFIA2/BLTP3B/VPS29/PHETA1/HEATR5A/SNX6/VTI1B/TMEM87A/VPS13C/SNX1/BAIAP3/CORO7/USP7/CLN3/AP1G1/VPS53/SGSM2/ANKFY1/GOSR1/SPAG9/CLTC/TANC2/WIPI1/SLC66A2/RAB4B/AP2A1/TBC1D17/KIF16B/SNX5/DOP1B/TRAPPC10/TBC1D10A/GGA1/SNX12/MECP2/WASH6P/WASH6P",82
"GO:0048193","Golgi vesicle transport","162/6778","306/15460",0.529411764705882,1.20753996493847,3.23989101093695,0.000765837514767174,0.0097303752029773,0.00610352266830414,"RER1/MACF1/EPS15/RABGGTB/SORT1/KLHL20/STX6/KLHL12/RAB7B/MIA3/COG2/TRAPPC12/NBAS/SPAST/PKDCC/COMMD1/RAB1A/TEX261/EXOC6B/GCC2/CCDC93/MYO1B/PGAP1/ACSL3/CUL3/ARL8B/SEC13/GOLGA4/SEC22C/SCAP/TFG/STXBP5L/SEC22A/ATP2C1/GAK/HTT/TBC1D14/USO1/SEC31A/AP1AR/SEC24D/SLC10A7/TRAPPC11/TRAPPC13/AP3S1/SNX2/SAR1B/ERGIC1/BNIP1/LMAN2/TMED9/RUFY1/RACK1/KIF13A/TAPBP/CTAGE9/STXBP5/CYTH3/VPS41/YKT6/STEAP2/AP4M1/CUX1/COG5/ARF5/EXOC4/CREB3L2/GOLGA7/ANXA13/RNF139/ASAP1/TRAPPC9/MAPK15/VCP/VPS13A/STX17/RAB14/GOLGA2/ANK3/SAR1A/EXOC6/SEC31B/GBF1/SORCS1/SEC23IP/OSBPL5/COPB1/ARFGAP2/STX5/YIF1A/BBS1/UVRAG/HYOU1/SORL1/GOLT1B/CCDC91/ERGIC2/LRRK2/ARF3/COPZ1/MON2/BLTP3B/COG6/RABGGTA/PRKD1/SCFD1/MIA2/VTI1B/TRIP11/GOLGA5/SNAP23/MYO5A/VPS13C/SNX1/CSK/LMAN1L/AP3S2/RAB11FIP3/RAB26/CORO7/VPS35L/GGA2/CLN3/BBS2/TMED6/COG4/AP1G1/SGSM2/ANKFY1/RAB34/GOSR1/NSF/GOSR2/WIPI1/COG1/GGA3/LLGL2/P4HB/SPIRE1/CTAGE1/TRAPPC8/ATP9B/AP3D1/DNM2/RAB8A/YIF1B/RAB4B/KDELR1/AP2A1/TBC1D20/KIF16B/ERGIC3/ARFGEF2/DOP1B/TRAPPC10/PITPNB/GGA1/TRAPPC2/YIPF6/SNX12/BCAP31/VAMP7",162
"GO:1990138","neuron projection extension","93/6778","165/15460",0.563636363636364,1.28560315459106,3.25883086999123,0.00077364458581049,0.0097303752029773,0.00610352266830414,"PRKCZ/MACF1/TRIM46/ADCY10/DISC1/RTN4/BCL11A/EMX1/CXCR4/RAPH1/NRP2/MAP2/FN1/CPNE9/CLASP2/GOLGA4/CTNNB1/SEMA3F/TWF2/WNT5A/ALCAM/GSK3B/SEMA5B/PLXNA1/TMEM108/RYK/MAP3K13/SLIT2/EDNRA/SEMA5A/CDKL3/CYFIP2/KIAA0319/DDR1/VEGFA/RIMS1/WASF1/PRKN/AUTS2/LIMK1/SEMA3A/SMURF1/NRCAM/IFRD1/RIMS2/SH3GL2/OLFM1/SLC39A12/ITGB1/SLIT1/ZFYVE27/EIF4G2/CLSTN3/PRICKLE1/DIP2B/SYT1/RASAL1/CPNE6/EIF2AK4/SPG11/SEMA6D/ISLR2/SIN3A/IQGAP1/ST8SIA2/NRN1L/PAFAH1B1/NDEL1/ULK2/MAPT/SPAG9/RNF157/IMPACT/NEDD4L/STK11/PTPRS/DNM2/UNC13A/MEGF8/APOE/CACNG7/SLC23A2/AURKA/TIAM1/CDKL5/USP9X/HDAC6/SLC9A6/L1CAM/ARHGAP4/MECP2/GDI1/PLXNA3",93
"GO:0006814","sodium ion transport","127/6778","234/15460",0.542735042735043,1.23792914734195,3.24036740027338,0.000788279189398023,0.00981327154148559,0.0061555206304228,"NKAIN1/SLC6A9/SLC5A9/ATP1A1/ATP1B1/SLC9C2/AGT/KCNK1/SLC8A1/PRKCE/COMMD1/SLC4A5/SLC4A10/SLC38A11/SCN3A/SCN2A/SCN1A/SCN9A/SCN7A/STK39/SLC6A6/SLC4A7/GPD1L/OXSR1/SCN5A/SCN10A/SCN11A/SLMAP/SLC9C1/SLC41A3/ATP1B3/FGF12/DLG1/CNGA1/SLC4A4/SLC10A6/PKD2/SLC9B1/CAMK2D/SLC10A7/EDNRA/ASIC5/SLC9A3/SLC6A18/HCN1/SLC12A2/SLC22A4/SLC22A5/SLC23A1/SLC34A1/SLC17A4/MFSD4B/SGK1/UTRN/CNKSR3/SLC13A1/ASIC3/SLC20A2/NKAIN3/WNK2/PTPN3/GRIN1/SLC34A3/COMMD3/ANK3/SLC17A6/SLC3A2/FXYD2/SCN3B/PKP2/CNTN1/ANO6/SLC38A1/ASIC1/SLC4A8/SCN8A/SLC6A15/NOS1/NALCN/FGF14/SLC10A2/SLC8A3/SLC24A4/AKT1/CHP1/SLC12A1/NEDD4/SLC24A1/SLC5A11/SLC5A2/SLC6A2/SLC12A3/CNGB1/SLC9A5/FGF11/PER1/SLC5A10/SLC6A4/MLLT6/NHERF1/NEDD4L/GRP/SCN1B/FXYD3/FXYD1/ACTN4/SPTBN4/ATP1A3/DMPK/SLC8A2/SLC6A16/SLC17A7/SLC23A2/SLC13A3/NKAIN4/SIK1/YWHAH/SLC5A1/DMD/SLC9A7/SLC38A5/WNK3/SLC6A14/ATP1B4/SLC9A6/FGF13/CNGA2",127
"GO:0031346","positive regulation of cell projection organization","183/6778","350/15460",0.522857142857143,1.19258947013447,3.2200744903845,0.000807854767125836,0.00995538197872242,0.00624466151728317,"AGRN/CDC42/KDM1A/MACF1/P3H1/ELAVL4/LRP8/LRRC7/FNBP1L/PLPPR5/NTRK1/DDR2/ADCY10/ABL2/PLXNA2/TRIM67/DISC1/KIDINS220/ALK/FAM98A/CDC42EP3/RHOQ/CCDC88A/BCL11A/ITGA6/NFE2L2/CFLAR/FN1/EPHA4/STK25/KAT2B/GOLGA4/TRAK1/PLXNB1/TWF2/WNT5A/ROBO2/ROBO1/GSK3B/PLXNA1/NCK1/CLRN1/P2RY12/DHX36/SHOX2/SERPINI1/SKIL/NLGN1/PIK3CA/DVL3/MAP3K13/HTT/TAPT1/SLIT2/KIT/SCARB2/NDNF/RAPGEF2/GPM6A/SEMA5A/ITGA2/PIK3R1/OCLN/ENC1/ARSB/EFNA5/CEP120/CDKL3/DPYSL3/FBXO38/TENM2/RREB1/NEDD9/RIPOR2/CARMIL1/DDR1/PACSIN1/CUL7/VEGFA/CNR1/FYN/TIAM2/RAC1/SEPTIN7/RALA/CAMK2B/DDX56/AUTS2/LIMK1/MAGI2/SMURF1/CUX1/RELN/BRAF/EZH2/PTK2B/FGFR1/RP1/STAU2/ASAP1/VLDLR/PTPRD/NTRK2/SEMA4D/TGFBR1/DAB2IP/CAMK1D/MYO3A/PLCE1/ZFYVE27/SHOC2/HRAS/APBB1/EIF4G2/BDNF/CAPRIN1/MDK/MARK2/PPP2R5B/CORO1B/ROBO3/EPS8/CAPRIN2/CNTN1/ATF1/AVIL/GRIP1/PLXNC1/CUX2/ATP8A2/DZIP1/ARHGEF7/PRKD1/NIN/TGFB3/MAP2K1/PARP6/BBS4/NPTN/ISLR2/IGF1R/RAB11FIP3/NDRG4/CARMIL2/IST1/ATMIN/PAFAH1B1/DLG4/NDEL1/IFT20/RETREG3/PLEKHM1/MAPT/SEPTIN9/BAIAP2/RIT2/PALM/STK11/PLK5/MAP2K2/SCN1B/MEGF8/APOE/MARK4/AP2A1/EPS8L1/SRC/ZMYND8/BMP7/SS18L1/TIAM1/EP300/PLXNB2/CDKL5/DMD/HDAC6/ATP7A/GPRASP3/FMR1/L1CAM/FLNA/GDI1/PLXNA3",183
