"isoform_id","gene_id","gene_symbol"
"ENST00000678652","ENSG00000122966","CIT"
"ENST00000678087","ENSG00000122966","CIT"
"ENST00000546026","ENSG00000122966","CIT"
"ENST00000550245","ENSG00000135127","BICDL1"
"ENST00000546460","ENSG00000135127","BICDL1"
"ENST00000546502","ENSG00000135127","BICDL1"
"ENST00000546857","ENSG00000135127","BICDL1"
"ENST00000552902","ENSG00000089157","RPLP0"
"ENST00000440827","ENSG00000089159","PXN"
"ENST00000546622","ENSG00000135097","MSI1"
"ENST00000548326","ENSG00000111786","SRSF9"
"ENST00000537997","ENSG00000022840","RNF10"
"ENST00000536996","ENSG00000157837","SPPL3"
"ENST00000543181","ENSG00000157837","SPPL3"
"ENST00000540091","ENSG00000157837","SPPL3"
"ENST00000535367","ENSG00000157895","C12orf43"
"ENST00000680750","ENSG00000135114","OASL"
"ENST00000347034","ENSG00000110931","CAMKK2"
"ENST00000324774","ENSG00000110931","CAMKK2"
"ENST00000392473","ENSG00000110931","CAMKK2"
"ENST00000441917","ENSG00000089053","ANAPC5"
"ENST00000538223","ENSG00000089053","ANAPC5"
"ENST00000557402","ENSG00000170633","RNF34"
"ENST00000545022","ENSG00000089094","KDM2B"
"ENST00000541511","ENSG00000089094","KDM2B"
"ENST00000541467","ENSG00000188735","TMEM120B"
"ENST00000542440","ENSG00000139718","SETD1B"
"ENST00000619791","ENSG00000139718","SETD1B"
"ENST00000377035","ENSG00000204671","IL31"
"ENST00000535844","ENSG00000256861","ENSG00000256861"
"ENST00000543633","ENSG00000139719","VPS33A"
"ENST00000531639","ENSG00000111011","RSRC2"
"ENST00000535410","ENSG00000184445","KNTC1"
"ENST00000534995","ENSG00000184445","KNTC1"
"ENST00000392441","ENSG00000130783","CCDC62"
"ENST00000253079","ENSG00000130783","CCDC62"
"ENST00000452196","ENSG00000130787","HIP1R"
"ENST00000536772","ENSG00000130787","HIP1R"
"ENST00000542678","ENSG00000150967","ABCB9"
"ENST00000543935","ENSG00000150967","ABCB9"
"ENST00000392435","ENSG00000182196","ARL6IP4"
"ENST00000540382","ENSG00000182196","ARL6IP4"
"ENST00000542210","ENSG00000090975","PITPNM2"
"ENST00000535289","ENSG00000090975","PITPNM2"
"ENST00000541244","ENSG00000090975","PITPNM2"
"ENST00000545406","ENSG00000051825","MPHOSPH9"
"ENST00000563178","ENSG00000051825","MPHOSPH9"
"ENST00000420886","ENSG00000139697","SBNO1"
"ENST00000478781","ENSG00000183955","KMT5A"
"ENST00000461103","ENSG00000183955","KMT5A"
"ENST00000462311","ENSG00000183955","KMT5A"
"ENST00000485469","ENSG00000183955","KMT5A"
"ENST00000543005","ENSG00000111358","GTF2H3"
"ENST00000680500","ENSG00000168778","TCTN2"
"ENST00000673944","ENSG00000197653","DNAH10"
"ENST00000497783","ENSG00000197653","DNAH10"
"ENST00000538983","ENSG00000197653","DNAH10"
"ENST00000542348","ENSG00000119242","CCDC92"
"ENST00000535556","ENSG00000119242","CCDC92"
"ENST00000545037","ENSG00000119242","CCDC92"
"ENST00000539257","ENSG00000179195","ZNF664"
"ENST00000338359","ENSG00000178882","RFLNA"
"ENST00000464377","ENSG00000196498","NCOR2"
"ENST00000474079","ENSG00000196498","NCOR2"
"ENST00000458234","ENSG00000196498","NCOR2"
"ENST00000536195","ENSG00000196498","NCOR2"
"ENST00000494460","ENSG00000196498","NCOR2"
"ENST00000542927","ENSG00000196498","NCOR2"
"ENST00000542565","ENSG00000196498","NCOR2"
"ENST00000261693","ENSG00000073060","SCARB1"
"ENST00000671775","ENSG00000184992","BRI3BP"
"ENST00000672415","ENSG00000184992","BRI3BP"
"ENST00000435159","ENSG00000181234","TMEM132C"
"ENST00000266771","ENSG00000139370","SLC15A4"
"ENST00000376744","ENSG00000139370","SLC15A4"
"ENST00000545031","ENSG00000139370","SLC15A4"
"ENST00000544112","ENSG00000139370","SLC15A4"
"ENST00000535272","ENSG00000139370","SLC15A4"
"ENST00000441390","ENSG00000151948","GLT1D1"
"ENST00000281703","ENSG00000151948","GLT1D1"
"ENST00000442111","ENSG00000151948","GLT1D1"
"ENST00000413816","ENSG00000151948","GLT1D1"
"ENST00000389441","ENSG00000151952","TMEM132D"
"ENST00000422113","ENSG00000151952","TMEM132D"
"ENST00000539839","ENSG00000111432","FZD10"
"ENST00000229030","ENSG00000111432","FZD10"
"ENST00000245255","ENSG00000125207","PIWIL1"
"ENST00000691977","ENSG00000060709","RIMBP2"
"ENST00000685265","ENSG00000060709","RIMBP2"
"ENST00000706281","ENSG00000111450","STX2"
"ENST00000706286","ENSG00000111450","STX2"
"ENST00000540889","ENSG00000111450","STX2"
"ENST00000541679","ENSG00000132341","RAN"
"ENST00000535202","ENSG00000061936","SFSWAP"
"ENST00000699983","ENSG00000177084","POLE"
"ENST00000699984","ENSG00000177084","POLE"
"ENST00000535270","ENSG00000177084","POLE"
"ENST00000540987","ENSG00000177084","POLE"
"ENST00000503265","ENSG00000177084","POLE"
"ENST00000454808","ENSG00000247077","PGAM5"
"ENST00000545623","ENSG00000176915","ANKLE2"
"ENST00000546061","ENSG00000176915","ANKLE2"
"ENST00000693666","ENSG00000090615","GOLGA3"
"ENST00000690465","ENSG00000090615","GOLGA3"
"ENST00000687479","ENSG00000090615","GOLGA3"
"ENST00000692384","ENSG00000090615","GOLGA3"
"ENST00000685450","ENSG00000090615","GOLGA3"
"ENST00000537551","ENSG00000072609","CHFR"
"ENST00000542874","ENSG00000198040","ZNF84"
"ENST00000536877","ENSG00000256223","ZNF10"
"ENST00000591951","ENSG00000090612","ZNF268"
"ENST00000400103","ENSG00000132958","TPTE2"
"ENST00000696861","ENSG00000132958","TPTE2"
"ENST00000636852","ENSG00000121742","GJB6"
"ENST00000382812","ENSG00000165475","CRYL1"
"ENST00000646414","ENSG00000165475","CRYL1"
"ENST00000465018","ENSG00000132953","XPO4"
"ENST00000472754","ENSG00000150457","LATS2"
"ENST00000607003","ENSG00000150459","SAP18"
"ENST00000536239","ENSG00000165480","SKA3"
"ENST00000484277","ENSG00000180776","ZDHHC20"
"ENST00000683210","ENSG00000151835","SACS"
"ENST00000684163","ENSG00000151835","SACS"
"ENST00000683680","ENSG00000151835","SACS"
"ENST00000684053","ENSG00000151835","SACS"
"ENST00000682244","ENSG00000151835","SACS"
"ENST00000464194","ENSG00000027001","MIPEP"
"ENST00000494139","ENSG00000027001","MIPEP"
"ENST00000454083","ENSG00000182957","SPATA13"
"ENST00000382071","ENSG00000240654","C1QTNF9"
"ENST00000255324","ENSG00000132972","RNF17"
"ENST00000418120","ENSG00000132972","RNF17"
"ENST00000281589","ENSG00000151846","PABPC3"
"ENST00000490231","ENSG00000139496","NUP58"
"ENST00000695578","ENSG00000139496","NUP58"
"ENST00000684283","ENSG00000132932","ATP8A2"
"ENST00000683303","ENSG00000132932","ATP8A2"
"ENST00000683945","ENSG00000132932","ATP8A2"
"ENST00000682942","ENSG00000132932","ATP8A2"
"ENST00000491840","ENSG00000132932","ATP8A2"
"ENST00000683868","ENSG00000132932","ATP8A2"
"ENST00000700502","ENSG00000132964","CDK8"
"ENST00000700503","ENSG00000132964","CDK8"
"ENST00000466776","ENSG00000122034","GTF3A"
"ENST00000636618","ENSG00000186184","POLR1D"
"ENST00000381033","ENSG00000139515","PDX1"
"ENST00000503791","ENSG00000152520","PAN3"
"ENST00000483842","ENSG00000152520","PAN3"
"ENST00000615611","ENSG00000102755","FLT1"
"ENST00000706527","ENSG00000102755","FLT1"
"ENST00000540678","ENSG00000102755","FLT1"
"ENST00000697662","ENSG00000132963","POMP"
"ENST00000450494","ENSG00000139514","SLC7A1"
"ENST00000480854","ENSG00000102781","KATNAL1"
"ENST00000635918","ENSG00000236444","UBE2L5"
"ENST00000298386","ENSG00000133105","RXFP2"
"ENST00000463566","ENSG00000073910","FRY"
"ENST00000544455","ENSG00000139618","BRCA2"
"ENST00000680887","ENSG00000139618","BRCA2"
"ENST00000380130","ENSG00000139597","N4BP2L1"
"ENST00000674437","ENSG00000244754","N4BP2L2"
"ENST00000674494","ENSG00000244754","N4BP2L2"
"ENST00000674462","ENSG00000244754","N4BP2L2"
"ENST00000474274","ENSG00000083642","PDS5B"
"ENST00000255486","ENSG00000133121","STARD13"
"ENST00000498019","ENSG00000133121","STARD13"
"ENST00000692628","ENSG00000172915","NBEA"
"ENST00000686972","ENSG00000172915","NBEA"
"ENST00000691351","ENSG00000172915","NBEA"
"ENST00000686320","ENSG00000172915","NBEA"
"ENST00000629018","ENSG00000172915","NBEA"
"ENST00000688312","ENSG00000172915","NBEA"
"ENST00000693262","ENSG00000172915","NBEA"
"ENST00000690273","ENSG00000172915","NBEA"
"ENST00000355182","ENSG00000133104","SPART"
"ENST00000650221","ENSG00000133104","SPART"
"ENST00000476377","ENSG00000133104","SPART"
"ENST00000472888","ENSG00000133111","RFXAP"
"ENST00000681553","ENSG00000120697","ALG5"
"ENST00000460230","ENSG00000120697","ALG5"
"ENST00000681110","ENSG00000120697","ALG5"
"ENST00000686472","ENSG00000120699","EXOSC8"
"ENST00000692477","ENSG00000120699","EXOSC8"
"ENST00000685624","ENSG00000120699","EXOSC8"
"ENST00000690673","ENSG00000120699","EXOSC8"
"ENST00000481013","ENSG00000120699","EXOSC8"
"ENST00000497318","ENSG00000102710","SUPT20H"
"ENST00000436678","ENSG00000120685","PROSER1"
"ENST00000602534","ENSG00000120685","PROSER1"
"ENST00000543790","ENSG00000133103","COG6"
"ENST00000537156","ENSG00000133103","COG6"
"ENST00000465775","ENSG00000133103","COG6"
"ENST00000660760","ENSG00000150907","FOXO1"
"ENST00000338625","ENSG00000102743","SLC25A15"
"ENST00000498824","ENSG00000120690","ELF1"
"ENST00000473492","ENSG00000120662","MTRF1"
"ENST00000483215","ENSG00000172766","NAA16"
"ENST00000478987","ENSG00000102763","VWA8"
"ENST00000379274","ENSG00000102780","DGKH"
"ENST00000628433","ENSG00000102780","DGKH"
"ENST00000626247","ENSG00000102780","DGKH"
"ENST00000536612","ENSG00000102780","DGKH"
"ENST00000489851","ENSG00000102780","DGKH"
"ENST00000461904","ENSG00000188342","GTF2F2"
"ENST00000530245","ENSG00000133112","TPT1"
"ENST00000539591","ENSG00000174032","SLC25A30"
"ENST00000442275","ENSG00000136167","LCP1"
"ENST00000676114","ENSG00000102445","RUBCNL"
"ENST00000676307","ENSG00000102445","RUBCNL"
"ENST00000676084","ENSG00000102445","RUBCNL"
"ENST00000675351","ENSG00000102445","RUBCNL"
"ENST00000463929","ENSG00000136141","LRCH1"
"ENST00000484941","ENSG00000136143","SUCLA2"
"ENST00000481279","ENSG00000136143","SUCLA2"
"ENST00000648312","ENSG00000136156","ITM2B"
"ENST00000480491","ENSG00000139687","RB1"
"ENST00000465365","ENSG00000139679","LPAR6"
"ENST00000464486","ENSG00000139679","LPAR6"
"ENST00000481832","ENSG00000139679","LPAR6"
"ENST00000470937","ENSG00000139679","LPAR6"
"ENST00000462703","ENSG00000136161","RCBTB2"
"ENST00000413278","ENSG00000102547","CAB39L"
"ENST00000317257","ENSG00000136169","SETDB2"
"ENST00000488958","ENSG00000136147","PHF11"
"ENST00000495157","ENSG00000136147","PHF11"
"ENST00000258646","ENSG00000136144","RCBTB1"
"ENST00000492258","ENSG00000123178","SPRYD7"
"ENST00000442421","ENSG00000204977","TRIM13"
"ENST00000643774","ENSG00000136104","RNASEH2B"
"ENST00000644297","ENSG00000136104","RNASEH2B"
"ENST00000644034","ENSG00000136104","RNASEH2B"
"ENST00000645955","ENSG00000136104","RNASEH2B"
"ENST00000646092","ENSG00000136104","RNASEH2B"
"ENST00000645712","ENSG00000136104","RNASEH2B"
"ENST00000645333","ENSG00000136104","RNASEH2B"
"ENST00000495244","ENSG00000136104","RNASEH2B"
"ENST00000646339","ENSG00000136104","RNASEH2B"
"ENST00000488009","ENSG00000102786","INTS6"
"ENST00000485178","ENSG00000102786","INTS6"
"ENST00000642706","ENSG00000285444","ENSG00000285444"
"ENST00000635406","ENSG00000123191","ATP7B"
"ENST00000483772","ENSG00000123191","ATP7B"
"ENST00000673844","ENSG00000123191","ATP7B"
"ENST00000681145","ENSG00000253710","ALG11"
"ENST00000521776","ENSG00000253797","UTP14C"
"ENST00000647945","ENSG00000197168","NEK5"
"ENST00000652119","ENSG00000197168","NEK5"
"ENST00000620675","ENSG00000136098","NEK3"
"ENST00000552973","ENSG00000136098","NEK3"
"ENST00000550841","ENSG00000136098","NEK3"
"ENST00000497149","ENSG00000136100","VPS36"
"ENST00000615375","ENSG00000118946","PCDH17"
"ENST00000465066","ENSG00000139734","DIAPH3"
"ENST00000409186","ENSG00000197991","ENSG00000197991"
"ENST00000611641","ENSG00000237378","ENSG00000237378"
"ENST00000614931","ENSG00000184226","PCDH9"
"ENST00000613797","ENSG00000136122","BORA"
"ENST00000377814","ENSG00000136122","BORA"
"ENST00000489922","ENSG00000083535","PIBF1"
"ENST00000469712","ENSG00000083535","PIBF1"
"ENST00000648194","ENSG00000136111","TBC1D4"
"ENST00000431480","ENSG00000136111","TBC1D4"
"ENST00000682242","ENSG00000188243","COMMD6"
"ENST00000607339","ENSG00000118939","UCHL3"
"ENST00000532785","ENSG00000136153","LMO7"
"ENST00000533809","ENSG00000136153","LMO7"
"ENST00000377462","ENSG00000102794","ACOD1"
"ENST00000635838","ENSG00000283208","ENSG00000283208"
"ENST00000683823","ENSG00000005810","MYCBP2"
"ENST00000695087","ENSG00000005810","MYCBP2"
"ENST00000496045","ENSG00000139737","SLAIN1"
"ENST00000481614","ENSG00000139737","SLAIN1"
"ENST00000703123","ENSG00000102471","NDFIP2"
"ENST00000703125","ENSG00000102471","NDFIP2"
"ENST00000703147","ENSG00000102471","NDFIP2"
"ENST00000703149","ENSG00000102471","NDFIP2"
"ENST00000703151","ENSG00000102471","NDFIP2"
"ENST00000650134","ENSG00000102471","NDFIP2"
"ENST00000703153","ENSG00000102471","NDFIP2"
"ENST00000703157","ENSG00000102471","NDFIP2"
"ENST00000703158","ENSG00000102471","NDFIP2"
"ENST00000494647","ENSG00000102471","NDFIP2"
"ENST00000703161","ENSG00000102471","NDFIP2"
"ENST00000483422","ENSG00000179399","GPC5"
"ENST00000644880","ENSG00000125257","ABCC4"
"ENST00000361396","ENSG00000134874","DZIP1"
"ENST00000461329","ENSG00000102595","UGGT2"
"ENST00000600648","ENSG00000152767","FARP1"
"ENST00000598389","ENSG00000152767","FARP1"
"ENST00000596467","ENSG00000152767","FARP1"
"ENST00000602263","ENSG00000152767","FARP1"
"ENST00000376460","ENSG00000088387","DOCK9"
"ENST00000703216","ENSG00000088387","DOCK9"
"ENST00000339416","ENSG00000088387","DOCK9"
"ENST00000638020","ENSG00000088387","DOCK9"
"ENST00000457666","ENSG00000134882","UBAC2"
"ENST00000416594","ENSG00000125245","GPR18"
"ENST00000678933","ENSG00000125245","GPR18"
"ENST00000463709","ENSG00000125304","TM9SF2"
"ENST00000490085","ENSG00000043355","ZIC2"
"ENST00000636420","ENSG00000175198","PCCA"
"ENST00000478272","ENSG00000125247","TMTC4"
"ENST00000674840","ENSG00000102452","NALCN"
"ENST00000675891","ENSG00000102452","NALCN"
"ENST00000468052","ENSG00000102466","FGF14"
"ENST00000698385","ENSG00000134900","TPP2"
"ENST00000698389","ENSG00000134900","TPP2"
"ENST00000490420","ENSG00000134900","TPP2"
"ENST00000466153","ENSG00000134900","TPP2"
"ENST00000376022","ENSG00000151287","TEX30"
"ENST00000651048","ENSG00000134897","BIVM"
"ENST00000652766","ENSG00000134897","BIVM"
"ENST00000683246","ENSG00000134899","ERCC5"
"ENST00000651470","ENSG00000134899","ERCC5"
"ENST00000651281","ENSG00000134899","ERCC5"
"ENST00000605100","ENSG00000250878","METTL21EP"
"ENST00000245312","ENSG00000125255","SLC10A2"
"ENST00000689762","ENSG00000174405","LIG4"
"ENST00000687822","ENSG00000174405","LIG4"
"ENST00000486502","ENSG00000102524","TNFSF13B"
"ENST00000467639","ENSG00000041515","MYO16"
"ENST00000650424","ENSG00000187498","COL4A1"
"ENST00000647797","ENSG00000187498","COL4A1"
"ENST00000648989","ENSG00000187498","COL4A1"
"ENST00000648695","ENSG00000187498","COL4A1"
"ENST00000539269","ENSG00000134905","CARS2"
"ENST00000542709","ENSG00000134905","CARS2"
"ENST00000537394","ENSG00000134905","CARS2"
"ENST00000464579","ENSG00000088448","ANKRD10"
"ENST00000467053","ENSG00000102606","ARHGEF7"
"ENST00000426768","ENSG00000102606","ARHGEF7"
"ENST00000497241","ENSG00000153495","TEX29"
"ENST00000419448","ENSG00000068650","ATP11A"
"ENST00000466946","ENSG00000068650","ATP11A"
"ENST00000459011","ENSG00000068650","ATP11A"
"ENST00000495930","ENSG00000068650","ATP11A"
"ENST00000421756","ENSG00000126217","MCF2L"
"ENST00000409954","ENSG00000126217","MCF2L"
"ENST00000486210","ENSG00000126217","MCF2L"
"ENST00000486806","ENSG00000126217","MCF2L"
"ENST00000473345","ENSG00000126217","MCF2L"
"ENST00000494043","ENSG00000126217","MCF2L"
"ENST00000423251","ENSG00000126217","MCF2L"
"ENST00000491028","ENSG00000126217","MCF2L"
"ENST00000375581","ENSG00000057593","F7"
"ENST00000342783","ENSG00000126231","PROZ"
"ENST00000493630","ENSG00000126231","PROZ"
"ENST00000463102","ENSG00000126226","PCID2"
"ENST00000375459","ENSG00000126226","PCID2"
"ENST00000246505","ENSG00000126226","PCID2"
"ENST00000462853","ENSG00000126226","PCID2"
"ENST00000463426","ENSG00000139842","CUL4A"
"ENST00000498562","ENSG00000139842","CUL4A"
"ENST00000491647","ENSG00000150401","DCUN1D2"
"ENST00000496873","ENSG00000150401","DCUN1D2"
"ENST00000465710","ENSG00000150401","DCUN1D2"
"ENST00000475254","ENSG00000198176","TFDP1"
"ENST00000453989","ENSG00000198176","TFDP1"
"ENST00000628084","ENSG00000130177","CDC16"
"ENST00000375308","ENSG00000130177","CDC16"
"ENST00000481131","ENSG00000169062","UPF3A"
"ENST00000550708","ENSG00000257115","OR11H12"
"ENST00000552966","ENSG00000222036","POTEM"
"ENST00000547722","ENSG00000187537","POTEG"
"ENST00000557414","ENSG00000176294","OR4N2"
"ENST00000557677","ENSG00000176294","OR4N2"
"ENST00000641240","ENSG00000176294","OR4N2"
"ENST00000642117","ENSG00000182652","OR4Q3"
"ENST00000641705","ENSG00000176299","OR4M1"
"ENST00000641785","ENSG00000165762","OR4K2"
"ENST00000641885","ENSG00000165762","OR4K2"
"ENST00000541415","ENSG00000196383","OR4Q2"
"ENST00000641664","ENSG00000176253","OR4K13"
"ENST00000641904","ENSG00000176253","OR4K13"
"ENST00000641633","ENSG00000176230","OR4K17"
"ENST00000641086","ENSG00000184394","OR4N5"
"ENST00000641879","ENSG00000196832","OR11G2"
"ENST00000556563","ENSG00000100814","CCNB1IP1"
"ENST00000412779","ENSG00000129538","RNASE1"
"ENST00000554354","ENSG00000165792","METTL17"
"ENST00000556174","ENSG00000165804","ZNF219"
"ENST00000556101","ENSG00000165804","ZNF219"
"ENST00000641039","ENSG00000169327","OR5AU1"
"ENST00000556513","ENSG00000092199","HNRNPC"
"ENST00000555215","ENSG00000092199","HNRNPC"
"ENST00000555137","ENSG00000092199","HNRNPC"
"ENST00000554891","ENSG00000092199","HNRNPC"
"ENST00000555587","ENSG00000092200","RPGRIP1"
"ENST00000555489","ENSG00000092200","RPGRIP1"
"ENST00000557329","ENSG00000100888","CHD8"
"ENST00000455138","ENSG00000092203","TOX4"
"ENST00000611430","ENSG00000165821","SALL2"
"ENST00000641040","ENSG00000169208","OR10G3"
"ENST00000641185","ENSG00000169208","OR10G3"
"ENST00000641524","ENSG00000221977","OR4E2"
"ENST00000641792","ENSG00000276240","OR4E1"
"ENST00000545034","ENSG00000100439","ABHD4"
"ENST00000555702","ENSG00000155465","SLC7A7"
"ENST00000680941","ENSG00000157227","MMP14"
"ENST00000680097","ENSG00000157227","MMP14"
"ENST00000547279","ENSG00000157227","MMP14"
"ENST00000556984","ENSG00000100461","RBM23"
"ENST00000554618","ENSG00000100461","RBM23"
"ENST00000553876","ENSG00000100461","RBM23"
"ENST00000556419","ENSG00000100802","C14orf93"
"ENST00000553606","ENSG00000100802","C14orf93"
"ENST00000557432","ENSG00000100813","ACIN1"
"ENST00000637218","ENSG00000283654","CIROP"
"ENST00000397310","ENSG00000092068","SLC7A8"
"ENST00000399910","ENSG00000215277","RNF212B"
"ENST00000430154","ENSG00000215277","RNF212B"
"ENST00000689421","ENSG00000215277","RNF212B"
"ENST00000399905","ENSG00000215277","RNF212B"
"ENST00000492355","ENSG00000215277","RNF212B"
"ENST00000560073","ENSG00000235194","PPP1R3E"
"ENST00000679219","ENSG00000129473","BCL2L2"
"ENST00000556100","ENSG00000129473","BCL2L2"
"ENST00000557008","ENSG00000258643","BCL2L2-PABPN1"
"ENST00000554062","ENSG00000100836","PABPN1"
"ENST00000206544","ENSG00000092096","SLC22A17"
"ENST00000703186","ENSG00000129460","NGDN"
"ENST00000556103","ENSG00000129460","NGDN"
"ENST00000553439","ENSG00000129460","NGDN"
"ENST00000556580","ENSG00000129460","NGDN"
"ENST00000555334","ENSG00000136367","ZFHX2"
"ENST00000397118","ENSG00000092051","JPH4"
"ENST00000556550","ENSG00000100867","DHRS2"
"ENST00000460657","ENSG00000100884","CPNE6"
"ENST00000557829","ENSG00000100884","CPNE6"
"ENST00000545054","ENSG00000100889","PCK2"
"ENST00000559171","ENSG00000100889","PCK2"
"ENST00000559275","ENSG00000092098","RNF31"
"ENST00000699884","ENSG00000092098","RNF31"
"ENST00000698996","ENSG00000213928","IRF9"
"ENST00000699018","ENSG00000213928","IRF9"
"ENST00000699099","ENSG00000213928","IRF9"
"ENST00000698998","ENSG00000213928","IRF9"
"ENST00000699079","ENSG00000213928","IRF9"
"ENST00000699080","ENSG00000213928","IRF9"
"ENST00000699082","ENSG00000213928","IRF9"
"ENST00000699103","ENSG00000213928","IRF9"
"ENST00000699071","ENSG00000213928","IRF9"
"ENST00000699108","ENSG00000213928","IRF9"
"ENST00000699179","ENSG00000213928","IRF9"
"ENST00000699184","ENSG00000213928","IRF9"
"ENST00000619111","ENSG00000100918","REC8"
"ENST00000558046","ENSG00000196497","IPO4"
"ENST00000559635","ENSG00000196497","IPO4"
"ENST00000527154","ENSG00000254505","CHMP4A"
"ENST00000559104","ENSG00000100938","GMPR2"
"ENST00000558748","ENSG00000100938","GMPR2"
"ENST00000699694","ENSG00000092330","TINF2"
"ENST00000558376","ENSG00000100949","RABGGTA"
"ENST00000560991","ENSG00000157379","DHRS1"
"ENST00000396802","ENSG00000196943","NOP9"
"ENST00000650565","ENSG00000196943","NOP9"
"ENST00000543919","ENSG00000213906","LTB4R2"
"ENST00000413692","ENSG00000100968","NFATC4"
"ENST00000424781","ENSG00000100968","NFATC4"
